address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:01:21.030,-1.2246,0.6479,0.2212,-18.9209,17.8223,-10.1929,53.5583,155.1764,179.9945,48.92 
0x50, 11:01:21.034,-1.2188,0.6431,0.2227,-19.3481,19.4092,-18.1274,53.3441,155.4346,179.9945,48.94 
0x50, 11:01:21.053,-1.2158,0.6338,0.2236,-19.0430,20.6909,-21.6064,53.1354,155.7312,179.9945,48.92 
0x50, 11:01:21.106,-1.2080,0.6201,0.2354,-18.0664,21.5454,-21.4844,52.9321,156.0333,179.9945,48.93 
0x50, 11:01:21.106,-1.1865,0.6201,0.2397,-16.3574,22.0337,-20.4468,52.7454,156.3300,179.9945,48.94 
0x50, 11:01:21.118,-1.1904,0.6265,0.2402,-14.2212,22.5830,-20.5688,52.5806,156.6321,179.9945,48.93 
0x50, 11:01:21.121,-1.2090,0.6460,0.2397,-11.7798,22.7661,-22.0947,52.4432,156.9452,179.9945,48.93 
0x50, 11:01:21.123,-1.2139,0.6567,0.2222,-9.2163,22.5830,-23.1323,52.3334,157.2638,179.9945,48.93 
0x50, 11:01:21.126,-1.2344,0.6514,0.1968,-7.0801,22.4609,-21.7285,52.2455,157.5714,179.9945,48.93 
0x50, 11:01:21.128,-1.2466,0.6265,0.1655,-5.1270,21.8506,-18.8599,52.1686,157.8571,179.9945,48.93 
0x50, 11:01:21.131,-1.2676,0.6279,0.1299,-3.1738,21.6064,-18.4326,52.1136,158.1372,179.9945,48.94 
0x50, 11:01:21.153,-1.2686,0.6318,0.0767,-1.0986,21.7285,-22.1558,52.0917,158.4448,179.9945,48.94 
0x50, 11:01:21.155,-1.2437,0.6528,-0.0361,0.8545,22.8271,-27.0996,52.0917,158.7964,179.9945,48.93 
0x50, 11:01:21.157,-1.2471,0.6426,-0.1553,1.5259,25.3906,-29.6631,52.1027,159.1864,179.9945,48.95 
0x50, 11:01:21.177,-1.2612,0.6509,-0.2905,1.5259,29.2969,-30.7007,52.1027,159.6094,179.9945,48.94 
0x50, 11:01:21.182,-1.2651,0.6455,-0.4497,0.5493,34.7290,-32.5317,52.0807,160.0818,179.9945,48.93 
0x50, 11:01:21.201,-1.2827,0.6523,-0.6338,-2.6855,43.2129,-35.2783,52.0038,160.6256,179.9945,48.93 
0x50, 11:01:21.209,-1.2896,0.6753,-0.8125,-10.0708,54.9316,-37.5977,51.8335,161.2573,179.9945,48.94 
0x50, 11:01:21.211,-1.2915,0.7515,-1.0068,-21.6064,70.8618,-40.2222,51.5149,162.0099,179.9945,48.95 
0x50, 11:01:21.275,-1.3184,0.8369,-1.2676,-39.1846,92.4072,-44.0674,50.9766,162.9327,179.9945,48.94 
0x50, 11:01:21.275,-1.4043,0.9409,-1.4937,-65.1245,119.8730,-45.7153,50.1251,164.0424,179.9945,48.95 
0x50, 11:01:21.275,-1.4097,1.0210,-1.6221,-100.5249,152.8931,-38.3911,48.8562,165.3168,179.9945,48.95 
0x50, 11:01:21.275,-1.3374,1.0537,-1.6611,-144.1040,192.9932,-24.3530,47.0764,166.7670,179.9945,48.94 
0x50, 11:01:21.275,-1.2090,1.0835,-1.5962,-194.0308,241.7603,-15.9302,44.7473,168.5303,179.9945,48.93 
0x50, 11:01:21.276,-1.0117,1.0396,-1.4404,-249.0845,297.0581,-18.6768,41.8579,170.7715,179.9945,48.92 
0x50, 11:01:21.280,-0.8828,0.9790,-1.2603,-305.1758,357.1167,-29.0527,38.4521,173.6279,179.9945,48.93 
0x50, 11:01:21.303,-0.8657,0.8740,-1.0786,-361.1450,418.9453,-44.3115,34.5905,177.1820,179.9945,48.95 
0x50, 11:01:21.317,-0.9458,0.7295,-0.8174,-414.9170,477.9053,-58.5327,30.3333,-178.5498,179.9945,48.95 
0x50, 11:01:21.317,-1.0542,0.6084,-0.5527,-461.4868,530.6396,-63.2935,25.7739,-173.6499,179.9945,48.96 
0x50, 11:01:21.317,-1.1646,0.3887,-0.1880,-499.2676,576.9043,-55.6641,21.0004,-168.2117,179.9945,48.96 
0x50, 11:01:21.352,-1.2671,0.1064,0.1807,-525.0244,615.8447,-40.7715,16.1334,-162.3175,179.9945,48.95 
0x50, 11:01:21.355,-1.2896,-0.0454,0.6074,-536.5601,648.6206,-27.8931,11.2555,-156.0114,179.9945,48.95 
0x50, 11:01:21.360,-1.5117,-0.1680,1.1221,-539.8560,678.0396,-12.8174,6.3940,53.1299,179.9945,48.94 
0x50, 11:01:21.377,-1.7407,-0.1670,1.6885,-531.7383,699.8291,15.7471,2.3236,60.0623,179.9945,48.95 
0x50, 11:01:21.377,-2.0728,-0.0854,2.2056,-511.5967,716.0034,55.1758,-1.3239,67.1979,179.9945,48.95 
0x50, 11:01:21.382,-2.4790,0.0186,2.7090,-483.5815,726.5015,94.4214,-4.3176,74.4818,179.9945,48.96 
0x50, 11:01:21.446,-2.7764,0.1064,3.2671,-445.9839,729.3701,140.6860,-5.7019,81.8591,179.9945,48.95 
0x50, 11:01:21.446,-3.1777,0.0156,4.0005,-396.6064,725.3418,209.1675,-0.1538,89.2859,179.9945,48.95 
0x50, 11:01:21.446,-3.4907,-0.2173,4.8936,-331.1768,710.8154,298.6450,-2.5378,96.3995,179.9945,48.95 
0x50, 11:01:21.446,-3.7920,-0.7520,6.0078,-246.0327,686.0962,404.2969,-38.2709,103.4363,179.9945,48.95 
0x50, 11:01:21.464,-4.1162,-1.2559,7.5420,-138.5498,642.0898,524.7192,-40.2539,111.7255,179.9945,48.92 
0x50, 11:01:21.480,-4.7505,-1.7930,9.6948,-11.5967,568.9087,640.3809,-43.4070,120.2069,179.9945,48.94 
0x50, 11:01:21.482,-5.8037,-2.7212,12.2959,132.3242,454.1016,718.8721,-45.6921,128.4467,179.9945,48.94 
0x50, 11:01:21.485,-6.8945,-4.8193,14.4956,300.9033,282.2266,746.5210,-46.7084,-26.8945,179.9945,48.94 
0x50, 11:01:21.487,-7.9780,-8.5889,15.8232,495.1172,57.4951,759.4604,-44.1870,-20.9729,179.9945,48.93 
0x50, 11:01:21.490,-8.5889,-13.4658,15.4014,708.0078,-234.5581,809.0820,-39.9573,-17.0123,179.9945,48.93 
0x50, 11:01:21.492,-9.9214,-15.3340,12.7822,945.6177,-610.1074,836.3037,-33.6621,179.9945,179.9945,48.94 
0x50, 11:01:21.496,-13.7207,-15.8252,7.3721,1201.7822,-1064.2090,724.4873,-65.0171,179.9945,179.9945,48.94 
0x50, 11:01:21.528,15.8496,-15.9546,-0.2993,1460.3271,-1573.5474,547.6074,-91.0712,179.9945,179.9945,48.94 
0x50, 11:01:21.530,15.2104,-15.9888,-8.9409,1650.0244,1997.6807,534.1187,-119.2126,179.9945,179.9945,48.94 
0x50, 11:01:21.533,15.0420,-14.0220,-13.4604,1600.0977,1997.6807,805.3589,-133.8245,179.9945,179.9945,48.94 
0x50, 11:01:21.535,14.9980,-3.9653,-14.6494,982.7881,1997.6807,1400.1465,-164.8499,179.9945,179.9945,48.93 
0x50, 11:01:21.552,-11.5127,-3.2607,-14.9624,-411.8652,1997.6807,-1998.9014,-167.7008,-63.6987,179.9945,48.92 
0x50, 11:01:21.556,-4.4580,-11.7925,-15.0444,-1971.9238,1997.6807,-1998.9014,141.6632,-87.4731,179.9945,48.93 
0x50, 11:01:21.577,7.4150,-14.8936,-14.8325,-1995.2393,-1221.6797,1563.7207,-134.8792,-87.5940,179.9945,48.95 
0x50, 11:01:21.581,4.2622,-15.6885,-5.3374,-1995.2393,-557.0679,-258.6060,-108.7866,-85.4956,179.9945,48.94 
0x50, 11:01:21.586,6.0391,-15.8633,0.9067,-1689.2700,-555.4810,-520.5688,146.2830,-88.6322,179.9945,48.93 
0x50, 11:01:21.616,0.3594,-13.9136,6.0122,-1061.7065,-250.5493,-326.1719,-66.6266,-84.7375,179.9945,48.95 
0x50, 11:01:21.618,4.0923,-11.2085,5.4883,-524.4751,-116.8213,-281.7993,-71.3782,-87.7863,179.9945,48.94 
0x50, 11:01:21.620,0.7676,-9.1377,5.7432,-141.1743,138.1226,-191.5283,-23.0164,-89.1595,179.9945,48.94 
0x50, 11:01:21.680,1.6118,-6.0742,6.3306,117.3096,306.0913,-192.5049,-43.8135,-87.0996,179.9945,48.94 
0x50, 11:01:21.680,-1.1089,-2.9722,6.8247,236.5112,468.0176,-199.0967,50.8777,-85.1001,179.9945,48.96 
0x50, 11:01:21.680,-2.0640,-0.9829,6.7485,236.4502,555.1758,-247.7417,21.2256,-79.6729,179.9945,48.96 
0x50, 11:01:21.680,-3.9907,0.0342,5.9136,152.7100,597.3511,-354.7974,29.0314,-72.8229,179.9945,48.95 
0x50, 11:01:21.680,-4.7261,-0.2656,5.2744,15.1367,545.2271,-445.8618,33.2336,-65.8905,179.9945,48.94 
0x50, 11:01:21.684,-5.9600,-0.8198,4.5962,-117.0654,448.6694,-463.7451,35.2386,-59.5953,179.9945,48.95 
0x50, 11:01:21.702,-6.1499,-1.5781,4.4873,-218.1396,303.2837,-368.5913,35.2057,-54.9921,179.9945,48.95 
0x50, 11:01:21.702,-5.5571,-1.8506,4.1982,-274.6582,124.3286,-193.2983,33.6896,-52.8607,179.9945,48.95 
0x50, 11:01:21.705,-5.2471,-2.0010,4.1030,-301.7578,-32.3486,-43.7622,31.3879,-52.8882,179.9945,48.95 
0x50, 11:01:21.730,-4.3960,-1.6270,3.6934,-301.6968,-170.7764,22.3999,29.2950,-54.4647,179.9945,48.95 
0x50, 11:01:21.730,-3.7671,-1.4263,3.4404,-303.8940,-274.5361,59.2651,27.4164,-57.1454,179.9945,48.94 
0x50, 11:01:21.753,-2.7979,-1.1851,3.1006,-306.7017,-354.1870,93.2007,25.5927,-60.7214,179.9945,48.95 
0x50, 11:01:21.754,-2.1338,-1.1245,2.7114,-312.8052,-392.9443,111.2061,23.7030,-64.7424,179.9945,48.95 
0x50, 11:01:21.756,-1.4175,-1.1533,2.4272,-321.2280,-404.5410,119.1406,21.6266,-68.9282,179.9945,48.94 
0x50, 11:01:21.777,-1.1787,-1.1748,2.3149,-325.3784,-385.0098,130.9204,18.8965,-72.9877,179.9945,48.95 
0x50, 11:01:21.780,-0.8789,-1.1904,2.2813,-326.8433,-349.0601,149.7192,14.6942,-76.7780,179.9945,48.95 
0x50, 11:01:21.849,-0.5415,-1.2700,2.3032,-325.8667,-299.0723,174.1333,7.4927,-80.1123,179.9945,48.95 
0x50, 11:01:21.849,-0.1299,-1.3438,2.3149,-319.9463,-237.2437,183.9600,-4.3890,-82.7051,179.9945,48.93 
0x50, 11:01:21.849,0.0752,-1.4302,2.4326,-309.5703,-169.1284,155.7007,-20.6268,-84.2706,179.9945,48.94 
0x50, 11:01:21.854,0.1279,-1.3140,2.6772,-293.5181,-104.9194,104.0039,-36.9470,-84.8859,179.9945,48.94 
0x50, 11:01:21.856,0.0576,-1.1152,2.7598,-270.2637,-41.5039,63.6597,-48.1256,-84.8364,179.9945,48.94 
0x50, 11:01:21.859,-0.1577,-1.0864,2.6733,-249.0845,13.6108,33.1421,-51.9434,-84.4958,179.9945,48.93 
0x50, 11:01:21.861,-0.4019,-1.1055,2.4775,-231.2622,51.9409,-3.7231,-49.7736,-84.2047,179.9945,48.93 
0x50, 11:01:21.863,-0.7334,-1.2227,2.2607,-216.1865,78.5522,-39.5508,-43.5004,-84.0015,179.9945,48.94 
0x50, 11:01:21.867,-1.1465,-1.1426,2.0273,-201.8433,95.2759,-56.0303,-35.4089,-83.6938,179.9945,48.94 
0x50, 11:01:21.902,-1.3960,-1.2310,1.8799,-200.5615,96.4966,-49.0723,-28.7292,-83.1940,179.9945,48.93 
0x50, 11:01:21.905,-1.5513,-1.3735,2.0171,-205.5054,91.2476,-27.0386,-25.1202,-82.5238,179.9945,48.93 
0x50, 11:01:21.907,-1.5171,-1.0566,2.0474,-209.7778,87.9517,2.8076,-24.5654,-81.7163,179.9945,48.92 
0x50, 11:01:21.910,-1.2061,-0.8252,2.0981,-226.9897,77.3926,32.0435,-26.6254,-80.8759,179.9945,48.92 
0x50, 11:01:21.928,-1.1328,-0.4302,2.3760,-245.1172,73.1201,45.5322,-29.5752,-80.0189,179.9945,48.93 
0x50, 11:01:21.930,-0.7251,-0.1553,2.4346,-257.5073,70.2515,35.9497,-31.9537,-79.2334,179.9945,48.94 
0x50, 11:01:21.938,-0.8599,-0.0469,2.5522,-263.3057,71.7163,4.9438,-32.8107,-78.5962,179.9945,48.93 
0x50, 11:01:21.952,-0.8140,-0.2495,2.4863,-253.2349,63.5376,-36.9873,-32.0966,-78.2611,179.9945,48.93 
0x50, 11:01:21.956,-1.1255,-0.6724,2.2300,-223.9990,57.4951,-63.2324,-30.2838,-78.1128,179.9945,48.93 
0x50, 11:01:21.977,-1.3730,-1.1602,1.8174,-173.2178,43.5791,-61.1572,-28.4656,-78.0469,179.9945,48.93 
0x50, 11:01:21.980,-1.6328,-1.5068,1.4785,-105.8960,28.0151,-33.4473,-27.5043,-77.9590,179.9945,48.93 
0x50, 11:01:22.002,-1.6563,-1.6782,1.3062,-25.9399,11.8408,10.1929,-27.9272,-77.8052,179.9945,48.92 
0x50, 11:01:22.002,-1.4268,-1.6846,1.2739,57.9224,-2.0142,48.2178,-29.3665,-77.5964,179.9945,48.92 
0x50, 11:01:22.027,-1.0488,-1.5747,1.3633,137.1460,-9.5215,59.3262,-30.5585,-77.3877,179.9945,48.92 
0x50, 11:01:22.028,-0.7583,-1.3301,1.4775,205.9937,-8.8501,41.5649,-30.3003,-77.2559,179.9945,48.90 
0x50, 11:01:22.063,-0.7725,-1.0771,1.5527,257.8735,1.5869,6.1646,-27.9218,-77.2119,179.9945,48.92 
0x50, 11:01:22.063,-0.8853,-0.8325,1.5820,291.3818,18.3716,-30.8228,-23.4283,-77.1899,179.9945,48.92 
0x50, 11:01:22.063,-1.0215,-0.6763,1.5986,309.3872,38.3911,-54.9927,-17.4408,-77.0581,179.9945,48.91 
0x50, 11:01:22.063,-0.9888,-0.6763,1.4590,314.0869,57.3730,-69.8242,-10.6567,-76.7175,179.9945,48.93 
0x50, 11:01:22.080,-1.0786,-0.7148,1.3477,309.1431,77.3315,-87.2803,-3.3234,-76.1188,179.9945,48.92 
0x50, 11:01:22.082,-1.1416,-0.7671,1.2598,298.8281,95.7642,-111.4502,4.3890,-75.2289,179.9945,48.92 
