address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 10:59:45.079,-1.1909,0.5903,0.1333,-4.5166,-3.7231,2.9297,83.9960,49.3286,179.9945,49.07 
0x50, 10:59:45.151,-1.1938,0.5850,0.1304,-4.1504,-2.3193,3.5400,83.8696,49.4330,179.9945,49.07 
0x50, 10:59:45.151,-1.1963,0.5728,0.1240,-3.7842,-0.8545,3.1128,83.7653,49.5483,179.9945,49.07 
0x50, 10:59:45.152,-1.1978,0.5654,0.1270,-3.2959,0.4272,1.5869,83.6719,49.6802,179.9945,49.06 
0x50, 10:59:45.152,-1.2031,0.5630,0.1313,-2.8076,1.5259,-0.9766,83.5950,49.8340,179.9945,49.07 
0x50, 10:59:45.152,-1.2246,0.5820,0.1357,-2.1973,2.5024,-4.6997,83.5291,50.0262,179.9945,49.07 
0x50, 10:59:45.152,-1.2373,0.6001,0.1313,-1.7090,3.1128,-8.2397,83.4796,50.2460,179.9945,49.07 
0x50, 10:59:45.152,-1.2485,0.6089,0.1235,-1.4648,3.1738,-9.2163,83.4412,50.4767,179.9945,49.08 
0x50, 10:59:45.184,-1.2603,0.6235,0.1152,-1.4038,3.0518,-7.0190,83.4137,50.6744,179.9945,49.08 
0x50, 10:59:45.197,-1.2524,0.6206,0.1128,-1.4648,2.6245,-2.9907,83.3917,50.8337,179.9945,49.07 
0x50, 10:59:45.198,-1.2427,0.6211,0.1055,-1.5259,2.1362,1.4038,83.3698,50.9436,179.9945,49.07 
0x50, 10:59:45.206,-1.2329,0.6172,0.0996,-1.7090,2.1362,4.8828,83.3643,51.0205,179.9945,49.07 
0x50, 10:59:45.208,-1.2207,0.6152,0.0967,-1.9531,2.3193,6.8970,83.3588,51.0754,179.9945,49.07 
0x50, 10:59:45.212,-1.2173,0.6274,0.0967,-2.1362,2.8076,6.4697,83.3588,51.1304,179.9945,49.07 
0x50, 10:59:45.213,-1.2148,0.6362,0.0903,-2.5024,3.4180,3.1738,83.3643,51.2128,179.9945,49.07 
0x50, 10:59:45.220,-1.2002,0.6333,0.0796,-2.6855,4.3945,-0.8545,83.3862,51.3336,179.9945,49.07 
0x50, 10:59:45.252,-1.1768,0.6147,0.0698,-3.0518,5.4932,-2.4414,83.4192,51.4764,179.9945,49.07 
0x50, 10:59:45.254,-1.1665,0.5967,0.0405,-3.2959,6.4697,-0.9766,83.4961,51.6028,179.9945,49.08 
0x50, 10:59:45.257,-1.1470,0.5781,-0.0205,-3.2959,7.6904,0.7935,83.6444,51.7236,179.9945,49.10 
0x50, 10:59:45.261,-1.1333,0.5742,-0.0942,-3.6011,10.1929,-0.3052,83.8916,51.8500,179.9945,49.09 
0x50, 10:59:45.320,-1.0942,0.5801,-0.2021,-4.2725,13.6719,-4.2725,84.2651,51.9928,179.9945,49.08 
0x50, 10:59:45.320,-1.0762,0.5781,-0.3145,-6.4087,18.8599,-9.5215,84.7705,52.1686,179.9945,49.07 
0x50, 10:59:45.320,-1.0811,0.5703,-0.4731,-9.5215,24.9023,-16.1743,85.4242,52.3883,179.9945,49.09 
0x50, 10:59:45.320,-1.1426,0.5371,-0.7397,-14.0991,32.5928,-26.9775,85.6769,52.6794,179.9945,49.09 
0x50, 10:59:45.320,-1.3057,0.5200,-1.0269,-21.6675,43.4570,-41.5649,85.9900,53.1299,179.9945,49.07 
0x50, 10:59:45.327,-1.4004,0.5366,-1.3711,-33.4473,55.7861,-51.6968,86.3470,53.6847,179.9945,49.09 
0x50, 10:59:45.330,-1.4971,0.5815,-1.6494,-51.7578,73.8525,-49.0723,86.7920,54.2230,179.9945,49.10 
0x50, 10:59:45.352,-1.3706,0.6021,-1.8589,-78.0029,97.4121,-37.5366,87.3303,54.6515,179.9945,49.09 
0x50, 10:59:45.354,-1.2119,0.6343,-1.8569,-113.8306,133.7891,-31.6772,88.0554,55.0305,179.9945,49.09 
0x50, 10:59:45.357,-0.9922,0.6240,-1.7295,-157.3486,182.4341,-38.8184,89.0717,55.4755,179.9945,49.09 
0x50, 10:59:45.380,-0.7236,0.6050,-1.5776,-207.2754,242.0654,-48.4619,90.5054,56.0028,179.9945,49.08 
0x50, 10:59:45.380,-0.5020,0.5117,-1.4004,-263.6108,310.7300,-51.1475,92.4829,56.4862,179.9945,49.08 
0x50, 10:59:45.402,-0.3652,0.4624,-1.2114,-321.0449,384.7656,-57.0679,95.1141,56.8872,179.9945,49.09 
0x50, 10:59:45.405,-0.3735,0.4492,-0.9653,-376.7090,459.6558,-81.1157,98.4814,57.2882,179.9945,49.10 
0x50, 10:59:45.427,-0.4824,0.4614,-0.6606,-428.5278,527.6489,-118.1641,102.5903,57.6782,179.9945,49.09 
0x50, 10:59:45.427,-0.6919,0.4272,-0.3774,-476.4404,583.4961,-146.4844,107.3309,57.8320,179.9945,49.10 
0x50, 10:59:45.491,-0.9448,0.3657,-0.0786,-517.7002,625.1831,-152.0996,112.3682,57.4255,179.9945,49.09 
0x50, 10:59:45.491,-1.1670,0.1016,0.2690,-548.1567,655.2124,-136.2305,117.1802,56.1896,179.9945,49.08 
0x50, 10:59:45.491,-1.3506,-0.0688,0.7197,-565.0024,677.1240,-106.0181,121.2506,54.0363,179.9945,49.09 
0x50, 10:59:45.491,-1.6177,-0.1128,1.1929,-570.1904,692.9932,-73.4863,124.2389,51.0699,179.9945,49.08 
0x50, 10:59:45.491,-1.8779,-0.1411,1.8613,-562.8662,704.8950,-40.1001,126.1066,47.4390,179.9945,49.08 
0x50, 10:59:45.491,-2.1123,-0.1177,2.5762,-546.5088,713.0127,0.9155,126.9086,43.2257,179.9945,49.09 
