address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 10:48:23.280,-1.0269,0.6465,0.8696,0.0000,3.2959,-1.4648,101.7828,18.0066,179.9945,45.09 
0x50, 10:48:23.280,-1.0195,0.6567,0.8735,-0.2441,3.4180,-0.9155,101.7883,18.0066,179.9945,45.08 
0x50, 10:48:23.280,-1.0181,0.6631,0.8755,-0.4883,3.5400,-0.5493,101.7993,18.0066,179.9945,45.08 
0x50, 10:48:23.300,-1.0156,0.6606,0.8721,-0.6714,3.6011,0.8545,101.7993,17.9901,179.9945,45.10 
0x50, 10:48:23.302,-1.0166,0.6538,0.8667,-1.0986,3.6011,3.1738,101.7993,17.9517,179.9945,45.10 
0x50, 10:48:23.328,-1.0132,0.6416,0.8638,-1.2817,3.6621,4.6997,101.7938,17.8967,179.9945,45.10 
0x50, 10:48:23.331,-0.9966,0.6299,0.8477,-1.2207,3.6621,3.8452,101.7938,17.8528,179.9945,45.09 
0x50, 10:48:23.334,-0.9839,0.6318,0.8311,-0.8545,3.8452,0.9766,101.7938,17.8363,179.9945,45.09 
0x50, 10:48:23.375,-0.9736,0.6411,0.8125,-0.3662,4.2114,-2.8076,101.8048,17.8528,179.9945,45.09 
0x50, 10:48:23.377,-0.9580,0.6553,0.7939,0.0000,4.3945,-5.7983,101.8268,17.9022,179.9945,45.09 
0x50, 10:48:23.380,-0.9502,0.6655,0.7612,0.6714,4.3945,-6.8359,101.8488,17.9572,179.9945,45.10 
0x50, 10:48:23.382,-0.9312,0.6611,0.7002,1.0986,4.3335,-7.0801,101.8817,18.0176,179.9945,45.08 
0x50, 10:48:23.450,-0.9102,0.6826,0.6094,1.3428,4.7607,-9.8877,101.9147,18.1055,179.9945,45.09 
0x50, 10:48:23.450,-0.8560,0.7075,0.4692,2.0142,4.9438,-16.7847,101.9641,18.2593,179.9945,45.09 
0x50, 10:48:23.450,-0.7847,0.6997,0.2314,2.2583,5.7983,-25.7568,102.0190,18.5010,179.9945,45.09 
0x50, 10:48:23.450,-0.7959,0.6455,-0.0439,1.3428,9.3994,-37.4756,102.0905,18.8470,179.9945,45.09 
0x50, 10:48:23.450,-0.7363,0.5864,-0.4561,-0.9155,14.7095,-56.6406,102.1729,19.3689,179.9945,45.10 
0x50, 10:48:23.450,-0.7764,0.5547,-0.9375,-8.8501,28.5645,-85.6934,102.2443,20.1489,179.9945,45.10 
0x50, 10:48:23.450,-0.8774,0.6436,-1.3867,-26.0010,53.1006,-117.7368,102.2662,21.1871,179.9945,45.10 
0x50, 10:48:23.452,-1.0146,0.7695,-1.6870,-56.2134,88.6230,-132.3242,102.1509,22.2913,179.9945,45.08 
0x50, 10:48:23.475,-0.8501,0.7881,-1.9214,-102.1729,131.8970,-109.9854,101.7499,23.0878,179.9945,45.08 
0x50, 10:48:23.477,-0.6709,0.6650,-1.9995,-162.8418,190.3076,-69.1528,100.9753,23.3789,179.9945,45.08 
0x50, 10:48:23.481,-0.5938,0.6152,-1.9688,-230.4077,266.2964,-59.5093,99.8547,23.4558,179.9945,45.09 
0x50, 10:48:23.500,-0.4409,0.5371,-1.8550,-305.4810,349.6094,-95.0928,98.3606,23.7909,179.9945,45.10 
0x50, 10:48:23.502,-0.3989,0.4580,-1.6421,-385.0708,434.9976,-138.7329,96.4984,24.5325,179.9945,45.09 
0x50, 10:48:23.510,-0.4473,0.4307,-1.3784,-461.7920,515.1367,-160.0952,94.3011,25.5377,179.9945,45.08 
0x50, 10:48:23.527,-0.5820,0.2900,-0.9595,-533.0200,587.1582,-158.8135,91.8237,26.6858,179.9945,45.09 
0x50, 10:48:23.565,-0.7300,-0.0298,-0.2603,-592.1631,649.9634,-143.9209,-173.4686,27.9163,179.9945,45.09 
0x50, 10:48:23.567,-0.9165,-0.3398,0.4917,-630.4321,706.4819,-123.0469,-179.5496,20.7532,179.9945,45.09 
0x50, 10:48:23.619,-1.1694,-0.7451,1.3521,-648.9868,756.4087,-92.8345,-28.8556,13.1836,179.9945,45.08 
0x50, 10:48:23.619,-1.6196,-0.9111,2.3706,-646.5454,799.3774,-41.9312,-36.3098,19.9841,179.9945,45.08 
0x50, 10:48:23.619,-2.3848,-1.0850,3.8057,-622.6196,836.8530,30.3345,-44.2529,26.9055,179.9945,45.08 
0x50, 10:48:23.619,-3.1904,-0.8608,5.6411,-576.0498,866.2720,128.9673,-52.6135,34.0082,179.9945,45.07 
0x50, 10:48:23.619,-3.7046,-0.3848,7.7744,-510.9863,883.6060,281.1279,-61.3092,41.6107,179.9945,45.06 
0x50, 10:48:23.619,-4.2798,0.1899,10.6216,-415.7715,882.9346,482.7881,-70.2850,50.0812,179.9945,45.07 
0x50, 10:48:23.625,-4.7827,-0.2563,14.1743,-279.9683,855.2246,669.3726,-80.0134,59.2712,179.9945,45.07 
0x50, 10:48:23.627,-5.2197,-3.0547,-15.2808,-88.3179,776.8555,797.5464,-91.4392,68.4723,179.9945,45.07 
0x50, 10:48:23.629,-6.0176,-8.5962,-14.5884,182.9224,620.3003,865.9058,-105.8807,76.9702,179.9945,45.08 
0x50, 10:48:23.649,-7.9775,-13.8447,-14.4063,534.4238,363.0371,883.5449,-126.0846,84.4739,179.9945,45.07 
0x50, 10:48:23.675,-11.0010,-15.4243,-15.7891,929.4434,-23.7427,870.9106,-167.8656,179.9945,179.9945,45.07 
0x50, 10:48:23.675,-14.8428,-15.8403,10.4116,1327.5757,-554.4434,827.0874,-56.6785,179.9945,179.9945,45.07 
0x50, 10:48:23.680,15.7026,-15.9497,1.6743,1666.1987,-1203.5522,741.5161,-84.0070,179.9945,179.9945,45.08 
0x50, 10:48:23.700,15.3198,-15.9780,-6.5132,1898.4375,-1937.1948,702.5757,-112.1759,179.9945,179.9945,45.08 
0x50, 10:48:23.700,15.2192,-15.9858,-11.8989,1842.8955,1997.8027,900.4517,-126.6614,179.9945,179.9945,45.08 
0x50, 10:48:23.702,15.1929,-12.0591,-13.6987,1223.3276,1997.8027,1498.8403,-138.6420,179.9945,179.9945,45.08 
0x50, 10:48:23.725,15.6396,-7.2749,-14.1719,-298.6450,1997.8027,-1998.6572,-152.8253,179.9945,179.9945,45.08 
0x50, 10:48:23.725,-13.1880,-12.7852,-14.2964,-1993.8354,1997.8027,-1998.6572,-138.1915,179.9945,179.9945,45.07 
0x50, 10:48:23.750,1.3545,-15.1460,-14.1377,-1993.8354,-823.7305,-1998.6572,-133.0280,6.9214,179.9945,45.08 
0x50, 10:48:23.752,-2.2974,-15.7666,-4.1943,-1993.8354,354.7974,392.5781,-153.6053,7.3718,179.9945,45.08 
0x50, 10:48:23.755,2.2803,-15.9302,0.4585,-1754.6387,332.5195,-445.3735,-170.8264,2.4115,179.9945,45.07 
0x50, 10:48:23.775,-6.2041,-15.8325,6.3828,-1131.8359,483.2764,-279.3579,177.9401,-2.8015,179.9945,45.08 
0x50, 10:48:23.778,-0.8799,-14.3809,7.7476,-480.5298,416.2598,-238.4033,173.0127,-6.8719,179.9945,45.08 
0x50, 10:48:23.781,-4.9268,-10.1421,7.7134,58.5938,514.1602,-320.8008,173.1390,-11.5851,179.9945,45.07 
0x50, 10:48:23.800,-2.2422,-6.6719,7.2856,385.1929,515.8081,-398.6206,176.0504,-16.2323,179.9945,45.07 
0x50, 10:48:23.802,-5.3691,-2.9106,7.3169,542.2363,602.4780,-453.8574,-21.6925,-21.9287,179.9945,45.07 
0x50, 10:48:23.854,-4.7944,-1.1001,6.5356,534.6680,603.5156,-579.8950,-13.2770,-18.4625,179.9945,45.08 
0x50, 10:48:23.854,-7.3862,-0.2437,6.0034,421.6309,608.5205,-729.0649,-6.2238,-14.2163,179.9945,45.10 
0x50, 10:48:23.854,-7.6104,0.0820,5.4893,266.2964,511.1084,-777.1606,-1.4612,-9.9811,179.9945,45.10 
0x50, 10:48:23.854,-8.2305,0.1895,5.2446,103.9429,347.4731,-630.0659,0.6976,-6.6632,179.9945,45.08 
