address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 10:55:43.140,-1.1646,0.6733,0.9136,-7.3853,9.9487,-4.2114,44.8187,56.1346,179.9945,47.11 
0x50, 10:55:43.140,-1.1602,0.6670,0.9136,-9.2773,13.0005,0.4883,44.8682,56.2225,179.9945,47.09 
0x50, 10:55:43.151,-1.1494,0.6489,0.9146,-10.8032,15.5029,5.1880,44.9780,56.2939,179.9945,47.10 
0x50, 10:55:43.154,-1.1348,0.6255,0.9058,-11.7798,17.2729,6.5308,45.1099,56.3708,179.9945,47.10 
0x50, 10:55:43.156,-1.1416,0.6152,0.8950,-12.2681,18.7988,3.6011,45.2252,56.4752,179.9945,47.10 
0x50, 10:55:43.176,-1.1611,0.6206,0.8867,-12.0850,19.5313,-1.8921,45.2966,56.6290,179.9945,47.11 
0x50, 10:55:43.179,-1.1836,0.6182,0.8799,-11.5967,19.3481,-5.4321,45.3296,56.8048,179.9945,47.10 
0x50, 10:55:43.249,-1.1890,0.6001,0.8774,-11.0474,18.0054,-3.6011,45.3735,56.9531,179.9945,47.10 
0x50, 10:55:43.249,-1.1904,0.5903,0.8726,-10.1318,16.1133,1.1597,45.4614,57.0630,179.9945,47.10 
0x50, 10:55:43.249,-1.1650,0.5830,0.8613,-9.2163,14.1602,3.4790,45.5658,57.1344,179.9945,47.10 
0x50, 10:55:43.249,-1.1313,0.6079,0.8647,-8.4839,12.7563,2.1362,45.6427,57.2113,179.9945,47.12 
0x50, 10:55:43.249,-1.1040,0.6470,0.8657,-8.1177,11.8408,-0.6104,45.6866,57.2937,179.9945,47.10 
0x50, 10:55:43.249,-1.0913,0.6636,0.8511,-8.5449,11.5967,-1.8921,45.7086,57.3926,179.9945,47.08 
0x50, 10:55:43.251,-1.0659,0.6641,0.8203,-9.9487,11.9019,-0.7324,45.7361,57.4805,179.9945,47.10 
0x50, 10:55:43.254,-1.0352,0.6875,0.7720,-11.4746,13.0005,0.0000,45.7690,57.5684,179.9945,47.11 
0x50, 10:55:43.276,-0.9990,0.7021,0.7173,-13.5498,15.1367,-3.6621,45.7635,57.7002,179.9945,47.12 
0x50, 10:55:43.279,-0.9331,0.7080,0.6631,-15.9912,18.4326,-10.0098,45.7031,57.9034,179.9945,47.12 
0x50, 10:55:43.281,-0.8711,0.7065,0.6084,-18.8599,22.6440,-16.2964,45.5878,58.1781,179.9945,47.12 
0x50, 10:55:43.301,-0.8296,0.7168,0.5439,-21.4233,27.9541,-23.6206,45.4340,58.5406,179.9945,47.13 
0x50, 10:55:43.303,-0.8047,0.7129,0.4526,-24.2920,34.1187,-33.8135,45.1978,59.0186,179.9945,47.11 
0x50, 10:55:43.312,-0.7769,0.6948,0.3457,-27.3438,40.5884,-46.0205,44.8627,59.6338,179.9945,47.12 
0x50, 10:55:43.326,-0.8159,0.6997,0.2227,-30.2734,47.3022,-60.3638,44.4012,60.3973,179.9945,47.11 
0x50, 10:55:43.329,-0.8584,0.7173,0.0981,-33.9355,53.5889,-76.8433,43.7531,61.3147,179.9945,47.10 
0x50, 10:55:43.351,-0.9150,0.7651,-0.0254,-38.8794,59.5703,-90.2100,42.9291,62.3694,179.9945,47.10 
0x50, 10:55:43.353,-0.9995,0.7920,-0.1431,-45.5322,65.7959,-94.4214,42.0062,63.4955,179.9945,47.10 
0x50, 10:55:43.358,-1.0586,0.8149,-0.2993,-55.9692,72.5098,-89.9048,41.0834,64.6326,179.9945,47.10 
0x50, 10:55:43.424,-1.1138,0.8403,-0.4136,-71.8384,82.3364,-78.9185,40.2484,65.7751,179.9945,47.11 
