address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 10:54:15.753,-0.9082,0.7017,0.8896,-6.7749,4.2725,1.4038,31.1847,30.2014,179.9945,47.32 
0x50, 10:54:15.756,-0.9238,0.7021,0.8804,-6.4697,6.3477,-3.6621,31.1188,30.2728,179.9945,47.33 
0x50, 10:54:15.760,-0.9331,0.7056,0.8481,-6.2866,8.1177,-6.8970,31.0474,30.3772,179.9945,47.33 
0x50, 10:54:15.776,-0.9414,0.7041,0.8271,-6.1646,9.7046,-6.8970,30.9814,30.4980,179.9945,47.35 
0x50, 10:54:15.801,-0.9346,0.6992,0.8140,-5.9814,10.9863,-4.5776,30.9320,30.6134,179.9945,47.35 
0x50, 10:54:15.801,-0.9170,0.6890,0.8066,-5.3711,12.0850,-2.8076,30.8990,30.7343,179.9945,47.33 
0x50, 10:54:15.834,-0.9028,0.6777,0.7900,-4.6387,13.2446,-4.0894,30.8716,30.8661,179.9945,47.33 
0x50, 10:54:15.834,-0.8799,0.6709,0.7622,-3.6621,14.4043,-8.9722,30.8331,31.0364,179.9945,47.33 
0x50, 10:54:15.834,-0.8618,0.6680,0.7036,-2.3193,15.4419,-16.2354,30.7782,31.2506,179.9945,47.33 
0x50, 10:54:15.834,-0.8491,0.6743,0.6265,-1.0376,16.2354,-25.0854,30.6848,31.5198,179.9945,47.32 
0x50, 10:54:15.852,-0.8623,0.6782,0.5596,0.0000,16.9067,-34.1797,30.5585,31.8384,179.9945,47.34 
0x50, 10:54:15.852,-0.8818,0.6768,0.4761,1.2207,17.3340,-41.3818,30.4047,32.2009,179.9945,47.34 
0x50, 10:54:15.876,-0.9204,0.6670,0.4121,1.1597,18.1274,-46.0205,30.2234,32.5909,179.9945,47.34 
0x50, 10:54:15.876,-0.9419,0.6855,0.3560,0.6714,19.2871,-50.6592,30.0092,33.0139,179.9945,47.34 
0x50, 10:54:15.881,-0.9082,0.6938,0.2554,-1.7090,21.7896,-55.7861,29.7510,33.4808,179.9945,47.34 
0x50, 10:54:15.901,-0.8926,0.7090,0.1689,-6.9580,26.9165,-58.4106,29.4324,34.0027,179.9945,47.35 
0x50, 10:54:15.903,-0.8447,0.7388,0.0308,-14.7095,33.6914,-57.3120,29.0643,34.5795,179.9945,47.35 
0x50, 10:54:15.925,-0.8491,0.7378,-0.1387,-26.9165,44.1284,-55.6641,28.6084,35.2332,179.9945,47.35 
0x50, 10:54:15.928,-0.8950,0.7598,-0.3022,-43.0908,58.1055,-58.6548,28.0096,36.0242,179.9945,47.34 
0x50, 10:54:15.930,-1.0112,0.8042,-0.5059,-64.6973,75.5615,-66.2231,27.1912,37.0020,179.9945,47.33 
0x50, 10:54:15.949,-1.1812,0.8457,-0.6890,-94.0552,96.6187,-70.2515,26.1145,38.1830,179.9945,47.33 
0x50, 10:54:16.046,-1.2871,0.9619,-0.8828,-129.6387,121.0327,-62.5000,24.7961,39.5453,179.9945,47.33 
0x50, 10:54:16.046,-1.3350,1.0254,-0.9473,-175.2319,152.2827,-44.2505,23.2416,41.1108,179.9945,47.33 
0x50, 10:54:16.046,-1.1787,1.0039,-0.8867,-226.9287,189.4531,-23.8037,21.4343,42.9456,179.9945,47.32 
0x50, 10:54:16.046,-0.9653,0.9858,-0.8096,-280.1514,235.9009,-13.2446,19.3195,45.1923,179.9945,47.33 
0x50, 10:54:16.046,-0.7925,0.8628,-0.6255,-337.0972,291.8091,-20.9351,16.7212,48.0157,179.9945,47.34 
0x50, 10:54:16.046,-0.5674,0.6943,-0.3667,-393.6768,350.4028,-37.3535,13.5077,51.4764,179.9945,47.33 
0x50, 10:54:16.046,-0.5161,0.5981,-0.1021,-445.3125,411.6821,-49.7437,9.6515,55.5963,179.9945,47.33 
0x50, 10:54:16.046,-0.5420,0.4868,0.2661,-491.9434,470.3979,-54.0771,5.1086,60.3259,179.9945,47.33 
0x50, 10:54:16.046,-0.6060,0.3916,0.7012,-528.6255,525.3296,-42.9688,-0.1044,65.5939,179.9945,47.33 
0x50, 10:54:16.046,-0.6802,0.3140,1.1768,-553.4058,575.0732,-13.8550,-5.9656,71.3452,179.9945,47.34 
0x50, 10:54:16.075,-0.7974,0.2109,1.7769,-564.8804,622.0093,23.1323,-12.8485,77.5580,179.9945,47.34 
0x50, 10:54:16.078,-1.0151,0.1250,2.4668,-559.2651,666.1987,58.1665,-22.5879,84.1827,179.9945,47.35 
0x50, 10:54:16.080,-1.3325,-0.0103,3.3203,-537.2925,705.0171,91.5527,-46.2469,91.0437,179.9945,47.35 
0x50, 10:54:16.083,-1.7095,-0.0093,4.3247,-498.5962,736.9385,136.6577,-0.1208,97.1246,179.9945,47.33 
0x50, 10:54:16.089,-2.4097,0.0840,5.6274,-445.5566,755.0049,208.1299,-21.0883,104.6777,179.9945,47.34 
0x50, 10:54:16.100,-3.1670,0.3140,7.3916,-373.5352,756.3477,319.4580,-25.8124,112.8845,179.9945,47.33 
0x50, 10:54:16.125,-3.7573,0.1631,9.4995,-276.4893,733.9478,475.2197,-31.1407,121.5637,179.9945,47.34 
0x50, 10:54:16.128,-4.3115,-0.7949,11.8516,-141.3574,673.3398,619.2017,-35.5133,130.5286,179.9945,47.35 
0x50, 10:54:16.150,-4.8945,-2.9336,14.2520,36.8042,570.3125,684.6313,-37.7875,139.1473,179.9945,47.35 
0x50, 10:54:16.151,-5.2026,-6.6523,-15.7769,257.8735,411.0107,719.9707,-37.9468,-21.6431,179.9945,47.35 
0x50, 10:54:16.205,-5.2056,-11.7339,-14.9380,529.7241,183.5327,778.2593,-34.6399,-15.4083,179.9945,47.35 
0x50, 10:54:16.205,-4.9976,-14.8691,-15.9497,843.2007,-117.7979,790.9546,-28.1854,-11.8817,179.9945,47.34 
0x50, 10:54:16.205,-5.9355,-15.6938,12.9951,1181.2134,-489.5630,708.1909,-18.1714,-12.8485,179.9945,47.33 
0x50, 10:54:16.205,-10.3027,-15.9111,7.7671,1523.3765,-923.5840,562.6831,-4.8175,-19.8688,179.9945,47.35 
0x50, 10:54:16.205,-15.0664,-15.9683,1.1641,1834.2285,-1416.8091,447.3877,11.4752,179.9945,179.9945,47.35 
0x50, 10:54:16.205,15.6436,-15.9834,-5.5117,1995.5444,1997.8027,545.5322,-109.0228,179.9945,179.9945,47.34 
0x50, 10:54:16.209,15.3047,-10.5835,-11.6211,1768.6768,1997.8027,1000.4272,-137.6752,179.9945,179.9945,47.35 
0x50, 10:54:16.226,15.2212,-4.1084,-13.6255,825.7446,1997.8027,1868.2861,-163.2184,179.9945,179.9945,47.36 
0x50, 10:54:16.229,-10.1694,-10.2109,-14.1528,-924.4385,1997.8027,-1998.6572,-144.1901,-59.5020,179.9945,47.34 
0x50, 10:54:16.251,-4.4536,-14.4688,-14.2686,-1993.8354,-1807.4341,-1998.6572,150.3918,-56.5411,179.9945,47.34 
0x50, 10:54:16.253,4.0757,-15.5889,-9.0552,-1993.8354,-370.9717,1346.9238,150.9467,-59.9689,179.9945,47.33 
0x50, 10:54:16.275,1.3511,-15.4224,0.9639,-1993.8354,73.0591,-257.2632,126.5076,-59.3591,179.9945,47.34 
0x50, 10:54:16.282,0.6597,-15.7256,4.4316,-1472.5952,56.4575,-436.2793,-74.2566,-56.1896,179.9945,47.35 
0x50, 10:54:16.284,-2.6265,-14.0854,9.2813,-933.5327,197.2046,-308.5938,-79.5081,-58.6230,179.9945,47.34 
0x50, 10:54:16.301,-0.8232,-10.6504,8.5303,-417.1753,195.9839,-373.4131,-79.4092,-61.9409,179.9945,47.35 
0x50, 10:54:16.303,-3.2808,-7.9019,8.3145,-79.1626,316.1621,-406.5552,-72.9657,-65.3522,179.9945,47.34 
0x50, 10:54:16.330,-1.8721,-5.2974,7.4761,124.5728,324.7070,-382.2021,-62.5122,-68.0548,179.9945,47.34 
0x50, 10:54:16.362,-4.3667,-2.4067,8.0313,204.1016,392.5171,-375.6714,-47.5214,-69.5764,179.9945,47.35 
0x50, 10:54:16.365,-3.7402,-1.1108,7.2520,197.7539,362.7930,-460.5713,-30.0037,-70.5267,179.9945,47.35 
0x50, 10:54:16.367,-5.5996,-0.1499,6.9966,123.1079,338.8672,-526.0620,-11.0962,-70.2191,179.9945,47.35 
0x50, 10:54:16.370,-5.4409,-0.2197,6.5654,3.7231,236.3281,-507.9956,4.0704,-68.8788,179.9945,47.35 
0x50, 10:54:16.372,-5.7930,-0.3867,5.9946,-97.9004,121.7651,-386.6577,12.8540,-67.3901,179.9945,47.35 
0x50, 10:54:16.375,-4.5527,-1.2129,5.2495,-188.1104,-20.8130,-220.3979,16.2433,-67.1045,179.9945,47.34 
0x50, 10:54:16.379,-3.8130,-1.6992,4.7881,-250.5493,-134.4604,-77.5757,16.3916,-68.1757,179.9945,47.33 
0x50, 10:54:16.426,-2.7261,-2.0293,4.4048,-296.5088,-232.2388,14.3433,14.7217,-70.4443,179.9945,47.33 
0x50, 10:54:16.426,-2.4888,-1.9229,4.2261,-326.7212,-284.5459,45.6543,12.2443,-73.3118,179.9945,47.34 
0x50, 10:54:16.426,-1.8188,-1.8613,4.0649,-350.8301,-320.7397,51.3916,9.3329,-76.5582,179.9945,47.34 
0x50, 10:54:16.428,-1.6426,-1.6992,3.9507,-367.4927,-327.7588,66.7725,5.1251,-79.8981,179.9945,47.34 
0x50, 10:54:16.430,-1.0811,-1.6099,3.7085,-381.7749,-321.7773,90.5151,-2.1368,-83.1885,179.9945,47.35 
0x50, 10:54:16.450,-0.9849,-1.6226,3.5962,-392.3950,-292.5415,111.5723,-16.3092,-86.0669,179.9945,47.35 
0x50, 10:54:16.453,-0.6509,-1.6450,3.4150,-392.8223,-257.5684,118.4692,-47.3236,-88.2092,179.9945,47.35 
0x50, 10:54:16.478,-0.6421,-1.6636,3.2925,-383.7280,-212.7075,102.2339,-123.3655,-88.8959,179.9945,47.36 
0x50, 10:54:16.478,-0.6187,-1.6294,3.1851,-367.6758,-170.1660,69.0308,-27.0923,-87.3853,179.9945,47.35 
0x50, 10:54:16.500,-0.7056,-1.5234,3.2549,-346.1914,-129.6997,37.6587,-50.8447,-88.3685,179.9945,47.35 
0x50, 10:54:16.500,-0.7783,-1.3984,3.3892,-320.1904,-95.0317,23.0103,-85.0671,-88.7915,179.9945,47.34 
0x50, 10:54:16.525,-0.6997,-1.2720,3.3369,-290.4053,-68.1763,21.4233,-121.0638,-88.6322,179.9945,47.35 
0x50, 10:54:16.528,-0.8613,-1.1699,3.3691,-262.8784,-42.3584,16.6016,-135.3461,-88.2751,179.9945,47.35 
0x50, 10:54:16.530,-1.3965,-0.8149,3.5796,-234.1309,-27.4658,9.8877,-141.7621,-88.0115,179.9945,47.34 
0x50, 10:54:16.533,-1.3442,-0.7627,3.3203,-208.1299,-19.2261,15.8691,-143.6792,-87.7588,179.9945,47.32 
0x50, 10:54:16.551,-1.3442,-0.9604,3.2188,-189.8804,-12.5732,6.5308,-146.1401,-87.6215,179.9945,47.32 
0x50, 10:54:16.553,-1.1899,-0.9116,3.1362,-169.6167,-12.1460,-20.5688,-153.5779,-87.6324,179.9945,47.34 
0x50, 10:54:16.575,-1.2544,-0.6157,3.1616,-153.9917,-8.9111,-18.0664,-159.9994,-87.6324,179.9945,47.33 
0x50, 10:54:16.578,-0.9897,-0.4204,3.2168,-146.3013,-11.4746,18.0054,-7.4432,-87.4622,179.9945,47.34 
0x50, 10:54:16.581,-0.9526,-0.3340,3.1895,-138.9771,-5.6763,46.8750,-19.5062,-87.4622,179.9945,47.33 
0x50, 10:54:16.601,-0.8457,-0.4517,3.0352,-132.5684,-1.2207,45.1050,-30.5200,-87.3193,179.9945,47.33 
0x50, 10:54:16.603,-1.0342,-0.6084,2.9121,-122.1924,5.2490,32.7759,-37.2107,-87.1106,179.9945,47.34 
0x50, 10:54:16.640,-1.0469,-0.8032,2.7246,-105.7739,6.5918,29.6021,-42.1545,-86.8799,179.9945,47.34 
