address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:01:15.452,-1.1025,0.5967,0.0854,-8.4229,3.9673,5.1880,34.4916,140.5261,179.9945,49.00 
0x50, 11:01:15.455,-1.1133,0.5864,0.0864,-9.6436,6.8970,-1.2817,34.3707,140.5865,179.9945,49.00 
0x50, 11:01:15.457,-1.1323,0.5830,0.0811,-10.5591,9.5825,-7.8735,34.2773,140.7129,179.9945,49.01 
0x50, 11:01:15.477,-1.1563,0.5884,0.0610,-11.3525,11.8408,-11.3525,34.1840,140.8722,179.9945,49.00 
0x50, 11:01:15.481,-1.1846,0.5659,0.0576,-12.1460,13.1836,-10.3149,34.0741,141.0425,179.9945,49.01 
0x50, 11:01:15.502,-1.2002,0.5576,0.0449,-12.4512,13.5498,-6.7139,33.9313,141.1908,179.9945,49.01 
0x50, 11:01:15.505,-1.2207,0.5415,0.0493,-12.0850,13.6108,-3.5400,33.7720,141.3226,179.9945,49.01 
0x50, 11:01:15.507,-1.2246,0.5259,0.0498,-11.6577,13.1836,-2.5635,33.6127,141.4490,179.9945,49.01 
0x50, 11:01:15.556,-1.2310,0.5518,0.0659,-10.7422,12.8784,-2.9297,33.4698,141.5698,179.9945,49.02 
0x50, 11:01:15.556,-1.2188,0.5708,0.0684,-9.6436,12.0850,-3.3569,33.3435,141.6907,179.9945,49.03 
0x50, 11:01:15.556,-1.2158,0.6060,0.0405,-8.4839,11.5967,-4.7607,33.2391,141.8115,179.9945,49.02 
0x50, 11:01:15.556,-1.2075,0.6230,0.0220,-7.8735,11.5356,-7.3853,33.1567,141.9489,179.9945,49.01 
0x50, 11:01:15.556,-1.2129,0.6377,0.0239,-7.2021,11.8408,-9.3994,33.0963,142.1027,179.9945,49.01 
0x50, 11:01:15.605,-1.2202,0.6543,0.0229,-6.7749,12.2070,-9.2163,33.0359,142.2510,179.9945,49.02 
0x50, 11:01:15.607,-1.1987,0.6577,0.0313,-7.1411,12.6343,-7.5684,32.9645,142.3993,179.9945,49.01 
0x50, 11:01:15.612,-1.1563,0.6880,0.0439,-7.7515,13.6108,-6.3477,32.8711,142.5476,179.9945,49.01 
0x50, 11:01:15.612,-1.1099,0.7202,0.0381,-8.7280,15.0757,-7.9346,32.7722,142.7179,179.9945,49.02 
0x50, 11:01:15.622,-1.0786,0.7466,0.0298,-10.6812,17.2729,-11.5967,32.6678,142.9266,179.9945,49.02 
0x50, 11:01:15.625,-1.0376,0.7461,0.0107,-13.1226,19.6533,-13.3057,32.5415,143.1628,179.9945,49.02 
0x50, 11:01:15.653,-1.0171,0.7104,-0.0181,-15.6250,22.2168,-10.9253,32.3602,143.4100,179.9945,49.02 
0x50, 11:01:15.653,-0.9893,0.6572,-0.0605,-17.8833,24.7803,-9.2773,32.1460,143.6682,179.9945,49.02 
0x50, 11:01:15.657,-0.9351,0.6230,-0.1440,-19.0430,27.7710,-15.8691,31.9427,143.9868,179.9945,49.02 
0x50, 11:01:15.678,-0.9180,0.6177,-0.2588,-19.7144,31.9214,-33.4473,31.8274,144.4373,179.9945,49.01 
0x50, 11:01:15.680,-0.8994,0.6299,-0.4023,-20.0806,36.0718,-55.7861,31.8329,145.0360,179.9945,49.02 
0x50, 11:01:15.682,-0.9106,0.6265,-0.5649,-20.9351,40.2832,-72.8149,31.9043,145.7611,179.9945,49.00 
0x50, 11:01:15.703,-0.9321,0.5923,-0.7324,-23.1934,44.9219,-80.9937,31.9812,146.5741,179.9945,49.01 
0x50, 11:01:15.705,-1.0049,0.5776,-0.8823,-27.0386,51.0864,-84.2285,32.0032,147.4530,179.9945,49.00 
0x50, 11:01:15.707,-1.0376,0.5811,-1.0557,-33.2642,59.1431,-83.4961,31.9208,148.3978,179.9945,49.01 
0x50, 11:01:15.727,-1.0884,0.6196,-1.2158,-45.2271,69.8853,-76.4771,31.6406,149.3921,179.9945,49.01 
0x50, 11:01:15.730,-1.1890,0.6831,-1.3291,-63.0493,85.3882,-65.0024,31.0748,150.4633,179.9945,49.01 
0x50, 11:01:15.790,-1.1899,0.7656,-1.5635,-86.2427,103.7598,-56.1523,30.1794,151.6388,179.9945,49.01 
0x50, 11:01:15.790,-1.2441,0.8125,-1.7466,-119.3848,130.1880,-56.3965,28.8940,153.0505,179.9945,49.01 
0x50, 11:01:15.790,-1.2358,0.8657,-1.8247,-160.4614,163.6963,-62.0117,27.1637,154.7809,179.9945,49.02 
0x50, 11:01:15.790,-1.1890,0.9136,-1.7983,-209.6558,203.4302,-61.2793,24.8895,156.8738,179.9945,49.01 
0x50, 11:01:15.791,-1.1299,0.8223,-1.5947,-268.2495,251.4038,-49.4995,21.9452,159.3622,179.9945,49.00 
0x50, 11:01:15.802,-0.9844,0.7236,-1.4102,-327.0874,305.0537,-38.1470,18.3801,162.3340,179.9945,49.00 
0x50, 11:01:15.805,-0.9697,0.6216,-1.2734,-386.1694,365.9668,-43.0298,14.2822,165.9430,179.9945,49.00 
0x50, 11:01:15.807,-0.9385,0.4209,-1.0439,-445.8618,429.3213,-54.9927,9.6899,170.2386,179.9945,49.00 
0x50, 11:01:15.827,-0.9077,0.2207,-0.7734,-498.5352,491.2109,-54.5044,164.0698,175.1715,179.9945,49.00 
0x50, 11:01:15.830,-1.0674,0.0391,-0.4263,-541.1987,552.0020,-48.0957,158.4943,169.9969,179.9945,49.00 
0x50, 11:01:15.860,-1.1006,-0.1621,-0.0190,-572.3877,607.7881,-39.1846,-96.6962,164.4818,179.9945,49.00 
0x50, 11:01:15.862,-1.2129,-0.3350,0.3921,-591.1255,659.2407,-16.7236,-100.7941,163.5480,179.9945,49.01 
0x50, 11:01:15.865,-1.2129,-0.3350,0.3921,-591.1255,659.2407,-16.7236,-104.8041,162.1472,179.9945,49.01 
0x50, 11:01:15.867,-1.4585,-0.4272,0.7798,-595.3979,706.1768,8.4839,-108.5559,160.4279,179.9945,49.01 
0x50, 11:01:15.903,-1.8706,-0.4326,1.2573,-586.7310,747.4976,25.3296,-111.8738,158.2855,179.9945,49.00 
0x50, 11:01:15.905,-2.2539,-0.4858,1.9336,-567.7490,780.0903,58.5938,-114.5819,155.9235,179.9945,49.00 
0x50, 11:01:15.907,-2.7324,-0.4741,2.8789,-534.6069,804.7485,133.0566,-116.4111,153.7866,179.9945,49.01 
0x50, 11:01:15.909,-3.2446,-0.4683,4.0527,-484.0698,820.8008,228.9429,-117.1307,152.1881,179.9945,49.00 
0x50, 11:01:15.959,-3.8589,-0.4614,5.6333,-415.7715,827.6367,319.7021,-116.6364,151.2543,179.9945,49.00 
0x50, 11:01:15.967,-4.5386,-0.4941,7.6299,-331.2378,817.2607,420.7764,-114.9060,151.3531,179.9945,49.00 
0x50, 11:01:15.971,-5.3833,-0.8521,10.0869,-222.4121,778.6865,552.7344,-112.0001,153.0890,179.9945,49.02 
0x50, 11:01:15.971,-6.3628,-2.0181,12.9253,-83.8013,700.5005,690.0635,-108.2318,156.8628,179.9945,49.03 
0x50, 11:01:15.985,-7.3447,-4.6865,15.5552,95.5200,569.5801,797.7295,-103.8977,-31.2122,179.9945,49.01 
0x50, 11:01:15.985,-8.2070,-9.0825,-15.4346,326.6602,370.9717,881.1646,-97.1686,-23.5492,179.9945,49.00 
0x50, 11:01:15.990,-8.8057,-13.9443,-15.1689,602.2949,89.5996,959.6558,-90.2307,-14.1394,179.9945,49.00 
0x50, 11:01:15.990,-9.6431,-15.4600,15.3818,909.7900,-290.4663,993.4692,-81.8591,179.9945,179.9945,49.00 
0x50, 11:01:16.002,-12.7368,-15.8584,9.9146,1227.0508,-771.1792,896.1182,-57.9858,179.9945,179.9945,49.00 
0x50, 11:01:16.006,-15.8760,-15.9634,1.2383,1543.6401,-1329.5288,685.2417,-85.5615,179.9945,179.9945,49.00 
0x50, 11:01:16.031,15.2827,-15.9907,-8.8433,1807.9834,-1956.3599,562.3779,-118.9435,179.9945,179.9945,49.01 
0x50, 11:01:16.031,15.0610,-15.9980,-13.4346,1888.6719,1997.6807,734.6191,-130.0177,179.9945,179.9945,49.00 
0x50, 11:01:16.052,15.0029,-8.8105,-14.6426,1442.1387,1997.6807,1236.6943,-148.9636,179.9945,179.9945,49.01 
0x50, 11:01:16.055,-14.6836,-5.1875,-14.9604,136.1084,1997.6807,-1998.9014,-160.8728,179.9945,179.9945,49.00 
0x50, 11:01:16.057,-7.2300,-12.4517,-15.0439,-1711.9141,1997.6807,-1998.9014,-140.3833,-40.3033,179.9945,48.99 
0x50, 11:01:16.077,1.4541,-15.0669,-15.0659,-1995.2393,-1084.8389,-1998.9014,-179.2639,-44.6924,179.9945,49.00 
0x50, 11:01:16.080,-0.3506,-15.7549,-7.5942,-1995.2393,232.9102,357.4219,164.3445,-46.9775,179.9945,49.00 
0x50, 11:01:16.102,3.5869,-15.9360,-1.3691,-1963.6230,240.6616,-484.7412,139.0155,-47.9883,179.9945,49.01 
0x50, 11:01:16.106,-5.0664,-15.6240,3.9902,-1378.4790,400.8789,-153.3813,-75.6683,-50.0043,179.9945,49.00 
0x50, 11:01:16.109,-1.7695,-13.7524,6.4634,-763.6719,429.5654,-261.0474,-77.5745,-51.4709,179.9945,48.99 
0x50, 11:01:16.127,-4.1021,-10.5928,5.0913,-224.2432,465.2710,-319.0918,-73.2458,-53.5858,179.9945,48.99 
0x50, 11:01:16.133,-3.1899,-9.5674,4.6577,135.9253,498.7793,-247.1924,-64.4458,-54.5197,179.9945,48.99 
0x50, 11:01:16.183,-3.5728,-5.9878,4.7856,414.8560,516.9678,-317.0166,-51.8390,-55.1459,179.9945,48.99 
0x50, 11:01:16.183,-4.5244,-3.4424,5.4233,532.2266,555.7861,-412.6587,-36.5790,-54.9591,179.9945,49.00 
0x50, 11:01:16.183,-4.9258,-1.7266,4.7622,542.7246,539.1846,-487.7319,-20.9839,-53.5364,179.9945,49.00 
0x50, 11:01:16.183,-6.3535,-0.7827,4.3413,464.5996,517.6392,-596.3745,-6.2897,-50.8392,179.9945,48.99 
0x50, 11:01:16.183,-6.9141,-0.7847,3.8403,330.8105,430.4810,-662.5977,5.6799,-47.2852,179.9945,49.00 
0x50, 11:01:16.203,-7.3076,-0.2651,3.8184,199.5850,302.4902,-548.2788,13.2605,-43.7311,179.9945,49.00 
0x50, 11:01:16.205,-6.5879,-0.3188,3.7749,72.5708,119.7510,-340.3931,16.8915,-41.7865,179.9945,49.00 
0x50, 11:01:16.207,-5.5566,-0.3237,3.6738,-30.8838,-54.2603,-171.0815,18.1879,-41.8085,179.9945,49.01 
0x50, 11:01:16.228,-5.2129,-0.0962,3.4229,-123.0469,-202.1484,-66.7114,18.0890,-43.5223,179.9945,49.01 
0x50, 11:01:16.252,-4.1904,-0.2876,3.0269,-210.9985,-327.8198,11.7188,16.8420,-46.6754,179.9945,48.99 
0x50, 11:01:16.255,-3.4600,-0.4419,2.5928,-289.6118,-411.1328,86.8530,14.3262,-50.8612,179.9945,48.99 
0x50, 11:01:16.258,-2.3115,-0.9707,2.3540,-362.1826,-458.9844,133.1787,10.5139,-55.6348,179.9945,48.98 
0x50, 11:01:16.258,-1.8452,-1.1875,2.0898,-404.9072,-462.6465,138.9160,5.7019,-60.4413,179.9945,48.99 
0x50, 11:01:16.278,-1.3442,-1.5771,1.8613,-426.5137,-451.9653,125.3662,0.0275,-65.0610,179.9945,49.00 
0x50, 11:01:16.280,-1.2944,-1.7212,1.7739,-418.9453,-407.8979,122.9858,-6.7950,-69.1425,179.9945,48.99 
0x50, 11:01:16.339,-0.9512,-1.9805,1.6655,-392.5171,-350.3418,129.3335,-15.1776,-72.4658,179.9945,48.97 
