address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 10:59:06.629,-1.2891,0.5947,0.1504,-0.6104,1.0986,0.2441,35.0793,149.4910,179.9945,49.56 
0x50, 10:59:06.632,-1.2852,0.5962,0.1548,0.1831,1.4648,-0.3662,35.0793,149.5020,179.9945,49.57 
0x50, 10:59:06.634,-1.2715,0.6133,0.1489,1.1597,1.8921,-2.6245,35.0958,149.5349,179.9945,49.58 
0x50, 10:59:06.637,-1.2588,0.6187,0.1455,2.0142,2.3804,-3.7842,35.1233,149.5734,179.9945,49.57 
0x50, 10:59:06.639,-1.2588,0.6313,0.1372,2.6245,2.8687,-3.2349,35.1563,149.6173,179.9945,49.56 
0x50, 10:59:06.642,-1.2607,0.6450,0.1240,2.9297,3.3569,-3.1738,35.1892,149.6613,179.9945,49.57 
0x50, 10:59:06.652,-1.2681,0.6655,0.1201,3.0518,4.0283,-4.3945,35.2277,149.7217,179.9945,49.57 
0x50, 10:59:06.656,-1.2642,0.6846,0.1221,2.8687,4.8218,-5.0659,35.2661,149.7876,179.9945,49.57 
0x50, 10:59:06.727,-1.2456,0.6978,0.1284,2.1973,5.6763,-3.6011,35.2826,149.8590,179.9945,49.57 
0x50, 10:59:06.727,-1.2285,0.7031,0.1270,1.1597,6.7139,-0.5493,35.2771,149.9139,179.9945,49.57 
0x50, 10:59:06.727,-1.2002,0.6895,0.1255,0.0000,7.9346,2.1362,35.2386,149.9689,179.9945,49.57 
0x50, 10:59:06.727,-1.1890,0.6787,0.1318,-1.0986,9.6436,2.3193,35.1837,150.0348,179.9945,49.57 
0x50, 10:59:06.727,-1.1919,0.6680,0.1377,-1.9531,11.4136,-0.9766,35.1343,150.1337,179.9945,49.56 
0x50, 10:59:06.729,-1.2075,0.6641,0.1304,-2.5024,12.9395,-5.5542,35.0903,150.2710,179.9945,49.57 
0x50, 10:59:06.734,-1.2266,0.6636,0.1235,-2.9297,13.9771,-8.4839,35.0574,150.4303,179.9945,49.57 
