StartTime: 2020-08-09 16:15:30.520,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(Â°) 
0x50, 16:23:33.689,-1.1377,-0.7158,2.1064,-70.0073,-67.5659,-6.3477,-104.3701,40.9845,179.9945,48.15
0x50, 16:23:33.761,-1.1816,-0.7607,2.0693,-74.1577,-68.9697,-1.4648,-104.5294,41.1438,179.9945,48.15
0x50, 16:23:33.762,-1.2217,-0.7651,2.0347,-78.2471,-70.7397,2.8076,-104.7217,41.347,179.9945,48.15
0x50, 16:23:33.763,-1.2354,-0.7456,2.0264,-82.3975,-72.6929,6.7139,-104.9414,41.5997,179.9945,48.15
0x50, 16:23:33.765,-1.2246,-0.7139,2.0234,-87.0972,-74.707,10.1318,-105.1941,41.8909,179.9945,48.15
0x50, 16:23:33.766,-1.1924,-0.6914,2.0293,-92.5293,-76.4771,13.5498,-105.4907,42.2205,179.9945,48.14
0x50, 16:23:33.766,-1.1641,-0.6787,2.0327,-98.8159,-77.4536,17.6392,-105.8423,42.5995,179.9945,48.14
0x50, 16:23:33.767,-1.1323,-0.6733,2.0337,-105.6519,-77.6367,22.644,-106.2708,43.028,179.9945,48.14
0x50, 16:23:33.767,-1.1074,-0.6929,2.022,-113.0371,-76.8433,28.8696,-106.7871,43.5168,179.9945,48.14
0x50, 16:23:33.809,-1.0864,-0.7256,2.0063,-120.8496,-75.1343,35.7666,-107.4078,44.0771,179.9945,48.15
0x50, 16:23:33.823,-1.0703,-0.7588,1.9956,-128.6621,-72.6318,42.1143,-108.1439,44.6979,179.9945,48.15
0x50, 16:23:33.823,-1.0659,-0.7764,1.9653,-136.8408,-69.1528,46.4478,-109.0063,45.3571,179.9945,48.15
0x50, 16:23:33.824,-1.0635,-0.7744,1.9155,-145.5078,-64.7583,47.7905,-110.0006,46.0162,179.9945,48.14
0x50, 16:23:33.824,-1.0581,-0.7559,1.876,-154.8462,-59.3872,46.1426,-111.1322,46.6534,179.9945,48.14
0x50, 16:23:33.825,-1.043,-0.7432,1.8564,-165.4663,-53.2837,42.6025,-112.4231,47.2412,179.9945,48.13
0x50, 16:23:33.860,-1.0288,-0.7349,1.8809,-176.8188,-46.2036,39.0015,-113.8898,47.7795,179.9945,48.14
0x50, 16:23:33.872,-1.0117,-0.7476,1.9058,-188.7207,-38.3911,37.1094,-115.5597,48.2739,179.9945,48.14
0x50, 16:23:33.874,-1.0068,-0.7515,1.8638,-201.6602,-29.48,37.6587,-117.4603,48.7408,179.9945,48.14
0x50, 16:23:33.875,-0.9868,-0.7681,1.8096,-215.21,-19.5923,39.0015,-119.6191,49.1803,179.9945,48.14
0x50, 16:23:33.886,-0.9761,-0.8203,1.7974,-227.7832,-9.5825,37.4146,-122.0142,49.5483,179.9945,48.14
0x50, 16:23:33.896,-1.0122,-0.8726,1.7627,-238.8306,0.3052,28.8696,-124.585,49.7955,179.9945,48.14
0x50, 16:23:33.911,-1.0659,-0.8955,1.689,-247.3145,8.9722,10.6201,-127.2162,49.8285,179.9945,48.13
0x50, 16:23:33.917,-1.1382,-0.9023,1.5737,-253.54,15.2588,-17.8223,-129.765,49.5978,179.9945,48.13
0x50, 16:23:33.917,-1.2134,-0.9351,1.4497,-257.9956,18.6768,-51.5747,-132.1271,49.0814,179.9945,48.12
0x50, 16:23:33.935,-1.2354,-0.9653,1.3901,-259.8877,18.1274,-83.0688,-134.2419,48.3453,179.9945,48.13
0x50, 16:23:33.946,-1.2554,-0.9272,1.3394,-259.6436,14.7095,-106.3232,-136.1206,47.4774,179.9945,48.12
0x50, 16:23:33.991,-1.1968,-0.8809,1.3096,-258.0566,9.0332,-118.3472,-137.84,46.593,179.9945,48.12
0x50, 16:23:33.991,-1.084,-0.8467,1.3071,-255.4932,2.9297,-119.812,-139.4769,45.769,179.9945,48.12
0x50, 16:23:33.992,-0.9219,-0.8228,1.3154,-252.0142,-2.6855,-112.5488,-141.0974,45.0549,179.9945,48.13
0x50, 16:23:33.992,-0.8496,-0.7764,1.3247,-247.7417,-6.4697,-100.5249,-142.7509,44.4781,179.9945,48.13
0x50, 16:23:33.992,-0.8003,-0.7847,1.2969,-242.3706,-9.3994,-87.6465,-144.4318,44.0222,179.9945,48.14
0x50, 16:23:33.994,-0.7783,-0.8403,1.228,-235.8398,-11.4136,-75.5615,-146.1346,43.6707,179.9945,48.14
0x50, 16:23:34.011,-0.7813,-0.6895,1.1543,-228.0884,-13.0005,-63.8428,-147.8375,43.4235,179.9945,48.13
0x50, 16:23:34.018,-0.7656,-0.5635,1.1157,-221.0083,-14.0991,-50.9033,-149.5734,43.2751,179.9945,48.14
0x50, 16:23:34.035,-0.8594,0.0776,1.1489,-214.7217,-15.2588,-37.1704,3.8617,43.2147,179.9945,48.14
0x50, 16:23:34.046,-0.938,-0.2544,1.2124,-214.4165,-16.6626,-29.2969,1.4337,43.0719,179.9945,48.15
0x50, 16:23:34.046,-1.1499,-0.4131,1.2251,-208.9233,-18.4937,-30.0293,-0.9338,42.8961,179.9945,48.13
0x50, 16:23:34.060,-1.1392,-0.7646,1.1523,-205.6274,-22.3999,-37.2925,-3.3344,42.6654,179.9945,48.13
0x50, 16:23:34.071,-1.0869,-0.7183,1.064,-195.8618,-26.4893,-47.7905,-5.7184,42.3688,179.9945,48.12
0x50, 16:23:34.090,-1.1084,-0.792,0.9814,-188.4155,-30.6396,-60.9131,-8.1299,42.0062,179.9945,48.12
0x50, 16:23:34.107,-1.0942,-0.7051,0.937,-178.2837,-35.2173,-75.2563,-10.5359,41.5503,179.9945,48.14
0x50, 16:23:34.107,-1.1177,-0.6626,0.9321,-170.166,-40.2222,-89.9048,-12.9584,40.99,179.9945,48.14
0x50, 16:23:34.138,-1.0918,-0.645,0.9087,-161.377,-45.6543,-103.8818,-15.3589,40.3143,179.9945,48.15
0x50, 16:23:34.138,-1.0732,-0.5493,0.9121,-153.2593,-51.1475,-116.7603,-17.7319,39.5123,179.9945,48.14
0x50, 16:23:34.213,-1.0864,-0.5728,0.8965,-145.752,-56.8237,-128.1738,-20.0555,38.5785,179.9945,48.14
0x50, 16:23:34.213,-1.0483,-0.4497,0.9077,-137.9395,-62.6831,-137.7563,-22.2968,37.5183,179.9945,48.14
0x50, 16:23:34.213,-1.0566,-0.5586,0.8457,-131.4697,-68.4814,-146.1792,-24.4501,36.3263,179.9945,48.13
0x50, 16:23:34.213,-1.0693,-0.4912,0.8027,-123.291,-74.2798,-153.9307,-26.488,35.0134,179.9945,48.13
0x50, 16:23:34.214,-1.1035,-0.6797,0.7412,-116.4551,-80.3223,-161.1938,-28.4106,33.5797,179.9945,48.13
0x50, 16:23:34.214,-1.21,-0.6396,0.6484,-106.6895,-86.4258,-167.7246,-30.1849,32.0197,179.9945,48.15
0x50, 16:23:34.214,-1.2505,-0.7778,0.5483,-98.3276,-93.811,-174.0112,-31.8109,30.3333,179.9945,48.15
0x50, 16:23:34.214,-1.3286,-0.5977,0.4961,-86.9751,-101.0742,-179.5654,-33.2666,28.526,179.9945,48.14
0x50, 16:23:34.214,-1.2773,-0.7085,0.4614,-78.3691,-109.375,-184.2651,-34.5575,26.6034,179.9945,48.13
0x50, 16:23:34.214,,,,,,,,,,
