address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:46:27.193,-1.1406,0.6440,0.0840,-4.0894,11.3525,-1.0376,73.1085,53.8275,0.3296,44.18 
0x50, 11:46:27.200,-1.1519,0.6270,0.0767,-3.6011,11.9019,-0.3662,73.3228,53.9429,0.5164,44.17 
0x50, 11:46:27.206,-1.1484,0.6089,0.0718,-2.9907,12.4512,0.0000,73.5590,54.0582,0.7196,44.16 
0x50, 11:46:27.219,-1.1523,0.6025,0.0630,-2.3193,12.8174,0.0000,73.8062,54.1736,0.9283,44.16 
0x50, 11:46:27.244,-1.1621,0.6123,0.0630,-1.8311,13.1836,-1.1597,74.0588,54.2999,1.1426,44.15 
0x50, 11:46:27.246,-1.1606,0.6357,0.0596,-1.5869,13.4888,-3.2959,74.3170,54.4373,1.3458,44.16 
0x50, 11:46:27.248,-1.1631,0.6538,0.0581,-1.8311,13.8550,-5.1270,74.5697,54.5856,1.5546,44.17 
0x50, 11:46:27.251,-1.1587,0.6782,0.0537,-2.5024,14.3433,-5.1880,74.8279,54.7229,1.7688,44.17 
0x50, 11:46:27.269,-1.1460,0.7017,0.0425,-3.6011,15.0757,-3.2959,75.1025,54.8328,2.0050,44.19 
0x50, 11:46:27.276,-1.1426,0.7153,0.0332,-5.1880,16.2354,-0.7324,75.3882,54.9097,2.2742,44.18 
0x50, 11:46:27.279,-1.1284,0.7222,0.0010,-6.8359,17.5781,1.4038,75.7123,54.9646,2.5763,44.18 
0x50, 11:46:27.294,-1.1201,0.7280,-0.0337,-9.2163,20.0195,2.5635,76.0748,55.0085,2.9279,44.18 
0x50, 11:46:27.301,-1.1230,0.7529,-0.0615,-11.7798,23.2544,2.9297,76.4703,55.0470,3.3344,44.17 
0x50, 11:46:27.328,-1.1226,0.7744,-0.1172,-14.4653,27.1606,3.5400,76.9373,55.0800,3.8068,44.18 
0x50, 11:46:27.328,-1.1289,0.7817,-0.1958,-17.8223,31.7993,5.3101,77.4866,55.0909,4.3671,44.18 
0x50, 11:46:27.343,-1.1558,0.8018,-0.2891,-21.9116,38.0249,7.9346,78.1458,55.0800,5.0482,44.19 
0x50, 11:46:27.346,-1.1670,0.8281,-0.3750,-26.8555,45.2271,9.6436,78.8983,55.0525,5.8557,44.19 
0x50, 11:46:27.348,-1.1719,0.8784,-0.4717,-32.1045,54.5654,10.0098,79.3707,55.0580,6.8225,44.17 
0x50, 11:46:27.368,-1.1646,0.8828,-0.5249,-39.3066,66.0400,10.0098,79.9310,55.0800,7.9926,44.17 
0x50, 11:46:27.371,-1.1006,0.8984,-0.6094,-47.1802,78.9795,10.3760,80.6012,55.1184,9.3823,44.17 
0x50, 11:46:27.393,-1.0854,0.9038,-0.6826,-56.2134,95.7642,8.6060,81.4142,55.1898,11.0577,44.17 
0x50, 11:46:27.396,-1.0552,0.9243,-0.7324,-66.5283,114.6851,3.4180,82.3865,55.3271,13.0518,44.16 
0x50, 11:46:27.400,-1.0088,0.9878,-0.7876,-78.1860,135.4980,0.1831,83.5455,55.5029,15.4138,44.17 
0x50, 11:46:27.418,-0.9663,1.0190,-0.7896,-92.2241,159.0576,5.2490,84.9353,55.6293,18.2153,44.17 
0x50, 11:46:27.421,-0.8521,1.0381,-0.7949,-107.0557,182.9834,15.8691,86.5503,55.6348,21.4673,44.17 
0x50, 11:46:27.450,-0.7803,1.0620,-0.7979,-122.8638,210.1440,21.3013,88.4070,55.5469,25.2081,44.18 
0x50, 11:46:27.459,-0.7310,1.0684,-0.7446,-139.9536,239.6240,15.8081,90.5054,55.4535,29.4489,44.18 
0x50, 11:46:27.487,-0.6758,1.1025,-0.7051,-157.1655,268.7988,5.0049,92.8345,55.3821,34.1895,44.20 
0x50, 11:46:27.490,-0.6641,1.1255,-0.6235,-175.8423,298.5840,-3.2959,95.3998,55.2667,39.4409,44.20 
0x50, 11:46:27.492,-0.6323,1.1050,-0.4946,-195.3125,327.4536,-5.7373,98.1573,55.0140,45.1758,44.19 
0x50, 11:46:27.495,-0.5781,1.0791,-0.3774,-214.1724,354.6753,-2.9297,101.0413,54.5416,51.3062,44.18 
0x50, 11:46:27.499,-0.5840,1.0625,-0.1948,-232.2388,382.4463,1.8921,103.9856,53.7891,57.7716,44.19 
0x50, 11:46:27.499,-0.5518,1.0459,0.0352,-248.3521,407.6538,8.5449,106.8750,52.7234,64.4293,44.18 
0x50, 11:46:27.551,-0.5698,1.0220,0.2402,-261.7798,431.2744,17.8223,109.6106,51.3007,71.1584,44.19 
0x50, 11:46:27.551,-0.5659,0.9800,0.5098,-271.8506,453.0029,29.9072,112.0935,49.4989,77.8217,44.19 
0x50, 11:46:27.551,-0.5093,0.9263,0.7837,-277.5269,471.4355,44.9829,114.2358,47.3071,84.2871,44.18 
0x50, 11:46:27.551,-0.5562,0.9131,1.0845,-276.5503,487.9761,61.7065,116.0211,44.7418,90.4779,44.18 
0x50, 11:46:27.557,-0.5664,0.9292,1.4053,-269.6533,501.2817,82.7026,117.4274,41.7975,96.3116,44.17 
0x50, 11:46:27.569,-0.5586,0.8657,1.7402,-255.9204,511.4136,109.1919,118.4766,38.4741,101.7224,44.17 
0x50, 11:46:27.594,-0.6064,0.7646,2.0801,-232.1777,518.4326,133.4229,119.2731,34.8267,106.7322,44.18 
0x50, 11:46:27.596,-0.5405,0.6045,2.3521,-200.0732,518.3105,150.9399,119.9048,30.9760,111.3409,44.18 
0x50, 11:46:27.599,-0.7104,0.4917,2.6772,-160.2173,515.0146,165.1611,120.4871,26.9769,115.5872,44.19 
0x50, 11:46:27.600,-0.7319,0.3291,3.0332,-115.2954,502.9297,187.6831,121.0529,22.8076,119.3829,44.18 
0x50, 11:46:27.610,-0.7695,0.1724,3.3950,-61.3403,479.4312,225.5249,121.6791,18.4021,122.5745,44.19 
0x50, 11:46:27.643,-0.8506,-0.0513,3.8232,-2.5635,447.9980,269.8975,122.4481,13.7549,125.1013,44.18 
0x50, 11:46:27.646,-0.8149,-0.3110,4.3091,61.1572,402.8320,308.4717,123.4918,8.9868,126.8921,44.18 
0x50, 11:46:27.648,-0.7485,-0.6602,4.7754,129.5776,344.5435,329.6509,124.9530,4.3396,127.9633,44.17 
0x50, 11:46:27.651,-0.7222,-1.0620,5.1187,201.4160,274.7803,328.0640,126.9965,0.0769,128.3368,44.17 
0x50, 11:46:27.668,-0.6934,-1.6748,5.3110,273.8037,186.8286,307.5562,129.7321,-3.4991,127.9742,44.18 
0x50, 11:46:27.671,-0.8608,-2.2344,5.2612,351.8677,84.0454,270.9961,-23.0054,-6.1194,126.8866,44.17 
0x50, 11:46:27.726,-1.3301,-2.7422,4.9497,431.6406,-35.4004,221.3745,-18.9240,-5.5811,129.0784,44.17 
