address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:48:07.083,-1.2441,0.5093,0.0625,-2.9297,-1.0376,2.7466,84.1992,60.1996,-33.7280,43.05 
0x50, 11:48:07.083,-1.2397,0.5020,0.0664,-3.4790,-1.3428,2.6245,84.1333,60.2490,-33.7500,43.05 
0x50, 11:48:07.088,-1.2300,0.5015,0.0601,-3.5400,-1.4648,2.5635,84.0674,60.2985,-33.7720,43.06 
0x50, 11:48:07.090,-1.2363,0.5068,0.0498,-3.4790,-1.2817,2.5024,84.0179,60.3479,-33.7939,43.05 
0x50, 11:48:07.092,-1.2324,0.5103,0.0464,-3.4180,-1.0376,2.5024,83.9795,60.3918,-33.8104,43.06 
0x50, 11:48:07.119,-1.2285,0.5215,0.0552,-3.1738,-0.5493,3.1128,83.9410,60.4248,-33.8159,43.07 
0x50, 11:48:07.122,-1.2231,0.5308,0.0586,-2.6855,0.0000,3.7842,83.9191,60.4468,-33.8049,43.05 
0x50, 11:48:07.125,-1.2134,0.5298,0.0635,-2.1973,0.6104,3.6621,83.9081,60.4688,-33.7885,43.04 
0x50, 11:48:07.176,-1.2041,0.5269,0.0576,-1.6479,1.2207,2.7466,83.9191,60.5017,-33.7555,43.04 
0x50, 11:48:07.176,-1.2168,0.5278,0.0542,-0.7935,1.8921,1.0376,83.9465,60.5566,-33.7170,43.05 
0x50, 11:48:07.176,-1.2192,0.5303,0.0420,0.0000,2.1973,-0.9155,83.9960,60.6226,-33.6731,43.05 
0x50, 11:48:07.176,-1.2334,0.5396,0.0386,1.0986,2.2583,-2.1973,84.0619,60.7050,-33.6346,43.05 
0x50, 11:48:07.176,-1.2358,0.5459,0.0410,2.0142,2.0752,-2.5024,84.1333,60.7874,-33.5962,43.05 
0x50, 11:48:07.176,-1.2275,0.5498,0.0464,2.6855,1.8921,-1.5869,84.1992,60.8533,-33.5577,43.05 
0x50, 11:48:07.194,-1.2085,0.5405,0.0596,2.9297,1.7700,1.0986,84.2542,60.8917,-33.5193,43.06 
0x50, 11:48:07.197,-1.1855,0.5366,0.0762,2.8687,1.7700,4.7607,84.3036,60.8917,-33.4753,43.05 
0x50, 11:48:07.219,-1.1655,0.5303,0.0864,2.6855,2.1973,6.2866,84.3420,60.8807,-33.4204,43.05 
0x50, 11:48:07.221,-1.1548,0.5293,0.0894,2.4414,2.8687,3.3569,84.3860,60.8917,-33.3545,43.05 
0x50, 11:48:07.224,-1.1572,0.5308,0.0796,2.1973,3.6621,-2.3193,84.4354,60.9576,-33.2831,43.04 
0x50, 11:48:07.244,-1.1650,0.5273,0.0513,2.1362,4.2114,-6.6528,84.5233,61.0730,-33.2117,43.04 
0x50, 11:48:07.246,-1.1914,0.5142,0.0239,2.3193,4.2114,-7.6904,84.6332,61.2103,-33.1403,43.05 
