address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:47:50.375,-1.2427,0.5459,0.1045,-4.2114,8.0566,-3.7842,56.0358,38.6554,-129.1827,43.11 
0x50, 11:47:50.395,-1.2393,0.5454,0.1084,-3.2959,8.2397,-3.0518,56.2720,39.0015,-129.1168,43.10 
0x50, 11:47:50.448,-1.2407,0.5498,0.1060,-2.1973,8.1177,-0.5493,56.5302,39.3146,-129.0344,43.10 
0x50, 11:47:50.448,-1.2466,0.5469,0.1021,-1.0376,7.8125,2.1973,56.8103,39.6057,-128.9355,43.09 
0x50, 11:47:50.448,-1.2598,0.5547,0.0962,0.1831,7.5073,3.2349,57.1124,39.8859,-128.8312,43.11 
0x50, 11:47:50.448,-1.2578,0.5454,0.0957,1.2817,6.8359,2.1362,57.4146,40.1660,-128.7433,43.11 
0x50, 11:47:50.448,-1.2510,0.5503,0.0913,2.5024,6.2256,0.0000,57.7112,40.4572,-128.6719,43.10 
0x50, 11:47:50.448,-1.2539,0.5479,0.0894,3.5400,5.7983,-1.7090,58.0133,40.7593,-128.6224,43.10 
0x50, 11:47:50.471,-1.2417,0.5337,0.0879,4.2114,5.2490,-1.8921,58.3099,41.0614,-128.5730,43.10 
0x50, 11:47:50.471,-1.2471,0.5337,0.0850,4.8828,4.8218,-0.6104,58.6176,41.3470,-128.5236,43.10 
0x50, 11:47:50.493,-1.2559,0.5410,0.0874,5.3101,4.3945,-0.3662,58.9197,41.6217,-128.4741,43.11 
0x50, 11:47:50.493,-1.2520,0.5522,0.0898,5.5542,3.9673,-2.1362,59.2163,41.9019,-128.4467,43.12 
0x50, 11:47:50.501,-1.2432,0.5586,0.0928,5.5542,3.6011,-4.5776,59.4910,42.1985,-128.4357,43.11 
0x50, 11:47:50.536,-1.2378,0.5591,0.0952,5.2490,3.4180,-6.0425,59.7491,42.5006,-128.4357,43.10 
0x50, 11:47:50.545,-1.2285,0.5610,0.0952,4.8218,3.2959,-6.1035,60.0018,42.7917,-128.4412,43.10 
0x50, 11:47:50.548,-1.2285,0.5601,0.0933,4.3335,3.3569,-5.1270,60.2545,43.0774,-128.4357,43.11 
0x50, 11:47:50.550,-1.2476,0.5630,0.0884,3.7231,3.5400,-3.1738,60.5127,43.3466,-128.4137,43.10 
0x50, 11:47:50.552,-1.2451,0.5605,0.0850,2.6855,3.7842,0.0000,60.7764,43.5883,-128.3698,43.10 
0x50, 11:47:50.569,-1.2310,0.5596,0.0840,1.7090,3.9673,4.8218,61.0565,43.7805,-128.2874,43.10 
0x50, 11:47:50.571,-1.2217,0.5767,0.0820,0.6714,4.3945,7.6904,61.3422,43.9453,-128.1830,43.10 
0x50, 11:47:50.575,-1.2065,0.5874,0.0879,-0.4883,4.9438,5.7983,61.6058,44.1156,-128.0841,43.11 
0x50, 11:47:50.594,-1.1978,0.5864,0.0889,-1.4648,5.8594,1.1597,61.8475,44.3298,-128.0072,43.11 
0x50, 11:47:50.596,-1.1870,0.5767,0.0835,-2.1362,6.5308,-2.9297,62.0673,44.5825,-127.9468,43.11 
0x50, 11:47:50.619,-1.1968,0.5718,0.0708,-2.2583,7.3242,-5.5542,62.2925,44.8627,-127.8918,43.10 
0x50, 11:47:50.621,-1.2085,0.5640,0.0337,-2.0752,7.9956,-6.3477,62.5562,45.1538,-127.8314,43.09 
0x50, 11:47:50.625,-1.2153,0.5693,-0.0156,-1.5259,8.4839,-4.4556,62.8857,45.4285,-127.7545,43.10 
0x50, 11:47:50.681,-1.2339,0.5977,-0.0454,-1.0986,9.2773,0.2441,63.2703,45.6537,-127.6337,43.09 
0x50, 11:47:50.681,-1.2300,0.6245,-0.0767,-0.8545,9.9487,4.9438,63.7097,45.8295,-127.4799,43.10 
0x50, 11:47:50.681,-1.2324,0.6328,-0.1196,-0.7324,11.2305,7.2632,64.2096,45.9778,-127.2876,43.10 
0x50, 11:47:50.681,-1.2334,0.6284,-0.1611,-0.7324,12.8784,5.3101,64.7479,46.1536,-127.0844,43.09 
0x50, 11:47:50.681,-1.2251,0.6265,-0.2100,-0.8545,15.1367,-1.6479,65.3082,46.3843,-126.8976,43.09 
0x50, 11:47:50.695,-1.2485,0.6548,-0.2598,-1.0986,18.3105,-12.0850,65.8850,46.7139,-126.7328,43.10 
0x50, 11:47:50.696,-1.2368,0.6914,-0.3120,-2.1973,21.9727,-21.3013,66.4673,47.1094,-126.5680,43.10 
0x50, 11:47:50.719,-1.2236,0.7197,-0.3672,-5.0049,26.3672,-23.0713,67.0825,47.5214,-126.3428,43.11 
0x50, 11:47:50.721,-1.2402,0.7642,-0.4297,-9.2773,31.6162,-17.1509,67.2308,47.8015,-126.0132,43.10 
