address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:51:41.757,-1.2700,0.4507,0.0303,-0.6714,11.3525,1.3428,92.1313,55.1349,-21.8793,43.35 
0x50, 11:51:41.770,-1.2671,0.4453,0.0273,-0.3052,10.5591,-2.1973,92.2192,55.3052,-21.6925,43.35 
0x50, 11:51:41.772,-1.2637,0.4722,0.0234,0.1831,9.7656,-7.8125,92.3181,55.5194,-21.5167,43.37 
0x50, 11:51:41.775,-1.2700,0.5059,0.0342,0.3052,8.7891,-11.9629,92.3895,55.7611,-21.3519,43.35 
0x50, 11:51:41.795,-1.2715,0.5415,0.0322,0.3052,7.5073,-12.3901,92.4500,55.9918,-21.2091,43.35 
0x50, 11:51:41.797,-1.2725,0.5625,0.0190,0.0000,5.7983,-9.9487,92.4994,56.1896,-21.0992,43.36 
0x50, 11:51:41.819,-1.2852,0.5850,0.0068,-0.5493,3.8452,-6.7749,92.5214,56.3489,-21.0223,43.34 
0x50, 11:51:41.822,-1.3096,0.5986,0.0049,-0.9766,1.9531,-4.0894,92.5159,56.4807,-20.9839,43.35 
0x50, 11:51:41.878,-1.3140,0.6230,0.0088,-1.8311,0.1831,-1.0376,92.4664,56.5741,-20.9839,43.37 
0x50, 11:51:41.878,-1.2905,0.6318,0.0088,-2.7466,-1.5259,3.9063,92.3840,56.6071,-21.0114,43.36 
0x50, 11:51:41.878,-1.2407,0.6016,-0.0171,-4.2114,-2.5635,10.4980,92.2852,56.5796,-21.0663,43.36 
0x50, 11:51:41.878,-1.1836,0.5933,-0.0435,-5.4932,-2.2583,15.7471,92.2083,56.4917,-21.1212,43.34 
0x50, 11:51:41.878,-1.1470,0.6108,-0.0791,-6.6528,-0.3662,15.7471,92.1808,56.3928,-21.1377,43.35 
0x50, 11:51:41.878,-1.1060,0.6099,-0.1328,-7.6294,2.3193,10.1318,92.2357,56.3324,-21.1047,43.35 
0x50, 11:51:41.897,-1.1089,0.5757,-0.1870,-8.3008,6.3477,1.4038,92.4060,56.3654,-20.9894,43.37 
0x50, 11:51:41.897,-1.1392,0.5654,-0.2578,-8.0566,10.8032,-9.0332,92.7136,56.5027,-20.7861,43.36 
0x50, 11:51:41.926,-1.1943,0.5459,-0.3257,-7.6904,15.3198,-18.7988,93.1586,56.7334,-20.4950,43.35 
0x50, 11:51:41.926,-1.2539,0.5454,-0.3994,-7.2632,19.5313,-23.3154,93.7299,57.0026,-20.1160,43.37 
0x50, 11:51:41.929,-1.3271,0.5630,-0.4961,-7.3242,23.4985,-20.2026,94.0375,57.1893,-19.6600,43.37 
0x50, 11:51:41.935,-1.4014,0.5928,-0.5879,-8.8501,27.9541,-12.2070,94.3945,57.2937,-19.1272,43.36 
0x50, 11:51:41.976,-1.4185,0.6245,-0.6611,-11.9019,32.9590,-4.2725,94.7955,57.3102,-18.5175,43.35 
0x50, 11:51:41.976,-1.4048,0.6421,-0.7100,-16.9067,40.0391,-1.0376,95.2460,57.2882,-17.7759,43.36 
0x50, 11:51:41.982,-1.3647,0.6763,-0.7451,-23.6816,49.0112,-5.7373,95.7788,57.2992,-16.8640,43.37 
0x50, 11:51:41.993,-1.3447,0.7217,-0.7617,-32.4707,61.2793,-17.5781,96.4325,57.4146,-15.6995,43.35 
0x50, 11:51:42.047,-1.3188,0.7871,-0.7871,-44.0674,77.0874,-28.3813,97.2400,57.6068,-14.2218,43.35 
0x50, 11:51:42.047,-1.2729,0.8633,-0.8364,-60.5469,95.4590,-26.9775,98.1793,57.7551,-12.3871,43.35 
0x50, 11:51:42.047,-1.2373,0.9521,-0.7983,-82.1533,117.9199,-11.6577,99.2340,57.7002,-10.1678,43.35 
0x50, 11:51:42.047,-1.1299,1.0239,-0.7642,-106.0791,143.0054,7.8125,100.3876,57.3981,-7.5531,43.35 
0x50, 11:51:42.048,-1.0479,1.0215,-0.7529,-132.6904,172.9736,18.9819,101.6675,56.8982,-4.4550,43.36 
0x50, 11:51:42.051,-1.0098,0.9971,-0.7427,-161.0718,207.3364,16.6016,103.1232,56.3159,-0.8020,43.37 
0x50, 11:51:42.053,-0.9561,0.9653,-0.7710,-189.8193,242.8589,8.6060,104.7437,55.6787,3.4222,43.38 
0x50, 11:51:42.055,-0.8975,0.8882,-0.7246,-219.3604,280.2734,8.9111,106.4850,54.8822,8.1903,43.39 
0x50, 11:51:42.069,-0.8242,0.8560,-0.6392,-246.4600,317.6270,19.2871,108.2758,53.7946,13.3923,43.35 
0x50, 11:51:42.094,-0.8057,0.8628,-0.5547,-270.1416,355.7739,27.7100,110.0720,52.4158,18.9624,43.35 
0x50, 11:51:42.097,-0.8276,0.8838,-0.3770,-291.5649,395.0195,28.4424,111.8463,50.7898,24.8840,43.35 
0x50, 11:51:42.099,-0.8306,0.8965,-0.1616,-309.7534,431.8848,29.0527,113.5327,48.9166,31.0583,43.36 
0x50, 11:51:42.119,-0.8857,0.8550,0.0771,-325.5615,466.9800,37.5366,115.0159,46.7084,37.3425,43.37 
0x50, 11:51:42.122,-0.8896,0.7793,0.3335,-337.6465,499.7559,55.4199,116.1969,44.0881,43.6047,43.36 
0x50, 11:51:42.124,-0.9214,0.7520,0.6270,-343.0176,530.3345,80.9937,117.0319,41.0229,49.7351,43.37 
0x50, 11:51:42.134,-1.0361,0.7075,1.0112,-342.6514,558.8989,108.5205,117.5098,37.5183,55.6787,43.36 
0x50, 11:51:42.191,-1.1104,0.7241,1.3799,-333.9844,581.2988,134.2163,117.6526,33.6401,61.3971,43.36 
0x50, 11:51:42.191,-1.1992,0.6479,1.8022,-319.0308,600.0977,165.7104,117.4878,29.3884,66.8573,43.38 
0x50, 11:51:42.191,-1.1196,0.4688,2.2515,-295.6543,611.6333,210.9985,117.0374,24.6918,71.9714,43.37 
0x50, 11:51:42.191,-1.0063,0.2559,2.7520,-260.9253,615.6616,257.4463,116.4111,19.5996,76.7175,43.35 
0x50, 11:51:42.196,-0.9395,0.0479,3.4668,-214.9658,612.4268,284.3018,115.7629,14.3317,81.1945,43.38 
0x50, 11:51:42.198,-0.7827,-0.1934,4.2939,-158.3252,594.3604,292.7856,115.2246,9.1077,85.4077,43.37 
0x50, 11:51:42.220,-0.4731,-0.6753,5.1689,-92.1631,561.2183,304.1382,114.9060,3.9661,89.2365,43.37 
0x50, 11:51:42.222,-0.0063,-1.3008,6.0762,-13.1226,512.1460,324.6460,115.0049,-1.1316,92.5214,43.37 
0x50, 11:51:42.224,0.4497,-2.0259,6.6411,82.8247,436.2183,323.9136,115.7794,-5.9106,95.1086,43.37 
0x50, 11:51:42.276,0.3613,-2.8125,6.5430,197.0825,334.1675,261.7188,117.5592,-9.7174,96.9873,43.37 
0x50, 11:51:42.276,-0.2954,-3.5615,5.8638,324.2798,203.5522,154.6631,-31.2726,-12.0300,98.0914,43.36 
0x50, 11:51:42.276,-1.4326,-4.0625,4.7085,461.2427,41.5039,67.5659,-26.7352,-11.3269,98.4595,43.36 
0x50, 11:51:42.276,-2.6523,-4.3721,3.1118,602.3560,-146.7285,26.1230,-20.8905,-12.5189,99.3713,43.38 
0x50, 11:51:42.276,-3.6509,-4.4292,1.2612,740.7837,-352.7222,9.6436,-13.7823,-15.7819,100.7556,43.37 
0x50, 11:51:42.294,-4.2715,-4.2275,-0.4771,858.0322,-564.5752,7.3853,-5.6030,-21.2476,102.2278,43.38 
0x50, 11:51:42.297,-4.5791,-3.5718,-1.9580,943.5425,-763.1226,27.2827,3.4332,-28.8116,103.3154,43.37 
0x50, 11:51:42.361,-4.4517,-2.6479,-2.6138,968.3838,-934.1431,61.9507,13.0847,-38.1775,103.3868,43.37 
0x50, 11:51:42.366,-4.3311,-1.9302,-2.3516,932.8003,-1060.8521,115.0513,-140.6195,-48.7683,101.7554,43.37 
0x50, 11:51:42.369,-3.7690,-1.3589,-2.0474,839.3555,-1155.5176,215.2710,-138.6914,-38.4741,110.3522,43.36 
0x50, 11:51:42.373,-3.5693,-1.2046,-1.8066,672.7905,-1205.1392,317.1387,-136.3898,-27.3230,117.4713,43.36 
0x50, 11:51:42.376,-3.3223,-0.8042,-1.5625,474.3042,-1194.6411,361.2671,-134.5551,-16.1829,123.7994,43.37 
0x50, 11:51:42.378,-2.8940,-0.7744,-1.2144,272.8882,-1124.4507,367.1265,-133.4015,-5.6799,129.4629,43.37 
0x50, 11:51:42.381,-1.9961,-0.7485,-1.2319,99.1821,-1013.3057,363.0371,-132.8961,3.9166,134.3518,43.36 
