address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:51:47.584,-1.2949,0.4785,0.0864,2.4414,1.9531,0.0000,46.5491,22.0825,-171.3538,43.37 
0x50, 11:51:47.584,-1.2939,0.4766,0.0854,1.8311,2.4414,2.9297,46.9171,22.5494,-171.3098,43.37 
0x50, 11:51:47.585,-1.2998,0.4717,0.0894,1.3428,3.0518,5.9814,47.2797,22.9999,-171.2439,43.39 
0x50, 11:51:47.585,-1.3042,0.4731,0.0913,1.0986,3.5400,7.5073,47.6422,23.4338,-171.1615,43.39 
0x50, 11:51:47.585,-1.3003,0.4688,0.0928,1.2207,4.0283,6.5308,47.9993,23.8788,-171.0791,43.39 
0x50, 11:51:47.585,-1.2920,0.4570,0.0874,1.5259,4.5776,3.7231,48.3508,24.3457,-171.0132,43.39 
0x50, 11:51:47.585,-1.2979,0.4541,0.0771,2.1362,5.1270,0.3662,48.7079,24.8401,-170.9692,43.38 
0x50, 11:51:47.640,-1.3057,0.4556,0.0713,2.8687,5.6763,-2.7466,49.0704,25.3510,-170.9418,43.39 
0x50, 11:51:47.640,-1.3213,0.4766,0.0776,3.6011,6.1035,-5.1880,49.4330,25.8783,-170.9308,43.40 
0x50, 11:51:47.640,-1.3232,0.4917,0.0762,4.1504,6.4087,-5.7373,49.7955,26.3947,-170.9143,43.40 
0x50, 11:51:47.640,-1.3252,0.5005,0.0747,4.3945,6.5308,-4.2114,50.1691,26.9000,-170.8923,43.40 
0x50, 11:51:47.640,-1.3242,0.5151,0.0762,4.3945,6.5308,-1.5869,50.5426,27.3669,-170.8484,43.39 
0x50, 11:51:47.644,-1.3193,0.5190,0.0718,4.0283,6.4697,1.5259,50.9326,27.8064,-170.7770,43.38 
0x50, 11:51:47.647,-1.3223,0.5249,0.0698,3.6011,6.5308,4.2114,51.3226,28.2184,-170.6891,43.38 
0x50, 11:51:47.647,-1.3198,0.5244,0.0698,2.9297,6.5308,4.3945,51.7017,28.6249,-170.6012,43.39 
0x50, 11:51:47.671,-1.2988,0.5220,0.0742,2.1973,6.5308,2.3193,52.0642,29.0369,-170.5298,43.37 
0x50, 11:51:47.672,-1.2979,0.5259,0.0747,1.7700,6.6528,0.2441,52.4103,29.4653,-170.4639,43.38 
