address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:48:00.751,-1.2500,0.5435,0.0347,0.4883,3.6621,3.3569,36.2604,68.7964,33.2556,42.98 
0x50, 11:48:00.751,-1.2310,0.5596,0.0439,-0.3052,2.6855,3.4790,36.8646,68.7689,33.3765,42.98 
0x50, 11:48:00.770,-1.2109,0.5713,0.0498,-1.2207,2.1362,2.8076,37.4249,68.7250,33.4753,42.97 
0x50, 11:48:00.771,-1.1919,0.5752,0.0508,-2.1362,1.8921,1.7700,37.9413,68.6865,33.5468,42.98 
0x50, 11:48:00.814,-1.1880,0.5811,0.0386,-2.7466,1.9531,0.8545,38.4467,68.6481,33.5962,42.98 
0x50, 11:48:00.868,-1.2036,0.5825,0.0205,-3.1128,2.3804,-0.3662,38.9410,68.6206,33.6292,42.97 
0x50, 11:48:00.868,-1.2285,0.5776,-0.0034,-3.2349,2.8076,-1.0376,39.4464,68.6151,33.6566,42.99 
0x50, 11:48:00.868,-1.2578,0.5767,-0.0322,-2.7466,2.9907,0.1831,40.0067,68.6041,33.7115,42.98 
0x50, 11:48:00.868,-1.2749,0.5747,-0.0674,-2.0752,2.9907,1.5869,40.6329,68.5876,33.7994,42.99 
0x50, 11:48:00.868,-1.2798,0.5908,-0.0967,-1.2817,3.1738,0.6104,41.2701,68.5712,33.8654,42.97 
0x50, 11:48:00.868,-1.2603,0.6094,-0.1113,-0.6714,3.7842,-1.7090,41.8854,68.5602,33.8983,42.98 
0x50, 11:48:00.871,-1.2432,0.6362,-0.1226,-0.2441,4.9438,-1.9531,42.5226,68.5492,33.9532,43.00 
0x50, 11:48:00.874,-1.2485,0.6611,-0.1445,-0.3052,6.3477,-0.3662,43.2147,68.5272,34.0631,42.99 
0x50, 11:48:00.876,-1.2651,0.6650,-0.1836,-0.9155,8.3008,-0.3052,43.9673,68.5162,34.2114,42.99 
0x50, 11:48:00.880,-1.2793,0.6670,-0.2339,-2.0142,10.5591,-2.8076,44.7363,68.5382,34.3542,42.99 
0x50, 11:48:00.893,-1.3208,0.6836,-0.2861,-3.6621,13.2446,-6.4697,44.8187,68.6810,34.4861,42.99 
0x50, 11:48:00.898,-1.3340,0.7036,-0.3423,-5.8594,15.8081,-9.3384,44.8737,68.8568,34.6069,42.99 
