address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:47:26.674,-1.2344,0.5679,0.1245,2.8076,6.4697,-1.2817,106.5125,46.1371,-155.4071,43.10 
0x50, 11:47:26.723,-1.2422,0.5728,0.1084,3.4790,6.5308,-2.9907,106.3477,46.3348,-155.3082,43.10 
0x50, 11:47:26.723,-1.2612,0.5718,0.0967,4.0894,6.5918,-5.3101,106.2103,46.5601,-155.1929,43.09 
0x50, 11:47:26.723,-1.2852,0.5728,0.0874,4.8828,6.2866,-6.2256,106.0895,46.7908,-155.0775,43.08 
0x50, 11:47:26.723,-1.2910,0.5693,0.0698,5.6763,5.3711,-4.8828,105.9851,47.0160,-154.9841,43.08 
0x50, 11:47:26.723,-1.2979,0.5684,0.0557,6.5308,4.5776,-3.2959,105.8862,47.2302,-154.9072,43.09 
0x50, 11:47:26.723,-1.2910,0.5659,0.0449,7.5684,3.4790,-3.5400,105.8038,47.4445,-154.8413,43.09 
0x50, 11:47:26.723,-1.2886,0.5732,0.0234,8.9111,2.5635,-5.8594,105.7544,47.6807,-154.7809,43.08 
0x50, 11:47:26.723,-1.2920,0.5767,0.0137,10.1318,1.7090,-8.4839,105.7269,47.9388,-154.7260,43.08 
0x50, 11:47:26.743,-1.2969,0.5767,-0.0049,11.6577,0.4883,-10.0098,105.7269,48.2135,-154.6765,43.09 
0x50, 11:47:26.769,-1.2988,0.5654,-0.0313,12.8784,-0.9155,-10.7422,105.7489,48.4991,-154.6436,43.09 
0x50, 11:47:26.769,-1.3252,0.5718,-0.0464,13.7329,-1.7700,-11.2305,105.7874,48.7903,-154.6271,43.08 
0x50, 11:47:26.773,-1.3354,0.5869,-0.0640,13.7939,-2.8076,-9.8267,105.8313,49.0704,-154.6271,43.08 
0x50, 11:47:26.793,-1.3486,0.6108,-0.0771,13.1836,-3.2349,-5.3711,105.8533,49.2902,-154.6490,43.08 
0x50, 11:47:26.793,-1.3486,0.6211,-0.1201,11.9019,-3.0518,-0.7324,105.8917,49.4604,-154.6930,43.09 
0x50, 11:47:26.800,-1.3579,0.6221,-0.1724,9.5215,-1.4038,1.4038,105.9686,49.4550,-154.7205,43.09 
0x50, 11:47:26.805,-1.3643,0.6318,-0.2300,6.3477,1.8921,0.7935,106.0510,49.4385,-154.6930,43.08 
0x50, 11:47:26.819,-1.3584,0.6704,-0.3174,2.3804,6.4087,-1.4038,106.1499,49.4385,-154.5941,43.09 
0x50, 11:47:26.844,-1.3940,0.7017,-0.4009,-3.2959,14.0381,-2.1362,106.2817,49.4165,-154.3799,43.10 
0x50, 11:47:26.846,-1.3872,0.7241,-0.4678,-10.4370,23.3154,1.0986,106.4355,49.3396,-154.0393,43.08 
0x50, 11:47:26.849,-1.3794,0.7261,-0.5342,-18.9209,34.9731,5.5542,106.6168,49.1913,-153.5504,43.08 
0x50, 11:47:26.901,-1.3696,0.7432,-0.5991,-28.8086,49.5605,4.9438,106.8640,48.9990,-152.8418,43.09 
0x50, 11:47:26.901,-1.3716,0.7939,-0.6494,-39.8560,66.8945,-1.0376,107.2046,48.8177,-151.8640,43.08 
0x50, 11:47:26.901,-1.3794,0.8584,-0.7188,-52.4292,85.7544,-4.3945,107.6331,48.6035,-150.6006,43.08 
0x50, 11:47:26.901,-1.4331,0.9321,-0.8013,-67.3218,106.3232,1.2817,108.1055,48.2684,-149.0735,43.09 
