address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:51:08.971,-1.2383,0.5972,0.1025,1.0376,5.1270,4.5776,66.9507,60.9521,-51.6028,42.98 
0x50, 11:51:08.971,-1.1968,0.5903,0.1050,0.4272,4.3335,5.5542,67.1924,60.9412,-51.4764,42.99 
0x50, 11:51:08.975,-1.1543,0.5825,0.1094,-0.1831,4.0283,7.0801,67.4286,60.9137,-51.3446,42.99 
0x50, 11:51:08.977,-1.1265,0.5767,0.1089,-0.6714,4.1504,7.3242,67.6593,60.8752,-51.2073,42.98 
0x50, 11:51:08.981,-1.1328,0.5737,0.1040,-1.0376,4.6997,5.4932,67.8845,60.8643,-51.0754,42.99 
0x50, 11:51:08.997,-1.1650,0.5664,0.0923,-1.2817,5.1270,2.9907,68.1042,60.8862,-50.9546,42.99 
0x50, 11:51:09.000,-1.1836,0.5518,0.0718,-1.2817,5.0049,1.7700,68.3295,60.9247,-50.8447,42.98 
0x50, 11:51:09.019,-1.2061,0.5503,0.0635,-1.2207,4.5776,1.6479,68.5547,60.9741,-50.7458,42.99 
0x50, 11:51:09.023,-1.2188,0.5469,0.0581,-0.8545,4.0283,0.9155,68.7744,61.0236,-50.6635,42.99 
0x50, 11:51:09.087,-1.2129,0.5410,0.0552,-0.1831,3.2959,-0.7324,68.9777,61.0950,-50.6030,42.98 
0x50, 11:51:09.087,-1.1982,0.5361,0.0542,0.6714,2.5635,-2.6855,69.1589,61.1719,-50.5756,42.98 
0x50, 11:51:09.087,-1.1890,0.5337,0.0552,1.5259,2.1973,-4.9438,69.3292,61.2708,-50.5701,42.98 
0x50, 11:51:09.104,-1.1851,0.5400,0.0591,2.2583,2.0752,-7.0190,69.4885,61.3861,-50.5811,42.99 
0x50, 11:51:09.104,-1.1880,0.5454,0.0610,2.6245,1.8311,-8.3618,69.6313,61.5070,-50.6030,42.98 
0x50, 11:51:09.104,-1.2119,0.5679,0.0552,2.8076,1.7700,-9.7046,69.7797,61.6388,-50.6415,42.99 
0x50, 11:51:09.104,-1.2285,0.5908,0.0415,2.4414,1.8311,-11.7188,69.9225,61.7816,-50.6909,42.99 
0x50, 11:51:09.112,-1.2334,0.6060,0.0156,1.5869,1.7090,-12.7563,70.0708,61.9244,-50.7458,43.00 
0x50, 11:51:09.123,-1.2373,0.6113,-0.0088,0.3662,1.5259,-10.8032,70.2411,62.0508,-50.7953,42.99 
0x50, 11:51:09.126,-1.2441,0.6152,-0.0317,-1.0986,1.5259,-6.8359,70.4388,62.1332,-50.8173,42.99 
0x50, 11:51:09.129,-1.2441,0.6030,-0.0430,-2.5024,1.7700,-3.3569,70.6641,62.1881,-50.8008,43.00 
0x50, 11:51:09.144,-1.2451,0.5894,-0.0620,-3.4790,2.0752,-1.8311,70.9058,62.2375,-50.7733,42.99 
0x50, 11:51:09.171,-1.2568,0.5752,-0.0908,-4.2725,2.8687,-2.8076,71.1804,62.3035,-50.7349,42.98 
0x50, 11:51:09.174,-1.2827,0.5708,-0.1304,-4.8218,4.2725,-6.5918,71.4825,62.4078,-50.6964,42.99 
0x50, 11:51:09.177,-1.2832,0.5581,-0.1792,-5.6763,6.1646,-11.6577,71.8341,62.5671,-50.6470,42.98 
0x50, 11:51:09.180,-1.2837,0.5835,-0.2100,-6.9580,9.0942,-14.5874,72.2186,62.7484,-50.5591,42.99 
0x50, 11:51:09.194,-1.2749,0.6362,-0.2573,-9.0332,13.0005,-13.6719,72.6855,62.9077,-50.3778,42.99 
0x50, 11:51:09.219,-1.2783,0.6694,-0.3027,-12.7563,18.0054,-9.4604,73.2568,63.0231,-50.0647,43.00 
0x50, 11:51:09.222,-1.2808,0.7051,-0.3599,-17.5781,23.9868,-4.6387,73.5040,63.1384,-49.5868,42.99 
0x50, 11:51:09.224,-1.3394,0.7231,-0.4189,-23.0713,31.4331,-4.0894,73.8446,63.2648,-48.9441,43.00 
0x50, 11:51:09.251,-1.3999,0.7065,-0.4878,-29.4800,39.4897,-9.5215,74.2511,63.4680,-48.1641,42.99 
0x50, 11:51:09.267,-1.4136,0.6973,-0.5854,-36.8042,47.9736,-14.8315,74.7290,63.7372,-47.2192,42.99 
0x50, 11:51:09.324,-1.4380,0.7026,-0.6416,-46.2036,58.4717,-13.9771,75.3333,64.0283,-46.0272,42.99 
0x50, 11:51:09.324,-1.4106,0.7607,-0.6743,-57.0068,69.9463,-8.1177,76.1133,64.2865,-44.5276,42.98 
0x50, 11:51:09.324,-1.3799,0.8218,-0.7002,-70.2515,85.2661,0.6714,77.1295,64.4843,-42.6160,42.99 
0x50, 11:51:09.324,-1.2930,0.8677,-0.6890,-87.0361,103.7598,12.8174,78.4424,64.5886,-40.1990,42.99 
0x50, 11:51:09.324,-1.2104,0.9150,-0.6919,-105.7739,125.8545,25.1465,80.0848,64.5941,-37.2107,42.98 
0x50, 11:51:09.324,-1.1445,0.9331,-0.7017,-126.5869,152.4048,31.7383,82.0953,64.5447,-33.5852,42.99 
0x50, 11:51:09.324,-1.0859,0.9229,-0.7295,-148.3765,181.8848,33.8135,84.4958,64.4568,-29.2841,42.99 
0x50, 11:51:09.324,-1.0527,0.9214,-0.7241,-171.2036,214.7217,36.7432,87.3303,64.2975,-24.2468,42.99 
0x50, 11:51:09.344,-0.9639,0.9214,-0.6777,-194.5190,248.9014,42.2363,90.5933,63.9954,-18.4625,42.99 
0x50, 11:51:09.347,-0.9111,0.9399,-0.6128,-216.7969,285.3394,45.8984,94.2627,63.5065,-11.9696,43.00 
0x50, 11:51:09.351,-0.8516,0.9468,-0.4883,-238.8916,323.9136,43.5791,98.2892,62.8308,-4.8010,43.00 
0x50, 11:51:09.369,-0.7578,0.9307,-0.3716,-259.7656,362.6709,36.6821,102.5793,61.9409,2.9388,43.00 
0x50, 11:51:09.374,-0.7158,0.8774,-0.2266,-279.9072,402.6489,27.4658,107.0453,60.7983,11.1676,42.99 
0x50, 11:51:09.402,-0.6714,0.7935,-0.0303,-298.6450,442.1387,18.3105,111.5277,59.3262,19.7205,43.00 
0x50, 11:51:09.405,-0.6821,0.7417,0.1787,-315.0024,479.5532,13.3057,115.8124,57.4420,28.3722,43.00 
0x50, 11:51:09.407,-0.7622,0.6997,0.4312,-328.9795,514.5264,14.6484,119.6796,55.0690,36.8591,42.99 
0x50, 11:51:09.411,-0.8647,0.6558,0.6699,-339.0503,545.5933,22.9492,122.9150,52.1686,44.9396,42.99 
0x50, 11:51:09.498,-0.9526,0.5771,0.8838,-344.9707,572.0215,39.7949,125.3705,48.7244,52.4158,42.99 
0x50, 11:51:09.498,-1.0698,0.4731,1.1143,-345.5200,594.6045,66.2231,127.0020,44.7418,59.1888,43.00 
0x50, 11:51:09.498,-1.1699,0.4658,1.3750,-338.5010,612.1826,98.8770,127.8754,40.2704,65.2313,43.01 
0x50, 11:51:09.498,-1.3521,0.4219,1.6982,-324.9512,625.2441,133.6060,128.1116,35.3760,70.6256,43.02 
0x50, 11:51:09.498,-1.4644,0.4189,2.0601,-303.7720,632.3242,173.8892,127.8424,30.1080,75.4102,43.01 
0x50, 11:51:09.498,-1.5303,0.3433,2.3984,-275.3296,633.3008,222.4121,127.1997,24.4666,79.6124,43.01 
0x50, 11:51:09.498,-1.5845,0.2036,2.7744,-238.0371,628.6011,271.6675,126.3483,18.5010,83.3093,43.00 
0x50, 11:51:09.498,-1.6309,0.0249,3.2441,-192.1387,617.7368,315.9180,125.4639,12.2937,86.5833,43.01 
0x50, 11:51:09.499,-1.5767,-0.1782,3.7749,-137.8174,597.4121,359.2529,124.6948,5.8997,89.4287,43.01 
0x50, 11:51:09.519,-1.4668,-0.4160,4.2700,-73.7305,568.6035,402.9541,124.2059,-0.6427,91.8237,43.00 
0x50, 11:51:09.545,-1.2793,-0.7378,4.7549,-2.6245,528.3203,436.0352,124.1565,-7.2180,93.7408,43.00 
0x50, 11:51:09.545,-1.1084,-1.1060,5.1382,76.0498,474.9756,444.6411,124.7333,-13.5681,95.1855,43.01 
0x50, 11:51:09.549,-1.0220,-1.5410,5.3706,160.3394,408.3862,428.7109,126.1176,-19.4128,96.1249,43.01 
0x50, 11:51:09.571,-1.0415,-1.9888,5.4897,245.7275,326.4771,406.2500,128.4906,-24.6204,96.3831,43.01 
0x50, 11:51:09.572,-1.0806,-2.3315,5.5166,330.9326,223.3887,389.6484,-22.9065,-29.0643,95.6360,43.01 
0x50, 11:51:09.572,-1.3062,-2.6201,5.3354,415.9546,101.0742,368.7744,-20.4181,-26.6968,99.0747,43.01 
0x50, 11:51:09.597,-1.7520,-2.7637,4.9028,498.5352,-39.0625,331.9702,-17.0673,-25.9003,102.7112,43.00 
0x50, 11:51:09.600,-2.3926,-2.9385,4.1455,574.0356,-197.3267,290.8936,-12.9584,-26.9330,106.4465,43.00 
0x50, 11:51:09.657,-3.1841,-3.2197,2.9243,646.2402,-371.0938,261.4746,-8.2123,-29.9652,110.2368,43.01 
0x50, 11:51:09.657,-3.8530,-3.5601,1.3569,707.8857,-554.4434,248.5962,-3.0103,-35.0958,113.9886,43.01 
0x50, 11:51:09.660,-4.2417,-3.8691,-0.1738,750.1221,-739.0747,247.4976,2.4774,-42.3468,117.4878,43.00 
0x50, 11:51:09.662,-4.5166,-3.8945,-1.4697,776.0620,-913.5742,248.5962,8.3331,-51.5808,120.3113,43.01 
0x50, 11:51:09.665,-4.7944,-3.4775,-2.2720,772.8271,-1063.4766,253.5400,14.8425,-62.4738,121.8658,43.01 
0x50, 11:51:09.667,-4.8286,-3.0664,-2.6289,731.3232,-1186.2183,289.9780,-130.6055,-74.6796,121.3550,43.01 
0x50, 11:51:09.670,-5.0620,-2.7251,-2.6426,651.5503,-1279.2969,367.7979,-150.8148,-63.5614,149.0625,43.02 
0x50, 11:51:09.672,-4.6460,-2.3311,-2.8501,538.6353,-1341.6138,441.0400,-150.8423,-49.7021,155.1105,43.02 
0x50, 11:51:09.729,-4.2803,-2.1118,-2.6768,392.7612,-1347.4731,474.4263,-149.7711,-35.6232,158.8568,43.02 
0x50, 11:51:09.729,-3.2891,-1.4990,-2.4048,246.6431,-1311.2793,483.8257,-149.0350,-21.8573,161.8341,43.01 
0x50, 11:51:09.729,-2.7915,-0.7705,-1.9155,100.2197,-1221.9238,503.1128,-148.8263,-8.7891,163.9600,43.02 
0x50, 11:51:09.730,-2.1777,-0.4507,-1.3862,-39.1235,-1095.6421,546.4478,-149.3701,3.4113,164.9652,43.01 
0x50, 11:51:09.730,-1.4004,-0.0703,-1.0049,-153.3813,-946.0449,588.8062,-150.9192,14.5514,164.7180,43.02 
0x50, 11:51:09.744,-1.0581,-0.3442,-0.2915,-243.1641,-757.4463,564.2700,-153.6768,23.9117,163.4271,43.02 
0x50, 11:51:09.747,-0.4282,-0.5923,0.3145,-281.7383,-575.3174,459.6558,-157.1869,31.1078,161.7078,43.02 
0x50, 11:51:09.748,-0.5620,-0.5723,0.8252,-277.1606,-396.6064,298.4009,-160.6915,35.9198,160.2905,43.01 
0x50, 11:51:09.770,-0.6221,-0.4868,1.1074,-244.6899,-252.7466,117.5537,-163.3392,38.6938,159.9554,43.00 
0x50, 11:51:09.772,-1.1675,-0.2329,1.3052,-200.1343,-139.2212,-24.7192,-10.1129,39.9573,160.7684,43.00 
0x50, 11:51:09.795,-1.5986,-0.0288,1.4189,-156.3721,-61.3403,-113.2202,-12.5244,39.1553,159.4556,43.01 
0x50, 11:51:09.797,-2.0640,0.0845,1.4531,-117.1265,-12.7563,-158.8745,-14.9359,38.6829,157.4890,43.01 
0x50, 11:51:09.799,-2.3667,0.1660,1.4019,-85.9375,7.9346,-172.3022,-17.1442,38.3148,155.3302,43.01 
0x50, 11:51:09.819,-2.6260,0.1802,1.3599,-62.0728,7.6904,-164.5508,-19.0228,37.9028,153.2977,43.01 
0x50, 11:51:09.822,-2.7056,0.1787,1.2769,-42.7856,-10.3149,-148.6816,-20.5225,37.3206,151.5619,43.01 
0x50, 11:51:09.844,-2.7642,0.2227,1.2378,-29.2969,-37.5977,-135.7422,-21.6815,36.4966,150.1282,43.00 
0x50, 11:51:09.847,-2.7046,0.2910,1.2554,-21.3013,-70.6177,-123.9624,-22.5549,35.3815,149.0186,43.01 
0x50, 11:51:09.903,-2.5098,0.4180,1.2515,-17.2729,-105.5298,-106.0791,-23.1372,33.9972,148.3154,43.01 
0x50, 11:51:09.903,-2.2998,0.4902,1.2837,-21.0571,-138.5498,-82.5195,-23.4888,32.3987,148.0573,43.00 
0x50, 11:51:09.903,-2.2456,0.5225,1.3140,-29.6631,-165.9546,-56.0913,-23.6920,30.6519,148.2275,43.02 
0x50, 11:51:09.903,-2.2119,0.4980,1.2573,-41.2598,-188.0493,-30.2734,-23.8239,28.8116,148.7878,43.02 
0x50, 11:51:09.903,-2.1411,0.4482,1.1836,-55.4199,-202.2095,-11.7798,-23.9886,26.9110,149.5953,43.01 
