address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(Â°) 
0x50, 16:24:32.511,-1.2734,-1.0181,1.7329,43.8232,15.625,-15.5029,61.3586,43.385,179.9945,48.61
0x50, 16:24:32.536,-1.2456,-0.9648,1.7212,49.7437,13.855,-10.8032,61.9244,43.5443,179.9945,48.62
0x50, 16:24:32.542,-1.2329,-0.9023,1.7988,53.1616,12.6343,0.4272,62.5616,43.6047,179.9945,48.62
0x50, 16:24:32.542,-1.2344,-0.8599,1.8735,53.7109,12.207,15.9912,63.2703,43.5168,179.9945,48.61
0x50, 16:24:32.550,-1.2417,-0.8438,1.8877,51.4526,12.5732,31.6162,64.0283,43.2916,179.9945,48.61
0x50, 16:24:32.561,-1.248,-0.8691,1.875,45.7764,13.6108,44.4946,64.7864,42.951,179.9945,48.61
0x50, 16:24:32.572,-1.3262,-0.8501,1.895,38.269,15.9302,52.3682,65.5115,42.5446,179.9945,48.61
0x50, 16:24:32.685,-1.4248,-0.792,1.9946,28.3813,18.4326,52.5513,66.1487,42.1436,179.9945,48.61
0x50, 16:24:32.686,-1.4199,-0.7549,2.0415,16.5405,20.9961,47.5464,66.6595,41.792,179.9945,48.6
0x50, 16:24:32.687,-1.3628,-0.752,2.0015,3.3569,24.0479,46.1426,67.0551,41.4624,179.9945,48.61
0x50, 16:24:32.687,-1.3047,-0.7676,1.9692,-11.6577,27.9541,55.2368,67.3572,41.0669,179.9945,48.62
0x50, 16:24:32.688,-1.291,-0.7861,1.9458,-26.6724,32.2266,71.7163,67.5879,40.5286,179.9945,48.61
0x50, 16:24:32.688,-1.3325,-0.7988,1.9443,-40.5884,37.1704,84.6558,67.7527,39.8859,179.9945,48.61
0x50, 16:24:32.689,-1.395,-0.7847,1.916,-52.7954,42.4194,86.731,67.8296,39.2432,179.9945,48.61
0x50, 16:24:32.689,-1.3857,-0.8086,1.895,-63.4155,47.1802,80.9326,67.8021,38.6719,179.9945,48.62
0x50, 16:24:32.690,-1.3872,-0.8125,1.8945,-71.4111,51.7578,74.9512,67.6978,38.172,179.9945,48.61
0x50, 16:24:32.690,-1.3857,-0.8579,1.873,-77.2095,55.7861,73.2422,67.5494,37.7106,179.9945,48.61
0x50, 16:24:32.691,-1.3804,-0.8701,1.8682,-80.3833,59.2651,75.1343,67.3901,37.2382,179.9945,48.6
0x50, 16:24:32.710,-1.3911,-0.8833,1.8594,-81.1768,62.1948,77.0874,67.2418,36.7657,179.9945,48.6
0x50, 16:24:32.714,-1.3857,-0.8804,1.8291,-79.4067,64.5752,77.0264,67.1155,36.3043,179.9945,48.6
0x50, 16:24:32.715,-1.373,-0.9092,1.813,-75.8667,66.4063,75.1953,67.0166,35.8704,179.9945,48.6
0x50, 16:24:32.727,-1.3652,-0.8921,1.7939,-70.4346,67.627,72.8149,66.9727,35.4639,179.9945,48.6
0x50, 16:24:32.738,-1.3882,-0.8818,1.7769,-64.27,67.9932,70.5566,66.9727,35.0848,179.9945,48.62
0x50, 16:24:32.739,-1.4307,-0.8496,1.7549,-57.0679,67.3828,68.4814,67.0221,34.7168,179.9945,48.62
0x50, 16:24:32.761,-1.4614,-0.8945,1.731,-49.7437,65.918,66.4673,67.1265,34.3597,179.9945,48.61
0x50, 16:24:32.772,-1.4707,-0.9121,1.7134,-42.2363,63.2935,65.6738,67.2748,34.0027,179.9945,48.61
0x50, 16:24:32.773,-1.4678,-0.8779,1.7075,-34.9731,60.4858,67.2607,67.478,33.6182,179.9945,48.61
0x50, 16:24:32.785,-1.48,-0.8623,1.7104,-28.5645,57.373,70.1294,67.7252,33.1897,179.9945,48.62
0x50, 16:24:32.797,-1.4795,-0.8247,1.7183,-23.0713,54.4434,72.5098,68.0054,32.7228,179.9945,48.62
0x50, 16:24:32.811,-1.478,-0.8135,1.7275,-18.9819,51.9409,72.998,68.2965,32.2394,179.9945,48.63
0x50, 16:24:32.822,-1.4727,-0.791,1.7173,-16.0522,49.8047,70.8618,68.5931,31.767,179.9945,48.63
0x50, 16:24:32.823,-1.4766,-0.7754,1.7026,-14.4653,48.4619,66.04,68.8788,31.3275,179.9945,48.62
0x50, 16:24:32.836,-1.4873,-0.748,1.6904,-14.0991,47.8516,59.7534,69.1425,30.943,179.9945,48.61
0x50, 16:24:32.850,-1.4609,-0.7378,1.6812,-15.0146,47.8516,53.9551,69.3732,30.6079,179.9945,48.6
0x50, 16:24:32.861,-1.4502,-0.7158,1.6646,-17.0898,48.645,51.1475,69.5764,30.3003,179.9945,48.62
0x50, 16:24:32.872,-1.4385,-0.7056,1.665,-20.2637,50.2319,52.3071,69.7577,29.9872,179.9945,48.62
0x50, 16:24:32.873,-1.4424,-0.6982,1.646,-24.1699,52.2461,56.0913,69.9115,29.6411,179.9945,48.62
0x50, 16:24:32.923,-1.46,-0.6943,1.6382,-28.7476,54.7485,60.4248,70.0323,29.2621,179.9945,48.62
0x50, 16:24:32.925,-1.4717,-0.6831,1.6548,-33.2642,57.6782,63.6597,70.1257,28.8611,179.9945,48.61
0x50, 16:24:32.925,-1.4766,-0.6816,1.6279,-37.5977,60.4858,64.3921,70.1862,28.4601,179.9945,48.62
0x50, 16:24:32.925,-1.4922,-0.6675,1.5967,-41.748,63.5376,61.8896,70.2081,28.092,179.9945,48.62
0x50, 16:24:32.926,-1.5303,-0.6592,1.585,-45.8374,66.9556,58.0444,70.1862,27.7734,179.9945,48.62
0x50, 16:24:32.960,-1.5298,-0.6606,1.5645,-49.1333,69.3359,57.0679,70.1422,27.4713,179.9945,48.61
0x50, 16:24:32.977,-1.519,-0.6899,1.5269,-52.124,71.5942,61.2793,70.0818,27.1417,179.9945,48.61
0x50, 16:24:32.978,-1.5083,-0.7129,1.5,-54.2603,73.9746,68.2373,70.0159,26.7517,179.9945,48.62
0x50, 16:24:32.989,-1.5166,-0.7183,1.4751,-55.4199,76.7212,72.8149,69.95,26.3287,179.9945,48.61
0x50, 16:24:32.990,-1.5376,-0.7344,1.4604,-55.542,79.5288,71.4722,69.884,25.9277,179.9945,48.6
0x50, 16:24:32.990,-1.5498,-0.7471,1.4551,-54.8096,82.3364,64.209,69.8181,25.6091,179.9945,48.61
0x50, 16:24:33.010,-1.5508,-0.7407,1.4072,-53.4668,84.5337,53.9551,69.7522,25.3949,179.9945,48.62
0x50, 16:24:33.022,-1.5864,-0.7334,1.3633,-52.002,86.731,43.0298,69.6918,25.2905,179.9945,48.62
0x50, 16:24:33.022,-1.6509,-0.6953,1.3604,-50.4761,88.562,32.5317,69.6313,25.2905,179.9945,48.62
0x50, 16:24:33.036,-1.689,-0.6548,1.3584,-49.1333,88.623,23.9868,69.5709,25.3784,179.9945,48.63
0x50, 16:24:33.037,-1.7222,-0.6411,1.3613,-48.0347,88.0127,20.6299,69.516,25.4883,179.9945,48.62
0x50, 16:24:33.099,-1.7383,-0.644,1.3413,-46.936,86.6089,24.1699,69.4775,25.5652,179.9945,48.61
0x50, 16:24:33.100,-1.7583,-0.6592,1.3032,-46.0205,83.8623,31.9824,69.4446,25.5597,179.9945,48.6
0x50, 16:24:33.100,-1.8149,-0.6499,1.2578,-44.4946,81.0547,38.6963,69.4281,25.4828,179.9945,48.6
0x50, 16:24:33.101,-1.8564,-0.6284,1.2051,-42.6025,77.6367,39.7949,69.4171,25.3839,179.9945,48.62
0x50, 16:24:33.102,-1.8745,-0.584,1.145,-40.7715,73.7915,35.7056,69.3951,25.307,179.9945,48.63
0x50, 16:24:33.102,-1.8706,-0.5337,1.1157,-39.5508,70.3125,30.5786,69.3622,25.2686,179.9945,48.61
0x50, 16:24:33.113,-1.8447,-0.4946,1.1177,-38.9404,66.8945,28.3813,69.3127,25.2411,179.9945,48.62
0x50, 16:24:33.114,-1.8208,-0.4795,1.1099,-39.1235,63.7207,30.2124,69.2523,25.1807,179.9945,48.62
0x50, 16:24:33.125,-1.8198,-0.4424,1.1074,-40.0391,61.6455,34.8511,69.1809,25.0763,179.9945,48.62
0x50, 16:24:33.135,-1.7939,-0.4277,1.1099,-41.748,60.2417,41.3818,69.0985,24.9005,179.9945,48.62
0x50, 16:24:33.143,-1.7339,-0.437,1.1372,-44.1284,59.8755,50.8423,68.9996,24.6423,179.9945,48.64
0x50, 16:24:33.161,-1.6787,-0.4111,1.1694,-47.4243,60.5469,62.1338,68.8898,24.2798,179.9945,48.63
0x50, 16:24:33.174,-1.6558,-0.3994,1.2358,-50.5981,62.439,68.9697,68.7579,23.8568,179.9945,48.62
0x50, 16:24:33.175,-1.6172,-0.4238,1.2378,-54.2603,65.4297,66.3452,68.5876,23.4778,179.9945,48.61
0x50, 16:24:33.186,-1.604,-0.4087,1.2305,-57.312,69.397,55.4199,68.3844,23.2141,179.9945,48.61
0x50, 16:24:33.197,-1.6108,-0.4219,1.2217,-60.3027,73.2422,40.4053,68.1372,23.1097,179.9945,48.62
0x50, 16:24:33.211,-1.6401,-0.4253,1.2017,-62.7441,76.5381,26.7944,67.8571,23.1427,179.9945,48.62
0x50, 16:24:33.222,-1.6689,-0.4233,1.1909,-65.3687,78.6743,19.2871,67.5439,23.2635,179.9945,48.62
0x50, 16:24:33.223,-1.6606,-0.4009,1.1973,-67.4438,79.5288,20.2026,67.2198,23.3789,179.9945,48.61
0x50, 16:24:33.279,-1.6455,-0.3721,1.1855,-69.0918,79.2847,27.6489,66.8903,23.4338,179.9945,48.62
0x50, 16:24:33.280,-1.6523,-0.333,1.1851,-70.1294,78.3081,37.1704,66.5662,23.3954,179.9945,48.63
0x50, 16:24:33.280,-1.6367,-0.2979,1.1855,-70.7397,76.9043,45.2271,66.2421,23.291,179.9945,48.62
0x50, 16:24:33.281,-1.5933,-0.2759,1.1987,-70.7397,75.1343,51.0254,65.918,23.1262,179.9945,48.63
0x50, 16:24:33.294,-1.5366,-0.2524,1.2236,-70.3125,73.1201,54.5044,65.5939,22.923,179.9945,48.62
0x50, 16:24:33.295,-1.4917,-0.2334,1.248,-68.9697,71.5942,55.2979,65.2808,22.7197,179.9945,48.62
0x50, 16:24:33.311,-1.4399,-0.23,1.2378,-67.0166,69.7021,53.5278,64.9677,22.522,179.9945,48.62
0x50, 16:24:33.322,-1.4468,-0.2241,1.2305,-64.3311,68.0542,50.5371,64.671,22.3517,179.9945,48.61
0x50, 16:24:33.350,-1.4233,-0.2339,1.2402,-61.1572,65.7959,48.0347,64.3854,22.1979,179.9945,48.6
0x50, 16:24:33.351,-1.3872,-0.2227,1.2329,-57.1899,63.4766,47.6074,64.1327,22.0441,179.9945,48.61
0x50, 16:24:33.362,-1.354,-0.2339,1.2202,-53.1616,61.1572,48.5229,63.9075,21.8738,179.9945,48.63
0x50, 16:24:33.363,-1.3599,-0.2046,1.2061,-49.0723,59.6924,48.1567,63.7207,21.7035,179.9945,48.62
0x50, 16:24:33.364,-1.3364,-0.1528,1.2158,-45.2881,58.7769,44.3726,63.5559,21.5662,179.9945,48.62
0x50, 16:24:33.365,-1.2729,-0.1177,1.2261,-42.2363,58.7769,38.5132,63.4076,21.4838,179.9945,48.61
0x50, 16:24:33.386,-1.229,-0.1104,1.2666,-40.4053,60.6689,33.2642,63.2758,21.4563,179.9945,48.61
0x50, 16:24:33.397,-1.187,-0.0903,1.2817,-38.7573,63.1104,27.71,63.1604,21.4948,179.9945,48.6
0x50, 16:24:33.397,-1.1772,-0.0854,1.27,-37.5977,66.7114,19.3481,63.0505,21.6211,179.9945,48.61
0x50, 16:24:33.412,-1.1968,-0.0815,1.2568,-36.377,70.9229,9.5215,62.9572,21.8573,179.9945,48.6
0x50, 16:24:33.424,-1.1978,-0.0869,1.2358,-35.3394,74.2798,3.8452,62.8748,22.1649,179.9945,48.61
0x50, 16:24:33.424,-1.2031,-0.0796,1.2319,-34.0576,76.6602,5.249,62.8198,22.467,179.9945,48.61
0x50, 16:24:33.446,-1.188,-0.0767,1.2168,-32.4097,77.6978,10.9863,62.8033,22.7252,179.9945,48.6
0x50, 16:24:33.446,-1.2002,-0.0767,1.2251,-29.8462,78.125,16.1133,62.8253,22.934,179.9945,48.6
0x50, 16:24:33.526,-1.1953,-0.0859,1.2271,-26.6724,77.0264,16.9678,62.8857,23.1372,179.9945,48.61
0x50, 16:24:33.526,-1.1948,-0.0771,1.2363,-22.7661,75.2563,14.2822,62.9681,23.3514,179.9945,48.62
0x50, 16:24:33.526,-1.1494,-0.0923,1.2642,-18.4937,72.1436,11.9629,63.0835,23.5767,179.9945,48.62
0x50, 16:24:33.526,-1.1133,-0.1191,1.3022,-13.5498,67.9321,12.5732,63.2373,23.7689,179.9945,48.61
0x50, 16:24:33.526,-1.0967,-0.124,1.3154,-7.8735,62.3169,13.0615,63.4296,23.9337,179.9945,48.61
0x50, 16:24:33.526,-1.1118,-0.1294,1.3262,-1.8921,55.1758,9.2163,63.6493,24.0985,179.9945,48.62
0x50, 16:24:33.526,-1.1084,-0.1445,1.3491,4.2725,46.0205,3.2959,63.8855,24.2743,179.9945,48.61
0x50, 16:24:33.526,-1.1401,-0.1431,1.3794,10.8643,34.729,-0.3662,64.1327,24.4281,179.9945,48.61
0x50, 16:24:33.553,-1.1689,-0.1255,1.395,17.0898,19.8364,-2.1973,64.3799,24.538,179.9945,48.62
0x50, 16:24:33.553,,,,,,,,,,
