address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(Â°) 
0x50, 16:24:09.837,-1.5894,-0.4331,1.2485,1.77,-14.1602,-15.5029,-14.892,-1.7963,179.9945,48.32
0x50, 16:24:09.840,-1.5947,-0.4248,1.2603,2.0142,-14.5264,-14.5874,-14.87,-1.972,179.9945,48.32
0x50, 16:24:09.860,-1.5786,-0.4087,1.2891,2.1973,-15.0146,-14.0381,-14.8425,-2.1533,179.9945,48.33
0x50, 16:24:09.872,-1.5776,-0.4033,1.3174,2.3193,-15.1367,-14.0991,-14.8206,-2.3346,179.9945,48.32
0x50, 16:24:09.929,-1.583,-0.3916,1.3403,2.6245,-15.1978,-15.1367,-14.7876,-2.5214,179.9945,48.32
0x50, 16:24:09.929,-1.5825,-0.3794,1.356,2.9907,-15.3198,-16.9678,-14.7546,-2.7136,179.9945,48.32
0x50, 16:24:09.930,-1.585,-0.3853,1.3672,3.2959,-15.3809,-19.4702,-14.7107,-2.9114,179.9945,48.32
0x50, 16:24:09.930,-1.5737,-0.4014,1.3701,3.7231,-15.3198,-22.4609,-14.6667,-3.1146,179.9945,48.32
0x50, 16:24:09.931,-1.5645,-0.4126,1.374,4.2725,-15.0146,-25.7568,-14.6118,-3.3289,179.9945,48.32
0x50, 16:24:09.945,-1.5723,-0.4121,1.3755,5.0659,-14.4653,-28.9307,-14.5459,-3.5376,179.9945,48.31
0x50, 16:24:09.946,-1.5825,-0.4185,1.3809,5.8594,-13.9771,-31.9824,-14.469,-3.7573,179.9945,48.32
0x50, 16:24:09.946,-1.5791,-0.4277,1.3872,6.7139,-13.6108,-34.6069,-14.3866,-3.9716,179.9945,48.33
0x50, 16:24:09.960,-1.584,-0.4346,1.3906,7.7515,-12.9395,-36.6821,-14.2822,-4.1913,179.9945,48.33
0x50, 16:24:09.985,-1.6001,-0.4614,1.3809,8.7891,-12.207,-38.5132,-14.1724,-4.4055,179.9945,48.32
0x50, 16:24:09.986,-1.5898,-0.4868,1.3784,10.1929,-11.6577,-39.978,-14.0405,-4.6143,179.9945,48.33
0x50, 16:24:09.997,-1.5923,-0.5005,1.3794,11.7188,-10.7422,-41.0156,-13.8922,-4.8175,179.9945,48.33
0x50, 16:24:09.997,-1.6069,-0.5161,1.3643,13.3057,-9.7656,-41.626,-13.7274,-5.0153,179.9945,48.34
0x50, 16:24:10.011,-1.6108,-0.542,1.3574,14.8926,-9.0332,-41.626,-13.5461,-5.202,179.9945,48.34
0x50, 16:24:10.013,-1.5986,-0.5732,1.3521,16.4795,-8.4839,-41.1377,-13.3484,-5.3778,179.9945,48.32
0x50, 16:24:10.058,-1.5996,-0.6108,1.335,18.0664,-7.6294,-40.0391,-13.1342,-5.5426,179.9945,48.32
0x50, 16:24:10.058,-1.627,-0.6543,1.3076,19.5923,-6.897,-38.5132,-12.9034,-5.7019,179.9945,48.32
0x50, 16:24:10.058,-1.6479,-0.6943,1.2739,20.9961,-6.4697,-36.377,-12.6563,-5.8447,179.9945,48.32
0x50, 16:24:10.089,-1.6641,-0.7456,1.2544,22.0947,-6.1646,-33.8135,-12.4036,-5.9766,179.9945,48.34
0x50, 16:24:10.089,-1.6807,-0.7896,1.2549,23.0103,-5.9814,-31.0059,-12.1454,-6.1029,179.9945,48.33
0x50, 16:24:10.089,-1.6738,-0.7935,1.2681,23.8647,-5.9204,-28.0151,-11.8762,-6.2183,179.9945,48.33
0x50, 16:24:10.089,-1.6738,-0.7935,1.2681,23.8647,-5.9204,-28.0151,-11.6071,-6.3336,179.9945,48.33
0x50, 16:24:10.091,,,,,,,,,,
