address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:49:23.646,-1.2524,0.5806,0.1147,-3.4790,2.9297,1.1597,77.8217,62.7045,66.6870,42.73 
0x50, 11:49:23.646,-1.2485,0.5840,0.1162,-3.3569,3.2959,1.1597,77.8601,62.7155,66.7639,42.72 
0x50, 11:49:23.646,-1.2319,0.5874,0.1167,-3.1738,3.7231,-0.8545,77.9041,62.7484,66.8408,42.73 
0x50, 11:49:23.669,-1.2197,0.5913,0.1270,-2.8687,4.5166,-3.7231,77.9480,62.8033,66.9177,42.74 
0x50, 11:49:23.670,-1.2197,0.5786,0.1162,-2.3804,4.9438,-6.1035,77.9974,62.8857,67.0001,42.72 
0x50, 11:49:23.677,-1.2554,0.5679,0.0869,-1.4648,5.0659,-7.4463,78.0853,62.9956,67.0715,42.72 
0x50, 11:49:23.680,-1.3052,0.5625,0.0640,-0.4272,4.8828,-7.6294,78.1952,63.1110,67.1429,42.73 
0x50, 11:49:23.684,-1.3296,0.5664,0.0420,0.8545,3.9673,-6.2866,78.3325,63.2208,67.1979,42.74 
0x50, 11:49:23.765,-1.3335,0.5791,0.0332,2.0142,2.6245,-2.9907,78.4753,63.2867,67.2418,42.74 
0x50, 11:49:23.765,-1.3228,0.5952,0.0308,2.9907,1.3428,1.4038,78.6182,63.2977,67.2803,42.73 
0x50, 11:49:23.765,-1.3047,0.6006,0.0249,3.6621,0.0000,5.1880,78.7665,63.2703,67.3022,42.74 
0x50, 11:49:23.765,-1.2891,0.5933,0.0269,3.9063,-0.6104,6.4087,78.9038,63.2263,67.3187,42.74 
0x50, 11:49:23.765,-1.2930,0.5962,0.0249,4.0283,-0.7935,2.8687,79.0247,63.2153,67.3132,42.75 
0x50, 11:49:23.765,-1.3135,0.6152,0.0137,4.2114,-0.7324,-4.9438,79.1345,63.2813,67.2748,42.74 
