address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:46:55.481,-1.1011,0.5459,0.0024,1.8921,7.6294,14.4653,96.6962,36.9470,93.4882,43.60 
0x50, 11:46:55.518,-1.0796,0.5352,-0.0010,2.7466,7.9956,12.8784,96.7072,37.0789,93.5706,43.59 
0x50, 11:46:55.521,-1.0786,0.5405,0.0059,3.9673,8.8501,9.6436,96.7291,37.2382,93.6639,43.59 
0x50, 11:46:55.524,-1.0835,0.5347,0.0039,5.1270,9.7046,4.6387,96.7786,37.4469,93.7793,43.59 
0x50, 11:46:55.525,-1.1025,0.5391,0.0015,6.1646,10.4370,0.3662,96.8500,37.6941,93.9111,43.58 
0x50, 11:46:55.530,-1.1211,0.5459,-0.0015,6.9580,10.8032,-1.1597,96.9324,37.9578,94.0485,43.60 
0x50, 11:46:55.544,-1.1289,0.5474,-0.0063,7.4463,10.7422,-0.3662,97.0258,38.2104,94.1803,43.59 
0x50, 11:46:55.606,-1.1343,0.5386,-0.0059,7.5684,10.3149,0.7935,97.1136,38.4521,94.3121,43.59 
0x50, 11:46:55.606,-1.1475,0.5396,-0.0020,7.3242,9.8877,0.0000,97.1960,38.7048,94.4385,43.59 
0x50, 11:46:55.606,-1.1514,0.5483,0.0078,6.8970,8.9722,-2.7466,97.2565,38.9795,94.5538,43.59 
0x50, 11:46:55.607,-1.1606,0.5664,0.0181,6.2256,7.8125,-5.3711,97.2949,39.2706,94.6637,43.59 
0x50, 11:46:55.607,-1.1816,0.5859,0.0273,5.1270,6.3477,-5.3711,97.3059,39.5618,94.7516,43.59 
0x50, 11:46:55.607,-1.1846,0.5811,0.0293,3.4180,4.3945,-1.7700,97.2729,39.8145,94.8120,43.59 
0x50, 11:46:55.619,-1.1797,0.5820,0.0317,1.5259,2.3193,3.9673,97.2015,40.0122,94.8395,43.61 
0x50, 11:46:55.622,-1.1582,0.5728,0.0337,-0.4883,0.4272,8.3008,97.0862,40.1660,94.8285,43.60 
0x50, 11:46:55.644,-1.1514,0.5693,0.0405,-2.1362,-0.9155,8.7891,96.9324,40.3143,94.8010,43.59 
0x50, 11:46:55.646,-1.1284,0.5630,0.0449,-3.6621,-2.0752,6.4697,96.7566,40.4846,94.7681,43.60 
0x50, 11:46:55.648,-1.1089,0.5679,0.0488,-5.0659,-2.8076,4.3945,96.5643,40.6714,94.7241,43.59 
0x50, 11:46:55.669,-1.0947,0.5742,0.0591,-6.1646,-2.9297,3.9063,96.3501,40.8527,94.6802,43.60 
0x50, 11:46:55.671,-1.0723,0.5732,0.0557,-6.9580,-2.9297,4.7607,96.1304,41.0175,94.6307,43.59 
0x50, 11:46:55.694,-1.0581,0.5776,0.0527,-7.1411,-2.5635,5.3711,95.9216,41.1713,94.5923,43.61 
0x50, 11:46:55.697,-1.0376,0.5840,0.0474,-6.8970,-1.8311,3.9673,95.7294,41.3251,94.5593,43.60 
0x50, 11:46:55.718,-1.0156,0.5928,0.0332,-6.1646,-0.8545,0.9155,95.5701,41.5009,94.5483,43.60 
0x50, 11:46:55.718,-1.0229,0.6079,0.0220,-5.4321,0.7935,-2.2583,95.4492,41.6986,94.5648,43.59 
0x50, 11:46:55.778,-1.0420,0.6230,0.0000,-4.3335,2.6245,-4.7607,95.3778,41.9183,94.6033,43.59 
0x50, 11:46:55.783,-1.0615,0.6265,-0.0356,-3.2349,4.3945,-6.7749,95.3723,42.1545,94.6692,43.60 
0x50, 11:46:55.785,-1.0723,0.6333,-0.0835,-2.0142,6.4697,-8.9722,95.4382,42.4072,94.7681,43.61 
0x50, 11:46:55.787,-1.0518,0.6523,-0.1748,-0.7935,8.4839,-12.0850,95.6085,42.6709,94.8999,43.60 
0x50, 11:46:55.790,-1.0586,0.6841,-0.2563,0.0000,11.6577,-15.5029,95.8777,42.9401,95.0757,43.60 
0x50, 11:46:55.793,-1.0615,0.7329,-0.3638,0.3662,14.7705,-18.2495,96.2402,43.1982,95.3064,43.60 
0x50, 11:46:55.795,-1.1289,0.8174,-0.5000,-1.0986,19.2871,-17.5781,96.6797,43.4125,95.5920,43.61 
0x50, 11:46:55.800,-1.2290,0.9092,-0.6016,-6.1646,25.1465,-10.4980,96.8665,43.4894,95.9546,43.60 
0x50, 11:46:55.802,-1.3203,0.9775,-0.7261,-13.6108,31.9824,1.3428,97.0258,43.4399,96.3885,43.59 
0x50, 11:46:55.819,-1.3770,0.9917,-0.8638,-23.9258,41.1987,10.9863,97.1631,43.2806,96.9324,43.60 
0x50, 11:46:55.821,-1.4023,1.0015,-0.9922,-37.2925,54.0161,12.6953,97.2784,43.0884,97.6465,43.59 
0x50, 11:46:55.844,-1.3970,0.9814,-1.0654,-53.1006,71.2280,7.9346,97.3993,42.9181,98.6023,43.59 
0x50, 11:46:55.846,-1.3247,0.9702,-1.1538,-69.7632,91.5527,2.5635,97.5421,42.7753,99.8383,43.59 
0x50, 11:46:55.850,-1.2563,0.9404,-1.2144,-89.1724,117.1875,1.4038,97.7234,42.6050,101.4148,43.59 
0x50, 11:46:55.868,-1.1436,0.9106,-1.2134,-110.3516,146.4233,5.0659,97.9486,42.3578,103.3813,43.60 
0x50, 11:46:55.871,-1.0371,0.9097,-1.1860,-132.3853,179.2603,7.4463,98.2343,42.0392,105.7654,43.60 
0x50, 11:46:55.894,-1.0200,0.9365,-1.0942,-156.3110,217.1631,2.9297,98.6078,41.6986,108.6548,43.62 
0x50, 11:46:55.896,-0.9502,0.9722,-0.9751,-181.8237,256.5918,-3.1128,99.0527,41.3416,112.0605,43.61 
0x50, 11:46:55.900,-0.8750,0.9946,-0.8325,-209.5337,297.5464,-2.2583,99.5471,40.8966,115.9772,43.60 
0x50, 11:46:55.919,-0.8110,0.9873,-0.6240,-238.5254,340.5151,3.0518,100.0635,40.3033,120.4156,43.61 
0x50, 11:46:55.921,-0.7427,0.9443,-0.4180,-266.2354,383.3618,5.8594,100.5963,39.5728,125.3485,43.61 
0x50, 11:46:55.961,-0.7080,0.9033,-0.2153,-291.4429,426.2085,5.2490,101.1346,38.7378,130.7758,43.62 
0x50, 11:46:55.964,-0.7324,0.8428,0.0352,-314.3311,468.1396,7.6904,101.6675,37.7600,136.6425,43.62 
0x50, 11:46:56.008,-0.7471,0.7827,0.2583,-332.6416,505.4321,17.2729,102.1454,36.5680,142.8607,43.61 
0x50, 11:46:56.008,-0.8223,0.6851,0.5371,-345.6421,540.3442,33.0200,102.5574,35.1068,149.3536,43.60 
0x50, 11:46:56.008,-0.8525,0.6006,0.8706,-351.5625,569.7632,55.4199,102.8705,33.3270,156.0004,43.60 
0x50, 11:46:56.008,-0.8721,0.5405,1.1382,-348.9990,592.7124,80.8105,103.0573,31.2177,162.7020,43.60 
0x50, 11:46:56.008,-1.0161,0.5024,1.4873,-337.6465,612.7930,104.4922,103.1561,28.8171,169.4037,43.60 
0x50, 11:46:56.008,-1.0625,0.4209,1.8945,-320.7397,623.9624,130.4932,103.1287,26.1255,176.0010,43.60 
0x50, 11:46:56.021,-1.1055,0.3984,2.3511,-294.2505,626.8311,162.2314,103.0023,23.1207,-177.6050,43.61 
0x50, 11:46:56.021,-1.1831,0.3438,2.8438,-259.0332,623.2300,195.4346,102.8156,19.8138,-171.4801,43.62 
0x50, 11:46:56.046,-1.1533,0.1885,3.2905,-215.1489,609.0088,231.6895,102.6178,16.2048,-165.7123,43.62 
0x50, 11:46:56.048,-1.0762,-0.0605,3.7622,-160.9497,586.3037,275.0854,102.4969,12.2388,-160.3839,43.62 
0x50, 11:46:56.069,-0.8018,-0.3804,4.2451,-96.1304,552.9785,318.6646,102.5574,7.9321,-155.5609,43.62 
0x50, 11:46:56.071,-0.5186,-0.7168,4.7549,-19.0430,506.9580,341.4917,102.9529,3.4937,-151.3147,43.62 
0x50, 11:46:56.074,-0.3647,-1.1279,5.2822,65.6738,448.9746,327.9419,103.8318,-0.7031,-147.6727,43.62 
0x50, 11:46:56.093,-0.1245,-1.5889,5.7061,156.6772,375.0610,296.4478,105.3644,-4.4769,-144.7394,43.62 
0x50, 11:46:56.100,-0.0493,-2.0063,5.9160,253.3569,285.1563,266.7847,107.7374,-7.8058,-142.6904,43.63 
0x50, 11:46:56.102,-0.1992,-2.4604,5.6987,353.5156,175.8423,221.4355,111.1377,-10.4535,-141.6797,43.62 
0x50, 11:46:56.117,-0.6738,-2.9170,4.9780,460.0220,50.7813,152.6489,115.7520,-12.0575,-141.7566,43.62 
0x50, 11:46:56.164,-1.3369,-3.2983,3.8169,565.3076,-86.5479,95.7031,-40.8307,-12.5409,-142.9816,43.63 
0x50, 11:46:56.164,-2.0742,-3.5664,2.4937,663.5132,-240.6006,69.6411,-34.6619,-13.9087,-140.8282,43.61 
0x50, 11:46:56.164,-2.9922,-3.5981,1.1387,756.1035,-405.2734,59.5093,-27.7899,-16.9025,-137.9498,43.60 
0x50, 11:46:56.164,-3.6914,-3.3999,-0.1528,827.2705,-571.4722,76.0498,-20.5334,-21.6046,-134.4617,43.62 
0x50, 11:46:56.164,-3.8711,-2.9409,-1.1870,860.2905,-735.4736,124.8779,-13.4143,-28.0536,-130.4297,43.62 
0x50, 11:46:56.194,-3.8857,-2.4243,-1.6343,836.9751,-876.4038,169.7998,-7.0093,-36.1835,-126.2494,43.62 
0x50, 11:46:56.196,-3.6050,-1.7798,-1.5278,762.3291,-980.2856,202.8198,-1.7358,-45.6647,-122.2723,43.62 
0x50, 11:46:56.198,-3.1138,-1.3120,-1.2842,642.9443,-1041.2598,250.1221,1.8073,-55.9973,-118.2458,43.61 
0x50, 11:46:56.205,-2.5713,-1.0078,-1.0249,483.7646,-1050.6592,299.3164,2.6971,-66.5936,-113.4888,43.62 
0x50, 11:46:56.219,-2.1460,-1.0596,-0.8521,308.1665,-1005.0659,316.1011,-0.4120,-76.7834,-106.7322,43.63 
0x50, 11:46:56.221,-1.6777,-1.0308,-0.9531,152.7710,-918.5181,298.5840,-11.8872,-85.9460,-93.3783,43.62 
0x50, 11:46:56.243,-1.5698,-1.0938,-0.8638,18.2495,-790.8936,252.3193,-69.5599,-93.1641,-35.3760,43.62 
0x50, 11:46:56.246,-1.3516,-1.0322,-0.5898,-70.9839,-648.1934,182.9224,-119.7400,-93.7134,-156.8573,43.62 
0x50, 11:46:56.250,-1.1650,-0.9209,-0.3501,-118.5303,-506.4087,110.0464,-61.6498,-90.2472,143.7341,43.63 
0x50, 11:46:56.268,-1.0498,-0.8672,-0.0068,-137.3901,-376.9531,47.9736,-90.4504,-91.6150,47.9883,43.62 
0x50, 11:46:56.271,-1.2749,-0.7065,0.2227,-128.9673,-261.8408,-16.3574,1.0767,59.8645,-44.8737,43.62 
0x50, 11:46:56.294,-1.5718,-0.5356,0.3774,-106.4453,-165.5884,-91.1255,-1.6040,58.2275,-46.7523,43.62 
0x50, 11:46:56.296,-1.8975,-0.3291,0.4766,-75.7446,-92.5293,-145.9961,-4.6747,57.2607,-49.4714,43.61 
0x50, 11:46:56.299,-2.0664,-0.2119,0.4946,-45.0439,-44.0674,-166.5039,-7.6520,56.6840,-52.4762,43.62 
0x50, 11:46:56.319,-2.1875,-0.1289,0.5396,-17.9443,-17.3950,-174.4385,-10.4260,56.2775,-55.5798,43.62 
0x50, 11:46:56.321,-2.2695,-0.0308,0.6021,6.7139,-8.1177,-180.3589,-12.9968,55.8710,-58.7494,43.61 
0x50, 11:46:56.395,-2.4063,0.0625,0.6499,26.8555,-11.5356,-177.7344,-15.2435,55.3601,-61.7926,43.61 
