address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:47:32.939,-1.1294,0.5972,0.0811,-0.7935,7.9346,5.4932,84.6881,49.5154,71.2463,42.99 
0x50, 11:47:32.939,-1.1313,0.5972,0.0796,0.1831,9.0942,2.5024,84.7705,49.6198,71.3892,42.99 
0x50, 11:47:32.939,-1.1348,0.6006,0.0752,1.4648,9.5215,-2.8076,84.8749,49.7791,71.5320,42.99 
0x50, 11:47:32.944,-1.1558,0.6113,0.0630,2.9907,9.4604,-8.3008,85.0012,49.9933,71.6693,43.00 
0x50, 11:47:32.990,-1.1924,0.6104,0.0557,3.9063,8.6670,-10.8643,85.1276,50.2350,71.7902,42.99 
0x50, 11:47:32.991,-1.2158,0.6284,0.0376,4.6387,6.9580,-8.8501,85.2594,50.4547,71.8835,43.00 
0x50, 11:47:32.991,-1.2437,0.6440,0.0156,5.0049,5.0049,-4.5166,85.3967,50.6250,71.9550,42.99 
0x50, 11:47:32.991,-1.2671,0.6523,-0.0137,4.7607,2.9297,-1.6479,85.5396,50.7623,71.9989,43.00 
0x50, 11:47:32.994,-1.2695,0.6689,-0.0620,3.7231,1.0986,-0.5493,85.6824,50.8832,72.0154,43.00 
0x50, 11:47:32.996,-1.2852,0.6987,-0.0977,1.6479,0.4272,1.3428,85.8307,50.9766,72.0264,42.98 
0x50, 11:47:32.999,-1.2666,0.7173,-0.1450,-0.9155,0.3662,6.2256,85.9845,51.0040,72.0374,42.98 
0x50, 11:47:33.019,-1.2515,0.7290,-0.1865,-4.4556,1.9531,12.2070,86.1603,50.9656,72.0813,42.98 
0x50, 11:47:33.021,-1.2324,0.7178,-0.2148,-8.4229,5.4321,13.6719,86.3580,50.9106,72.1857,42.99 
0x50, 11:47:33.044,-1.2085,0.7090,-0.2856,-12.0239,10.7422,7.5073,86.6327,50.9106,72.3615,42.99 
0x50, 11:47:33.046,-1.2075,0.6992,-0.3398,-16.1743,18.5547,-3.0518,86.9897,51.0150,72.6526,42.98 
0x50, 11:47:33.048,-1.1938,0.7119,-0.4097,-20.2637,27.4658,-11.4136,87.4457,51.1853,73.0811,42.97 
0x50, 11:47:33.081,-1.2041,0.7144,-0.4771,-25.1465,38.3301,-13.4277,88.0225,51.3721,73.6798,42.98 
0x50, 11:47:33.083,-1.1729,0.7227,-0.5356,-30.7617,50.5981,-11.1694,88.7256,51.5094,74.4873,42.99 
0x50, 11:47:33.086,-1.1226,0.7207,-0.5781,-37.7197,64.6973,-8.9722,89.5551,51.6028,75.5200,43.00 
0x50, 11:47:33.089,-1.0923,0.7495,-0.5771,-45.9595,81.4209,-9.5825,90.4944,51.6797,76.8329,43.00 
0x50, 11:47:33.148,-1.0376,0.7773,-0.5796,-55.1758,99.5483,-12.2070,91.5601,51.7456,78.4369,42.99 
0x50, 11:47:33.148,-1.0181,0.7896,-0.5718,-66.6504,119.7510,-15.3198,92.7521,51.8060,80.3760,42.99 
0x50, 11:47:33.148,-1.0356,0.8232,-0.5723,-79.8340,140.7471,-20.3857,94.0649,51.8829,82.6666,42.99 
0x50, 11:47:33.148,-1.1099,0.8853,-0.5571,-94.6045,162.7197,-28.1372,95.2130,52.0477,85.3308,43.00 
0x50, 11:47:33.148,-1.1484,0.9492,-0.5483,-111.3281,184.0820,-32.5317,96.4874,52.2070,88.3575,42.99 
0x50, 11:47:33.169,-1.1489,0.9810,-0.5161,-130.1270,205.3223,-27.1606,97.8607,52.2455,91.7358,43.01 
0x50, 11:47:33.169,-1.1138,0.9824,-0.4424,-150.3296,227.1729,-14.3433,99.2889,52.0752,95.4437,43.02 
0x50, 11:47:33.172,-1.0293,0.9785,-0.3867,-169.9829,249.0234,-1.8311,100.7446,51.6907,99.4482,43.00 
0x50, 11:47:33.175,-0.9878,0.9937,-0.3115,-189.5142,272.9492,5.1880,102.2333,51.1304,103.7604,42.98 
0x50, 11:47:33.197,-0.9385,1.0068,-0.2129,-209.1675,297.5464,7.8125,103.7274,50.4272,108.3691,42.98 
0x50, 11:47:33.197,-0.9312,1.0327,-0.1250,-228.0273,322.2046,8.0566,105.2106,49.5813,113.2526,43.00 
0x50, 11:47:33.220,-0.9346,1.0151,-0.0024,-246.7651,347.4731,7.0190,106.6608,48.6035,118.3942,43.01 
0x50, 11:47:33.238,-0.8906,0.9868,0.1543,-263.9771,371.9482,8.4839,108.0341,47.4554,123.7445,42.99 
0x50, 11:47:33.264,-0.8374,1.0024,0.3047,-279.1138,395.6299,14.6484,109.2920,46.0876,129.2432,43.00 
0x50, 11:47:33.266,-0.8467,1.0068,0.5498,-292.9688,420.5322,25.1465,110.4016,44.4617,134.8462,42.99 
0x50, 11:47:33.269,-0.7881,1.0142,0.7852,-303.2227,443.7256,40.5273,111.3135,42.5336,140.4767,42.99 
0x50, 11:47:33.271,-0.7715,1.0361,0.9946,-308.7769,466.8579,56.9458,112.0276,40.3088,146.0962,42.99 
0x50, 11:47:33.274,-0.7515,0.9355,1.2388,-311.4014,489.9902,72.5708,112.5330,37.7985,151.6992,42.99 
0x50, 11:47:33.276,-0.7246,0.8647,1.4971,-307.9834,509.7656,94.7266,112.8241,34.9695,157.1979,42.98 
0x50, 11:47:33.294,-0.7666,0.7324,1.7808,-297.7295,527.8320,125.4883,112.9120,31.7670,162.5372,42.99 
0x50, 11:47:33.296,-0.7671,0.6274,2.0347,-279.6631,542.5415,159.7900,112.8241,28.1799,167.6843,42.99 
0x50, 11:47:33.319,-0.7578,0.4497,2.2827,-253.0518,552.7954,196.8384,112.6154,24.2249,172.6007,43.00 
0x50, 11:47:33.320,-0.7866,0.1924,2.5605,-216.4917,558.7158,239.4409,112.3517,19.8633,177.2424,43.00 
0x50, 11:47:33.328,-0.7065,-0.0449,2.8481,-170.3491,556.2744,285.9497,112.1155,15.1007,-178.4344,43.00 
0x50, 11:47:33.388,-0.7358,-0.2808,3.2256,-113.7695,547.5464,326.9043,112.0166,10.0140,-174.4574,43.01 
0x50, 11:47:33.388,-0.7002,-0.4766,3.6577,-48.5229,527.0996,355.7129,112.1594,4.7406,-170.8484,43.02 
0x50, 11:47:33.388,-0.6421,-0.7358,4.1191,22.5830,494.1406,375.4272,112.6483,-0.5988,-167.6788,43.00 
0x50, 11:47:33.388,-0.5874,-1.0103,4.5762,99.3652,446.7163,384.2773,113.6096,-5.8612,-165.0366,43.00 
0x50, 11:47:33.388,-0.5371,-1.3042,4.9785,176.7578,383.1787,376.7700,115.1752,-10.8490,-163.0206,43.01 
0x50, 11:47:33.394,-0.6865,-1.5898,5.3999,251.6479,302.1851,350.2197,117.4493,-15.3040,-161.7572,43.00 
0x50, 11:47:33.397,-0.9692,-1.8125,5.5889,328.8574,198.7305,305.6641,120.6409,-18.9349,-161.3892,43.01 
0x50, 11:47:33.420,-1.6309,-2.0420,5.4185,404.7852,75.6226,257.8125,124.9200,-21.5387,-162.0923,42.99 
0x50, 11:47:33.428,-2.2188,-2.4761,4.8823,476.9897,-74.6460,229.5532,-26.8890,-22.9944,-164.1577,43.00 
0x50, 11:47:33.430,-2.9214,-2.9463,3.8203,554.6875,-246.3989,216.4307,-22.6318,-24.2084,-160.8508,43.00 
0x50, 11:47:33.444,-3.5249,-3.5942,2.3042,628.2959,-433.8379,205.0171,-17.9517,-27.4274,-156.9452,43.01 
0x50, 11:47:33.446,-3.7671,-4.1973,0.5869,693.4814,-632.9346,192.5659,-12.9803,-32.8546,-152.6825,43.00 
0x50, 11:47:33.471,-4.2793,-4.2661,-1.0625,742.3706,-821.1060,169.6167,-7.8168,-40.4736,-148.5187,43.00 
0x50, 11:47:33.475,-4.5981,-3.8960,-2.2642,765.4419,-993.1030,141.6016,-2.5104,-50.1196,-144.8987,43.00 
0x50, 11:47:33.493,-4.7046,-2.8877,-3.0400,761.5356,-1133.3618,147.9492,2.7301,-61.3751,-141.8170,43.01 
0x50, 11:47:33.496,-4.4507,-2.1396,-3.0068,684.7534,-1227.1118,211.6699,-144.5636,-73.7347,-138.6255,43.02 
0x50, 11:47:33.519,-3.6851,-1.2988,-2.5371,552.1240,-1279.5410,316.1011,-155.6433,-61.4795,-121.3330,43.02 
0x50, 11:47:33.519,-3.0200,-0.6177,-2.1206,362.1826,-1279.6021,412.1704,-154.8193,-48.1201,-118.1470,43.02 
0x50, 11:47:33.544,-2.5796,-0.4644,-1.6201,142.2119,-1210.2661,458.7402,-154.5117,-35.2167,-116.6528,43.02 
0x50, 11:47:33.544,-2.0332,-0.1147,-1.5415,-52.0020,-1088.9282,469.2993,-155.3467,-23.3679,-116.1035,43.03 
0x50, 11:47:33.549,-1.7886,-0.2529,-1.1689,-220.8252,-915.0391,426.8188,-157.5275,-13.2715,-116.1694,43.01 
0x50, 11:47:33.551,-1.2295,-0.5005,-0.7432,-320.7397,-723.6328,332.7026,-160.6641,-5.3119,-116.4880,43.00 
0x50, 11:47:33.569,-0.8418,-0.9985,-0.2979,-361.6943,-542.7246,225.7080,-164.2511,0.5493,-116.8231,43.00 
0x50, 11:47:33.629,-1.1069,-1.1855,0.2021,-354.9194,-386.5967,114.6240,-167.7997,4.5813,-116.8781,43.00 
0x50, 11:47:33.629,-1.5732,-0.9434,0.5811,-310.1196,-264.7095,0.9155,-170.8594,7.1741,-116.3232,43.00 
0x50, 11:47:33.629,-2.1460,-0.5752,0.8604,-246.3989,-172.1802,-89.1113,-173.1775,8.7286,-115.1642,43.00 
0x50, 11:47:33.629,-2.2695,-0.3164,0.9395,-177.6733,-114.6851,-137.2681,-18.6108,9.7064,-113.6481,43.01 
0x50, 11:47:33.641,-2.3389,-0.2148,1.0044,-116.3940,-77.6367,-156.7383,-19.9841,8.4705,-114.9005,43.01 
0x50, 11:47:33.644,-2.3081,-0.0562,1.0449,-63.7207,-58.1055,-166.6870,-20.8301,7.3553,-116.2848,43.01 
0x50, 11:47:33.646,-2.4609,0.1514,1.0898,-21.6064,-45.8374,-171.9971,-21.2311,6.3171,-117.7405,43.01 
0x50, 11:47:33.649,-2.5791,0.3867,1.0640,8.4229,-41.8701,-170.2271,-21.3025,5.3064,-119.1852,43.00 
0x50, 11:47:33.651,-2.6860,0.5107,1.0020,23.2544,-45.3491,-160.2783,-21.1981,4.3011,-120.5200,43.00 
0x50, 11:47:33.658,-2.6646,0.4961,0.9619,27.0996,-52.7954,-146.8506,-21.0114,3.2794,-121.7010,43.00 
0x50, 11:47:33.669,-2.4653,0.4468,0.9097,24.4141,-63.7207,-135.8032,-20.8301,2.1973,-122.7448,43.00 
0x50, 11:47:33.694,-2.2817,0.3872,0.9111,14.8926,-73.9136,-128.3569,-20.7147,1.0492,-123.6786,42.99 
0x50, 11:47:33.695,-2.1523,0.3682,0.9292,2.9297,-82.8247,-121.2769,-20.7037,-0.1483,-124.5190,43.00 
0x50, 11:47:33.721,-2.1191,0.3623,0.9473,-9.7656,-90.3931,-111.8774,-20.7971,-1.3898,-125.2496,43.00 
0x50, 11:47:33.724,-2.2627,0.3936,0.9336,-22.6440,-96.9238,-102.2339,-21.0114,-2.6587,-125.8594,42.99 
0x50, 11:47:33.727,-2.3564,0.4204,0.8823,-33.4473,-102.9053,-92.1631,-21.3190,-3.9496,-126.3538,43.00 
0x50, 11:47:33.729,-2.2568,0.3682,0.8618,-42.2363,-108.2764,-77.4536,-21.7200,-5.2405,-126.6779,43.00 
0x50, 11:47:33.746,-2.0713,0.2534,0.8584,-49.2554,-113.5254,-63.4766,-22.1979,-6.5259,-126.8481,43.01 
0x50, 11:47:33.749,-1.9712,0.2085,0.8657,-52.9175,-115.6616,-60.7300,-22.7142,-7.8278,-126.9745,43.01 
0x50, 11:47:33.812,-1.9438,0.1567,0.8975,-54.2603,-114.8071,-60.4858,-23.2416,-9.1241,-127.0898,43.00 
0x50, 11:47:33.812,-1.8809,0.1357,0.8872,-52.6123,-114.7461,-57.6782,-23.7524,-10.4041,-127.1722,43.00 
0x50, 11:47:33.812,-1.9409,0.1182,0.8901,-50.3540,-112.3047,-63.6597,-24.2303,-11.6895,-127.3041,43.00 
0x50, 11:47:33.812,-1.9844,0.1626,0.8843,-46.2646,-110.1074,-73.4863,-24.6478,-12.9913,-127.5238,43.00 
0x50, 11:47:33.812,-1.9902,0.1816,0.9160,-43.8843,-108.8257,-72.6929,-25.0433,-14.2877,-127.7380,43.01 
0x50, 11:47:33.824,-1.9487,0.1924,1.0068,-42.7856,-107.6050,-68.5425,-25.4279,-15.5511,-127.9083,43.01 
0x50, 11:47:33.824,-1.9375,0.1909,1.0698,-41.0767,-105.6519,-68.9697,-25.7904,-16.8036,-128.0841,43.00 
0x50, 11:47:33.848,-1.9175,0.1641,1.0625,-39.9780,-104.7974,-68.4204,-26.1420,-18.0396,-128.2489,43.02 
0x50, 11:47:33.850,-1.9561,0.1436,1.0410,-39.8560,-104.3701,-69.5801,-26.4880,-19.2865,-128.4247,43.00 
