address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:41:04.973,-0.9990,0.5586,0.0083,10.1318,8.9111,-2.6855,97.5531,54.7394,179.9945,42.35 
0x50, 11:41:04.973,-0.9966,0.5518,0.0137,10.0708,8.3008,-3.7842,97.6849,54.8273,179.9945,42.34 
0x50, 11:41:04.973,-0.9932,0.5532,0.0205,10.0708,7.7515,-6.7139,97.8113,54.9426,179.9945,42.35 
0x50, 11:41:04.973,-0.9756,0.5552,0.0332,9.9487,7.2021,-9.5215,97.9156,55.0800,179.9945,42.35 
0x50, 11:41:04.977,-0.9536,0.5610,0.0439,9.8877,6.6528,-10.6201,98.0035,55.2228,179.9945,42.35 
0x50, 11:41:04.981,-0.9365,0.5635,0.0425,9.6436,6.2866,-10.1318,98.0859,55.3491,179.9945,42.36 
0x50, 11:41:05.000,-0.9185,0.5669,0.0322,9.4604,5.9814,-9.3384,98.1683,55.4590,179.9945,42.36 
0x50, 11:41:05.002,-0.9106,0.5669,0.0200,9.2773,5.8594,-9.5825,98.2617,55.5743,179.9945,42.37 
0x50, 11:41:05.025,-0.9150,0.5820,0.0005,9.4604,5.7983,-11.6577,98.3771,55.7007,179.9945,42.35 
0x50, 11:41:05.027,-0.9463,0.5923,-0.0283,9.8877,5.4932,-15.3809,98.5309,55.8655,179.9945,42.35 
0x50, 11:41:05.029,-0.9868,0.6025,-0.0615,10.3149,4.8828,-19.1040,98.7177,56.0687,179.9945,42.36 
0x50, 11:41:05.049,-1.0215,0.6113,-0.0967,10.6812,4.0283,-19.6533,98.9264,56.2830,179.9945,42.37 
0x50, 11:41:05.052,-1.0327,0.6348,-0.1411,11.1694,3.1128,-15.5640,99.1571,56.4478,179.9945,42.36 
0x50, 11:41:05.075,-1.0161,0.6567,-0.2051,11.3525,2.2583,-8.2397,99.4043,56.5192,179.9945,42.36 
0x50, 11:41:05.078,-0.9771,0.6533,-0.2925,10.8643,2.5024,0.4883,99.6954,56.4807,179.9945,42.37 
0x50, 11:41:05.080,-0.9551,0.6616,-0.3750,9.8267,4.6997,8.6670,100.0360,56.3379,179.9945,42.37 
0x50, 11:41:05.142,-0.9238,0.6812,-0.4912,8.3618,8.3008,12.8174,100.4645,56.1127,179.9945,42.36 
0x50, 11:41:05.142,-0.9082,0.6685,-0.6104,5.9814,14.9536,11.4746,101.0303,55.8655,179.9945,42.37 
0x50, 11:41:05.142,-0.8853,0.6577,-0.7271,2.5635,23.8037,5.7373,101.7499,55.6238,179.9945,42.37 
0x50, 11:41:05.142,-0.8716,0.6313,-0.8540,-1.8311,36.1328,-2.7466,102.6672,55.4150,179.9945,42.34 
0x50, 11:41:05.143,-0.8350,0.6104,-0.9722,-7.9956,51.3916,-11.9019,103.7988,55.2283,179.9945,42.36 
0x50, 11:41:05.190,-0.8354,0.6118,-1.0688,-16.7847,70.4346,-19.2261,105.1392,55.0360,179.9945,42.37 
0x50, 11:41:05.194,-0.8301,0.6772,-1.1914,-28.7476,92.9565,-24.0479,106.2213,55.0250,179.9945,42.37 
0x50, 11:41:05.197,-0.8623,0.7554,-1.2847,-45.8984,119.2627,-26.7944,107.5067,54.9481,179.9945,42.36 
0x50, 11:41:05.201,-0.8726,0.8413,-1.2905,-68.1763,148.9868,-27.0996,108.9679,54.7559,179.9945,42.36 
0x50, 11:41:05.204,-0.8516,0.9111,-1.2598,-94.8486,181.4575,-25.2686,110.5664,54.4043,179.9945,42.36 
0x50, 11:41:05.206,-0.8438,0.9448,-1.2290,-125.5493,216.3696,-23.3154,112.2528,53.8660,179.9945,42.38 
0x50, 11:41:05.215,-0.8164,0.9424,-1.1528,-159.0576,253.5400,-22.4609,113.9941,53.1134,179.9945,42.37 
