address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:37:03.976,-1.0825,0.5928,0.0278,3.3569,4.3945,0.9155,82.5458,52.8937,179.9945,40.26 
0x50, 11:37:03.999,-1.0967,0.5811,0.0034,3.4180,6.4087,1.5869,82.7380,52.9761,179.9945,40.27 
0x50, 11:37:04.002,-1.1074,0.5723,-0.0190,3.6621,8.5449,1.8311,82.9797,53.0640,179.9945,40.28 
0x50, 11:37:04.004,-1.1182,0.5703,-0.0439,3.9063,10.7422,2.1362,83.2764,53.1573,179.9945,40.27 
0x50, 11:37:04.024,-1.1191,0.5571,-0.0742,4.2725,13.1226,1.4648,83.6334,53.2617,179.9945,40.28 
0x50, 11:37:04.027,-1.1338,0.5542,-0.1118,4.6997,16.1743,-1.5869,84.0729,53.3936,179.9945,40.27 
0x50, 11:37:04.049,-1.1343,0.5659,-0.1567,4.8218,19.5313,-6.5918,84.5837,53.5748,179.9945,40.27 
0x50, 11:37:04.052,-1.1401,0.5732,-0.2065,4.5776,23.3765,-10.5591,85.1770,53.7836,179.9945,40.27 
0x50, 11:37:04.054,-1.1631,0.5835,-0.2617,3.6011,27.8931,-11.5356,85.8691,53.9923,179.9945,40.27 
0x50, 11:37:04.114,-1.1787,0.6040,-0.3159,1.6479,32.7759,-8.7280,86.6382,54.1626,179.9945,40.27 
0x50, 11:37:04.114,-1.1694,0.6333,-0.3770,-2.0142,38.2080,-2.5024,87.4786,54.2450,179.9945,40.27 
0x50, 11:37:04.114,-1.1704,0.6758,-0.4038,-7.9956,45.3491,5.3711,88.3630,54.2285,179.9945,40.27 
0x50, 11:37:04.114,-1.1240,0.7119,-0.4111,-15.8691,53.3447,12.2681,89.2584,54.1187,179.9945,40.27 
0x50, 11:37:04.114,-1.0728,0.7227,-0.4370,-25.8789,63.0493,14.6484,90.1868,53.9594,179.9945,40.27 
0x50, 11:37:04.127,-1.0425,0.7339,-0.4438,-38.0859,75.2563,10.3760,91.1426,53.8220,179.9945,40.27 
0x50, 11:37:04.145,-0.9956,0.7441,-0.4546,-51.5137,88.8672,2.6245,92.1368,53.7286,179.9945,40.27 
0x50, 11:37:04.159,-0.9487,0.7651,-0.4673,-65.9180,103.3936,-2.6245,93.1750,53.6462,179.9945,40.27 
0x50, 11:37:04.161,-0.8652,0.7710,-0.4961,-80.3833,118.0420,-2.9297,94.2627,53.5034,179.9945,40.27 
0x50, 11:37:04.166,-0.8101,0.7642,-0.5039,-94.8486,133.6670,0.2441,95.3943,53.2837,179.9945,40.27 
0x50, 11:37:04.175,-0.7729,0.7764,-0.5068,-107.7881,149.0479,2.6245,96.5753,52.9871,179.9945,40.28 
0x50, 11:37:04.199,-0.7681,0.7954,-0.5010,-119.8120,164.4897,2.1973,97.7838,52.6410,179.9945,40.27 
0x50, 11:37:04.199,-0.7813,0.8179,-0.4707,-131.3477,179.0161,2.0752,99.0033,52.2510,179.9945,40.27 
0x50, 11:37:04.203,-0.7832,0.8398,-0.4473,-141.6626,192.0776,3.6621,100.2118,51.7896,179.9945,40.27 
0x50, 11:37:04.210,-0.8022,0.8491,-0.4126,-151.4282,205.4443,4.0894,101.4038,51.2732,179.9945,40.27 
0x50, 11:37:04.224,-0.7871,0.8438,-0.3760,-160.8887,218.1396,2.9907,102.5684,50.7074,179.9945,40.27 
0x50, 11:37:04.227,-0.7500,0.8340,-0.3276,-170.3491,231.1401,4.1504,103.6890,50.0647,179.9945,40.28 
0x50, 11:37:04.283,-0.7188,0.8232,-0.2422,-180.0537,245.6055,8.3008,104.7327,49.3066,179.9945,40.27 
0x50, 11:37:04.283,-0.6631,0.8257,-0.1914,-189.3921,260.6812,12.3291,105.7050,48.4222,179.9945,40.29 
0x50, 11:37:04.283,-0.6592,0.8096,-0.0947,-200.2563,278.8696,14.7095,106.5839,47.4390,179.9945,40.27 
0x50, 11:37:04.283,-0.6157,0.8247,-0.0015,-211.4258,297.7905,16.4795,107.3529,46.3348,179.9945,40.27 
0x50, 11:37:04.283,-0.6021,0.8164,0.0747,-223.3887,318.2373,17.2729,108.0121,45.1318,179.9945,40.27 
0x50, 11:37:04.299,-0.6133,0.7832,0.1758,-236.9385,340.6372,14.9536,108.5394,43.8684,179.9945,40.28 
0x50, 11:37:04.302,-0.6362,0.7842,0.3096,-250.7935,362.8540,9.7046,108.8965,42.5665,179.9945,40.27 
0x50, 11:37:04.304,-0.6997,0.8096,0.4521,-264.7705,384.5825,5.1880,109.0887,41.2317,179.9945,40.27 
0x50, 11:37:04.325,-0.7876,0.8174,0.6270,-279.1748,405.2124,7.5073,109.0613,39.8090,179.9945,40.27 
0x50, 11:37:04.327,-0.8442,0.8379,0.7861,-292.5415,423.1567,19.5313,108.7921,38.2214,179.9945,40.27 
0x50, 11:37:04.349,-0.9683,0.8843,0.9927,-303.6499,439.6362,38.1470,108.9349,36.4471,179.9945,40.28 
0x50, 11:37:04.352,-1.0962,0.9053,1.2661,-312.9272,454.0405,59.2651,108.8361,34.4092,179.9945,40.28 
0x50, 11:37:04.354,-1.2319,0.9629,1.5552,-318.3594,465.6982,83.9233,108.4845,32.1130,179.9945,40.28 
0x50, 11:37:04.374,-1.3696,0.9526,1.8354,-320.6177,475.0977,117.4927,107.8748,29.4928,179.9945,40.27 
0x50, 11:37:04.377,-1.4126,0.8140,2.1211,-317.3218,481.9336,164.6118,107.0068,26.4441,179.9945,40.27 
0x50, 11:37:04.399,-1.4819,0.6489,2.4404,-306.2134,487.7930,222.9614,105.9412,22.8845,179.9945,40.27 
0x50, 11:37:04.401,-1.5830,0.4409,2.8687,-286.7432,492.4927,283.9355,104.7437,18.8031,179.9945,40.28 
0x50, 11:37:04.404,-1.6616,0.2495,3.4419,-257.1411,495.2393,343.8110,103.5077,14.2163,179.9945,40.28 
0x50, 11:37:04.424,-1.6626,-0.0039,4.0879,-217.4072,494.1406,402.8320,102.3102,9.1461,179.9945,40.27 
0x50, 11:37:04.426,-1.6641,-0.3789,4.7373,-165.5884,488.1592,453.9795,101.2665,3.6694,179.9945,40.26 
0x50, 11:37:04.449,-1.6338,-0.8921,5.2686,-101.1353,473.0225,488.7085,100.4919,-2.0435,179.9945,40.27 
0x50, 11:37:04.452,-1.6387,-1.5674,5.7227,-22.5220,446.0449,511.4136,100.1459,-7.8827,179.9945,40.27 
0x50, 11:37:04.454,-1.6221,-2.3799,6.1167,70.7397,401.7944,533.7524,100.4370,-13.8428,179.9945,40.27 
0x50, 11:37:04.507,-1.6694,-3.2080,6.5103,177.7954,335.6934,554.5654,101.6455,-19.9072,179.9945,40.27 
0x50, 11:37:04.526,-1.8447,-3.9492,6.8960,298.2178,241.0278,550.4761,104.1779,-25.7849,179.9945,40.27 
0x50, 11:37:04.529,-2.2661,-4.6299,7.1001,426.2085,116.1499,502.7466,108.4900,-30.9430,179.9945,40.28 
0x50, 11:37:04.532,-2.9868,-5.2925,6.9673,555.4810,-36.9873,436.4624,-37.2162,-34.9640,179.9945,40.26 
0x50, 11:37:04.534,-4.0742,-6.0630,6.2036,684.8145,-226.1353,380.1880,-33.4424,-34.4641,179.9945,40.27 
0x50, 11:37:04.537,-5.5176,-6.9292,4.4531,814.5142,-449.0356,325.4395,-28.8611,-36.4197,179.9945,40.27 
0x50, 11:37:04.539,-7.1440,-7.6313,1.8760,939.7583,-699.2188,268.7988,-23.6920,-41.2427,179.9945,40.26 
0x50, 11:37:04.541,-8.8037,-8.1221,-0.8979,1048.8892,-972.4121,245.4224,-18.5999,-49.1638,179.9945,40.27 
0x50, 11:37:04.545,-10.3047,-8.0981,-3.4575,1127.0142,-1264.7095,288.0859,-15.1556,-60.2325,179.9945,40.27 
0x50, 11:37:04.574,-11.1807,-7.4868,-5.5464,1140.6250,-1577.6367,401.7944,-17.7484,-74.4049,179.9945,40.26 
0x50, 11:37:04.577,-11.2129,-5.8545,-6.8809,1042.6025,-1896.7896,584.5337,-47.9938,-90.6921,179.9945,40.27 
0x50, 11:37:04.579,-10.1455,-4.0767,-7.7803,782.5317,1998.1079,845.9473,-152.3419,-71.0321,179.9945,40.27 
0x50, 11:37:04.604,-8.5654,-2.6899,-9.1831,339.2334,1998.1079,1196.9604,-91.1096,-83.1775,179.9945,40.27 
0x50, 11:37:04.607,-5.1636,-3.8574,-10.9839,-283.5083,1998.1079,1580.3833,-160.6476,-67.7637,179.9945,40.27 
0x50, 11:37:04.609,-0.3970,-6.5503,-10.5381,-897.6440,1998.1079,1730.6519,-113.4833,-80.8813,179.9945,40.27 
0x50, 11:37:04.623,2.7275,-7.8369,-6.8550,-1258.1787,-1669.7998,1286.7432,170.4474,-62.4243,179.9945,40.27 
0x50, 11:37:04.631,4.6099,-7.4004,-1.7319,-1294.5557,-1242.8589,461.4868,170.1672,-50.9381,179.9945,40.27 
0x50, 11:37:04.634,4.1836,-4.9209,1.5146,-1083.4351,-987.1826,-83.4961,160.4004,-41.0669,179.9945,40.27 
0x50, 11:37:04.649,2.9458,-2.9697,2.9658,-818.3594,-779.3579,-223.1445,-45.0330,-32.9755,179.9945,40.27 
0x50, 11:37:04.652,2.1572,-2.1201,3.6689,-584.8999,-577.7588,-175.9644,-52.7289,-38.3038,179.9945,40.27 
0x50, 11:37:04.674,1.6426,-1.9126,3.7930,-396.7285,-399.9634,-82.0313,-58.8208,-41.3800,179.9945,40.26 
0x50, 11:37:04.680,0.9932,-2.1738,3.8433,-252.3193,-239.3799,-42.7856,-62.9517,-42.9840,179.9945,40.27 
0x50, 11:37:04.739,0.3999,-2.0352,3.7681,-135.6812,-107.9712,-79.8340,-64.8688,-44.1870,179.9945,40.27 
0x50, 11:37:04.740,-0.2124,-1.5210,3.5610,-57.7393,-10.4980,-149.2310,-64.9182,-45.5823,179.9945,40.27 
0x50, 11:37:04.740,-0.9868,-0.5391,3.5454,-25.2686,52.8564,-209.2896,-63.7811,-47.2522,179.9945,40.27 
0x50, 11:37:04.740,-1.6851,0.3330,3.8071,-43.3350,79.4067,-220.3369,-62.3859,-48.8782,179.9945,40.28 
0x50, 11:37:04.740,-2.2373,0.9399,3.8818,-85.8765,75.1953,-182.8613,-61.5125,-50.1526,179.9945,40.27 
0x50, 11:37:04.749,-2.1938,0.7397,3.5474,-146.5454,43.7012,-131.2866,-61.7651,-51.0974,179.9945,40.26 
0x50, 11:37:04.752,-2.1045,0.1274,3.2729,-210.8154,4.7607,-81.4209,-63.3472,-51.7896,179.9945,40.26 
0x50, 11:37:04.754,-1.9492,-0.3843,2.9409,-260.4370,-39.0015,-45.8374,-66.1322,-52.3773,179.9945,40.27 
0x50, 11:37:04.775,-1.8784,-0.7681,2.7158,-292.2974,-76.0498,-25.1465,-69.8236,-52.9156,179.9945,40.27 
0x50, 11:37:04.799,-1.7090,-0.9395,2.6577,-307.9224,-107.6660,-4.3945,-74.2236,-53.3276,179.9945,40.27 
0x50, 11:37:04.799,-1.4893,-0.9507,2.6064,-308.6548,-131.7139,16.9067,-79.0741,-53.5199,179.9945,40.28 
0x50, 11:37:04.804,-1.1709,-0.9590,2.6035,-299.6216,-144.0430,26.6113,-84.0509,-53.5309,179.9945,40.27 
0x50, 11:37:04.804,-0.8662,-0.9312,2.5986,-282.5928,-148.5596,28.3813,-88.9178,-53.4045,179.9945,40.27 
0x50, 11:37:04.827,-0.7642,-1.0508,2.6377,-261.7188,-145.3857,27.4048,-93.4991,-53.1573,179.9945,40.27 
0x50, 11:37:04.827,-0.8486,-1.0493,2.6040,-236.8774,-138.1836,20.8130,-97.6904,-52.8662,179.9945,40.28 
0x50, 11:37:04.848,-1.0396,-1.0078,2.6094,-212.8906,-130.1880,12.8174,-101.5027,-52.5641,179.9945,40.27 
0x50, 11:37:04.854,-1.1826,-0.9287,2.6665,-191.0400,-123.5962,10.2539,-104.9689,-52.2180,179.9945,40.28 
0x50, 11:37:04.901,-1.1685,-0.8447,2.7158,-173.2178,-119.3237,14.5264,-108.1384,-51.7676,179.9945,40.27 
0x50, 11:37:04.901,-1.1650,-0.7705,2.7363,-161.2549,-115.2344,18.0664,-111.0663,-51.2402,179.9945,40.27 
0x50, 11:37:04.901,-1.1323,-0.6934,2.7090,-155.1514,-111.6333,18.3105,-113.8348,-50.6689,179.9945,40.26 
0x50, 11:37:04.902,-1.1421,-0.6963,2.7148,-154.4189,-107.4219,21.8506,-116.4716,-50.0317,179.9945,40.28 
0x50, 11:37:04.904,-1.0415,-0.7012,2.6567,-157.1045,-103.9429,29.4189,-118.9984,-49.3066,179.9945,40.27 
0x50, 11:37:04.906,-0.9653,-0.7603,2.5947,-162.4756,-98.1445,31.5552,-121.4429,-48.5541,179.9945,40.28 
0x50, 11:37:04.924,-0.8584,-0.8311,2.5264,-168.3350,-91.4307,27.1606,-123.8489,-47.8455,179.9945,40.27 
0x50, 11:37:04.926,-0.8042,-0.8638,2.4844,-173.7671,-83.7402,24.5361,-126.2000,-47.1753,179.9945,40.27 
0x50, 11:37:04.949,-0.8145,-0.8682,2.4717,-179.3213,-75.7446,23.4375,-128.5071,-46.5381,179.9945,40.26 
0x50, 11:37:04.951,-0.8340,-0.8486,2.4897,-184.1431,-66.7114,20.9351,-130.7593,-45.9613,179.9945,40.27 
0x50, 11:37:04.954,-0.8286,-0.8945,2.5103,-187.6831,-58.8379,19.8364,-132.9620,-45.4230,179.9945,40.27 
0x50, 11:37:04.975,-0.8818,-0.8833,2.4814,-189.4531,-51.2085,16.4795,-135.1263,-44.9561,179.9945,40.27 
0x50, 11:37:04.977,-0.9727,-0.8281,2.4521,-190.7349,-42.2363,10.8643,-137.2522,-44.5770,179.9945,40.28 
0x50, 11:37:04.999,-0.9722,-0.7949,2.4160,-191.6504,-35.2173,17.5781,-139.2792,-44.2035,179.9945,40.26 
0x50, 11:37:05.001,-0.9067,-0.8804,2.4243,-192.4438,-27.7710,39.1846,-141.0919,-43.7366,179.9945,40.26 
0x50, 11:37:05.004,-0.7671,-1.0293,2.4399,-190.7959,-20.3247,54.7485,-142.7124,-43.2312,179.9945,40.27 
0x50, 11:37:05.024,-0.8237,-1.0552,2.4434,-186.4624,-11.0474,39.4897,-144.3439,-42.9071,179.9945,40.27 
0x50, 11:37:05.027,-0.9487,-1.0845,2.4858,-181.2744,-1.5869,4.0894,-146.1346,-42.8687,179.9945,40.27 
0x50, 11:37:05.051,-1.0044,-1.0723,2.4258,-175.1099,1.8311,-15.0146,-147.9913,-42.9675,179.9945,40.27 
0x50, 11:37:05.051,-1.1021,-1.1055,2.3447,-171.3867,3.1738,-13.0005,-149.7931,-43.0664,179.9945,40.27 
0x50, 11:37:05.057,-1.1709,-1.0864,2.2520,-168.0908,4.2725,-3.6011,-151.4850,-43.1213,179.9945,40.27 
0x50, 11:37:05.074,-1.1748,-1.1357,2.1538,-165.5884,4.8828,17.7002,-152.9736,-43.0774,179.9945,40.27 
0x50, 11:37:05.076,-1.0645,-1.2915,2.0234,-164.5508,5.1270,49.2554,-154.1821,-42.9016,179.9945,40.26 
0x50, 11:37:05.138,-1.0566,-1.2388,1.9155,-161.7432,9.0332,66.9556,-155.2039,-42.6874,179.9945,40.27 
0x50, 11:37:05.138,-1.0674,-1.3369,1.8989,-161.7432,14.8315,55.0537,-156.3025,-42.5940,179.9945,40.28 
0x50, 11:37:05.138,-1.1475,-1.1938,1.8384,-159.4849,19.8975,30.8228,-157.5659,-42.6544,179.9945,40.28 
0x50, 11:37:05.138,-1.1846,-1.0757,1.8257,-161.6821,23.9868,15.3198,-158.9667,-42.8137,179.9945,40.28 
0x50, 11:37:05.149,-1.1758,-1.0137,1.8403,-166.3208,26.9775,13.4277,-160.4279,-43.0170,179.9945,40.28 
0x50, 11:37:05.149,-1.0879,-0.8657,1.8159,-172.6074,29.1138,18.9819,-161.8945,-43.2312,179.9945,40.27 
0x50, 11:37:05.153,-1.1011,-0.8228,1.7993,-182.4951,33.0200,25.8179,-163.3942,-43.4619,179.9945,40.28 
0x50, 11:37:05.154,-1.1250,-0.7617,1.8228,-192.8101,36.5601,36.0107,-164.8938,-43.7091,179.9945,40.29 
0x50, 11:37:05.167,-1.1514,-0.7334,1.7998,-203.9185,40.0391,46.3867,-166.4044,-43.9783,179.9945,40.28 
0x50, 11:37:05.199,-1.1851,-0.7656,1.7290,-214.5386,43.1519,48.7671,-167.9974,-44.2804,179.9945,40.27 
0x50, 11:37:05.202,-1.1631,-0.8325,1.7095,-224.0601,45.4712,41.7480,-169.7443,-44.6375,179.9945,40.26 
0x50, 11:37:05.204,-1.1963,-0.7881,1.7139,-229.2480,47.9736,31.8604,-171.6449,-45.0549,179.9945,40.27 
0x50, 11:37:05.208,-1.1685,-0.7544,1.7056,-233.6426,47.6685,21.1182,-173.6993,-45.4944,179.9945,40.27 
0x50, 11:37:05.316,-1.2178,-0.7646,1.8115,-236.8774,47.7295,9.6436,-22.8845,-45.9613,179.9945,40.27 
0x50, 11:37:05.316,-1.2026,-0.7031,1.8345,-235.0464,44.6777,1.9531,-25.0708,-45.5383,179.9945,40.27 
0x50, 11:37:05.316,-1.2544,-0.7393,1.7588,-231.9946,39.7339,1.2817,-27.2296,-45.1758,179.9945,40.28 
