address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:36:37.829,-1.1470,0.5576,0.0034,3.6621,0.9766,-1.8311,70.9552,51.6193,179.9945,40.28 
0x50, 11:36:37.829,-1.1455,0.5591,0.0156,3.2349,0.7935,-1.5259,71.1639,51.7621,179.9945,40.29 
0x50, 11:36:37.855,-1.1372,0.5625,0.0239,2.7466,0.6104,-0.4883,71.3617,51.8829,179.9945,40.29 
0x50, 11:36:37.855,-1.1411,0.5645,0.0381,2.0142,0.6104,0.1831,71.5375,52.0038,179.9945,40.29 
0x50, 11:36:37.874,-1.1362,0.5601,0.0474,1.3428,0.7935,0.3052,71.6968,52.1191,179.9945,40.29 
0x50, 11:36:37.874,-1.1250,0.5537,0.0483,0.6104,1.0376,0.7935,71.8506,52.2290,179.9945,40.30 
0x50, 11:36:37.876,-1.1255,0.5459,0.0503,0.0000,1.4648,1.2817,72.0044,52.3444,179.9945,40.31 
0x50, 11:36:37.940,-1.1221,0.5444,0.0522,-0.4272,1.9531,0.6714,72.1527,52.4597,179.9945,40.31 
0x50, 11:36:37.940,-1.1196,0.5498,0.0537,-0.5493,2.5635,-0.6714,72.2955,52.5861,179.9945,40.30 
0x50, 11:36:37.940,-1.1270,0.5586,0.0513,-0.4272,3.1128,-1.7700,72.4493,52.7234,179.9945,40.29 
0x50, 11:36:37.940,-1.1353,0.5532,0.0454,-0.1831,3.4790,-2.0142,72.6086,52.8607,179.9945,40.29 
0x50, 11:36:37.940,-1.1494,0.5479,0.0405,0.2441,3.7231,-1.7700,72.7844,53.0090,179.9945,40.28 
0x50, 11:36:37.949,-1.1548,0.5356,0.0356,0.9155,3.8452,-1.4648,72.9712,53.1519,179.9945,40.29 
0x50, 11:36:37.952,-1.1528,0.5259,0.0303,1.7700,3.7231,-1.2207,73.1689,53.3002,179.9945,40.30 
0x50, 11:36:37.977,-1.1489,0.5269,0.0298,2.6855,3.5400,-1.4038,73.3722,53.4430,179.9945,40.30 
0x50, 11:36:37.979,-1.1543,0.5400,0.0293,3.7842,3.5400,-2.1973,73.5809,53.5858,179.9945,40.31 
0x50, 11:36:37.982,-1.1631,0.5415,0.0269,4.5776,3.4790,-2.7466,73.7952,53.7396,179.9945,40.30 
0x50, 11:36:38.000,-1.1738,0.5415,0.0156,5.3711,3.0518,-1.7090,74.0259,53.8770,179.9945,40.30 
0x50, 11:36:38.002,-1.1895,0.5415,-0.0005,5.9204,2.7466,0.3052,74.2841,53.9978,179.9945,40.29 
0x50, 11:36:38.035,-1.1938,0.5435,-0.0107,6.2866,2.3804,2.3804,74.5532,54.0967,179.9945,40.30 
0x50, 11:36:38.054,-1.1943,0.5586,-0.0269,6.2866,2.0752,3.9673,74.8389,54.1736,179.9945,40.31 
0x50, 11:36:38.110,-1.2031,0.5762,-0.0464,5.9204,2.2583,5.0659,75.1410,54.2340,179.9945,40.30 
0x50, 11:36:38.110,-1.2124,0.5898,-0.0688,5.0049,2.5024,5.9204,75.4596,54.2780,179.9945,40.31 
0x50, 11:36:38.110,-1.2339,0.6050,-0.0962,3.6011,3.3569,6.3477,75.8002,54.3219,179.9945,40.31 
0x50, 11:36:38.110,-1.2476,0.6123,-0.1382,1.8921,4.6387,6.8970,76.1737,54.3549,179.9945,40.31 
0x50, 11:36:38.110,-1.2334,0.6147,-0.1997,-0.3052,6.3477,9.2163,76.6022,54.3604,179.9945,40.30 
0x50, 11:36:38.110,-1.2222,0.6113,-0.2583,-3.1738,9.2163,14.2212,77.1075,54.3164,179.9945,40.29 
0x50, 11:36:38.110,-1.1968,0.6182,-0.3169,-6.7749,13.1836,20.2026,77.6788,54.2065,179.9945,40.31 
0x50, 11:36:38.125,-1.1738,0.6230,-0.3633,-11.6577,19.1650,24.9634,78.3160,54.0472,179.9945,40.31 
0x50, 11:36:38.127,-1.1348,0.6479,-0.4248,-17.8223,26.8555,27.0386,79.0247,53.8550,179.9945,40.31 
0x50, 11:36:38.129,-1.1255,0.6621,-0.5020,-25.6348,36.8042,26.0010,79.8102,53.6737,179.9945,40.31 
0x50, 11:36:38.132,-1.1284,0.6616,-0.5723,-35.4004,48.9502,22.5220,80.6726,53.5254,179.9945,40.31 
0x50, 11:36:38.149,-1.1050,0.6631,-0.6885,-46.0815,61.9507,18.0664,81.6284,53.4045,179.9945,40.32 
0x50, 11:36:38.151,-1.1226,0.6675,-0.7847,-58.7769,77.2705,14.5264,82.0953,53.3716,179.9945,40.31 
0x50, 11:36:38.173,-1.1128,0.6982,-0.8652,-72.4487,93.0786,13.6719,82.6392,53.3606,179.9945,40.29 
0x50, 11:36:38.183,-1.1123,0.7539,-0.9419,-86.7920,109.4971,16.1743,83.2599,53.3441,179.9945,40.30 
0x50, 11:36:38.183,-1.1157,0.8120,-0.9678,-102.9053,127.5024,22.0337,83.9685,53.2727,179.9945,40.31 
0x50, 11:36:38.201,-1.0635,0.8643,-0.9697,-119.6899,145.7520,32.4707,84.7595,53.1024,179.9945,40.30 
0x50, 11:36:38.201,-1.0190,0.8950,-0.9507,-137.6343,165.7104,46.6919,85.6384,52.7893,179.9945,40.31 
0x50, 11:36:38.224,-0.9453,0.8887,-0.8994,-156.2500,188.3545,60.2417,86.6107,52.3334,179.9945,40.29 
0x50, 11:36:38.224,-0.8042,0.8711,-0.8374,-174.5605,212.5244,69.3970,87.6654,51.7676,179.9945,40.30 
