address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:33:40.580,-1.1807,0.5376,0.0054,-3.6011,3.4790,3.9673,102.4255,62.0233,179.9945,37.16 
0x50, 11:33:40.582,-1.1738,0.5234,0.0034,-3.7231,4.0283,3.2349,102.3212,62.0233,179.9945,37.16 
0x50, 11:33:40.584,-1.1763,0.5171,-0.0054,-3.5400,4.5776,0.7935,102.2498,62.0453,179.9945,37.16 
0x50, 11:33:40.587,-1.1895,0.5146,-0.0073,-3.2959,5.0659,-2.1362,102.2003,62.1002,179.9945,37.16 
0x50, 11:33:40.646,-1.1968,0.5215,-0.0078,-3.1128,5.2490,-4.3335,102.1674,62.1771,179.9945,37.17 
0x50, 11:33:40.646,-1.2012,0.5356,0.0000,-3.2959,5.3711,-4.3945,102.1289,62.2485,179.9945,37.17 
0x50, 11:33:40.646,-1.1914,0.5586,0.0166,-3.6621,5.3711,-2.1973,102.0630,62.2815,179.9945,37.15 
0x50, 11:33:40.646,-1.1763,0.5703,0.0220,-4.2114,5.4321,0.6714,101.9751,62.2870,179.9945,37.15 
0x50, 11:33:40.648,-1.1719,0.5742,0.0229,-5.1880,6.0425,2.6855,101.8817,62.2595,179.9945,37.17 
0x50, 11:33:40.651,-1.1611,0.5649,0.0161,-6.3477,6.8359,3.7842,101.7993,62.2266,179.9945,37.17 
0x50, 11:33:40.672,-1.1592,0.5615,0.0063,-7.4463,7.9956,4.5166,101.7279,62.1881,179.9945,37.17 
0x50, 11:33:40.680,-1.1538,0.5571,0.0068,-8.6670,9.5215,4.8218,101.6730,62.1442,179.9945,37.16 
0x50, 11:33:40.682,-1.1479,0.5376,-0.0020,-9.5215,10.9253,4.6997,101.6510,62.1057,179.9945,37.17 
0x50, 11:33:40.689,-1.1636,0.5190,-0.0166,-10.0708,12.3901,3.7231,101.6620,62.0837,179.9945,37.18 
0x50, 11:33:40.723,-1.1802,0.5078,-0.0366,-10.1318,13.4888,1.3428,101.7279,62.0892,179.9945,37.17 
0x50, 11:33:40.726,-1.1973,0.5171,-0.0557,-9.7656,14.3433,-1.5259,101.8433,62.1167,179.9945,37.16 
0x50, 11:33:40.728,-1.2109,0.5396,-0.0635,-9.2163,14.7705,-2.5024,101.9861,62.1497,179.9945,37.16 
0x50, 11:33:40.731,-1.2041,0.5635,-0.0830,-8.5449,14.6484,-0.6104,102.1344,62.1497,179.9945,37.17 
0x50, 11:33:40.748,-1.2007,0.5859,-0.1167,-8.1787,15.1367,2.4414,102.3102,62.1112,179.9945,37.16 
0x50, 11:33:40.751,-1.1812,0.6011,-0.1318,-8.3618,16.3574,4.5166,102.5079,62.0343,179.9945,37.17 
0x50, 11:33:40.773,-1.1230,0.5898,-0.1787,-8.5449,17.9443,5.3711,102.7716,61.9354,179.9945,37.17 
0x50, 11:33:40.777,-1.1108,0.5815,-0.2603,-9.4604,22.2168,3.0518,103.1836,61.8420,179.9945,37.17 
0x50, 11:33:40.790,-1.0698,0.5918,-0.3721,-11.7798,29.0527,-2.6245,103.7933,61.7542,179.9945,37.18 
0x50, 11:33:40.824,-1.0000,0.6338,-0.5835,-16.1743,39.4287,-6.1035,104.6503,61.5894,179.9945,37.17 
0x50, 11:33:40.826,-1.0439,0.7085,-0.8037,-25.8179,56.2744,-1.5869,105.7379,61.2927,179.9945,37.17 
0x50, 11:33:40.828,-1.0811,0.8115,-1.0635,-40.8325,76.8433,10.6812,106.6278,60.9796,179.9945,37.16 
0x50, 11:33:40.875,-1.2407,0.9341,-1.3486,-62.9883,103.3936,24.5361,107.6605,60.4523,179.9945,37.17 
0x50, 11:33:40.875,-1.4150,1.0742,-1.5596,-93.3228,136.3525,32.6538,108.8416,59.7272,179.9945,37.17 
0x50, 11:33:40.875,-1.4604,1.1724,-1.6982,-130.0049,174.4995,35.4004,110.1764,58.8263,179.9945,37.16 
0x50, 11:33:40.875,-1.4106,1.2354,-1.7295,-172.3633,218.2617,35.6445,111.6376,57.7386,179.9945,37.16 
0x50, 11:33:40.876,-1.2202,1.1968,-1.6816,-218.9331,267.3950,33.2031,113.1921,56.4478,179.9945,37.16 
0x50, 11:33:40.878,-0.9727,1.1074,-1.5498,-265.4419,320.5566,27.6489,114.8126,54.9261,179.9945,37.16 
0x50, 11:33:40.881,-0.7856,1.0127,-1.3965,-309.2041,376.5869,17.2119,116.4880,53.1903,179.9945,37.17 
0x50, 11:33:40.910,-0.6553,0.9048,-1.1987,-349.1821,432.8003,0.9766,118.1689,51.2512,179.9945,37.17 
0x50, 11:33:40.931,-0.5742,0.8110,-0.9365,-383.9111,485.9009,-17.8833,119.7729,49.1144,179.9945,37.17 
0x50, 11:33:40.934,-0.5942,0.7217,-0.6821,-412.7808,533.1421,-36.5601,121.2012,46.7853,179.9945,37.18 
0x50, 11:33:40.936,-0.7119,0.5728,-0.3765,-437.1338,573.2422,-51.2085,122.3328,44.2529,179.9945,37.18 
0x50, 11:33:40.938,-0.9648,0.4390,-0.0625,-456.2378,604.9194,-58.0444,123.0524,41.5063,179.9945,37.17 
0x50, 11:33:40.941,-1.1758,0.3159,0.2842,-470.7642,627.5024,-54.4434,123.2611,38.5455,179.9945,37.16 
0x50, 11:33:40.974,-1.4702,0.2715,0.7695,-478.3325,644.2261,-36.8042,122.9315,35.3156,179.9945,37.17 
0x50, 11:33:40.976,-1.6587,0.1616,1.1797,-480.1636,653.4424,-7.6294,122.0416,31.8274,179.9945,37.17 
0x50, 11:33:40.979,-1.9219,0.1479,1.6699,-474.3042,659.7290,29.7241,120.6738,28.0756,179.9945,37.17 
0x50, 11:33:40.981,-2.1479,0.0859,2.1714,-461.6089,661.8652,78.6133,118.8831,24.0216,179.9945,37.16 
0x50, 11:33:40.999,-2.2559,0.0317,2.6528,-437.5000,659.7900,146.0571,116.7682,19.5557,179.9945,37.16 
0x50, 11:33:41.051,-2.4238,-0.0894,3.1997,-401.7334,657.5928,228.0884,114.4720,14.5569,179.9945,37.16 
0x50, 11:33:41.051,-2.5820,-0.2632,3.8550,-352.1729,651.4893,313.0493,112.1539,9.0088,179.9945,37.15 
0x50, 11:33:41.051,-2.7139,-0.5352,4.6196,-287.2314,639.8315,394.2871,109.9841,2.9443,179.9945,37.17 
0x50, 11:33:41.051,-2.8140,-0.8535,5.4155,-205.0171,619.1406,468.8721,108.1494,-3.5706,179.9945,37.17 
0x50, 11:33:41.051,-2.9604,-1.3564,6.2900,-107.2998,584.1064,536.1938,106.8365,-10.4865,179.9945,37.17 
0x50, 11:33:41.051,-3.1548,-1.8374,7.2969,4.6387,528.3203,599.4873,106.2653,-17.7539,179.9945,37.16 
0x50, 11:33:41.082,-3.3066,-2.3345,8.3643,128.8452,445.5566,656.5552,106.7761,-25.3070,179.9945,37.16 
0x50, 11:33:41.085,-3.5298,-3.1558,9.1772,264.5874,328.4302,688.2935,108.8745,-32.8436,179.9945,37.16 
0x50, 11:33:41.090,-3.9946,-4.4756,9.5313,409.7290,173.1567,670.2271,113.3130,-39.7430,179.9945,37.16 
0x50, 11:33:41.090,-4.7285,-6.1436,9.1299,562.2559,-20.1416,608.4595,-33.9368,-45.2527,179.9945,37.16 
0x50, 11:33:41.124,-5.8638,-7.8511,7.6128,719.5435,-256.4087,546.3867,-32.7557,-44.3298,179.9945,37.17 
0x50, 11:33:41.124,-7.4756,-9.7158,4.7358,880.6763,-538.9404,509.9487,-30.9869,-46.1041,179.9945,37.17 
0x50, 11:33:41.129,-9.5762,-11.3276,0.8662,1034.1187,-856.5063,490.7837,-29.6027,-50.9161,179.9945,37.18 
0x50, 11:33:41.149,-11.3911,-12.2031,-3.2681,1154.3579,-1208.2520,490.0513,-30.6573,-59.0021,179.9945,37.17 
0x50, 11:33:41.149,-12.7632,-11.8604,-6.8428,1215.5762,-1581.0547,540.4053,-39.6606,-69.8456,179.9945,37.17 
0x50, 11:33:41.151,-12.9927,-9.9390,-9.0571,1172.6074,-1958.0688,672.9736,-76.1078,-80.6232,179.9945,37.17 
0x50, 11:33:41.173,-11.3477,-6.8413,-10.1997,953.7354,1998.1079,909.8511,-146.1456,-66.9946,179.9945,37.17 
0x50, 11:33:41.176,-8.7266,-4.7100,-11.2280,496.7041,1998.1079,1278.0151,-89.9561,-76.4703,179.9945,37.17 
0x50, 11:33:41.179,-4.7266,-5.0967,-13.3452,-200.6226,1998.1079,1772.6440,-159.0930,-58.7329,179.9945,37.18 
0x50, 11:33:41.199,-0.1201,-7.9385,-12.5503,-971.1304,1998.1079,-1998.7183,172.1832,-84.5288,179.9945,37.17 
0x50, 11:33:41.201,3.4033,-10.0952,-8.1309,-1454.6509,-1716.0645,1660.4614,-6.1908,-69.7852,179.9945,37.17 
0x50, 11:33:41.224,5.5591,-9.9292,-2.1211,-1514.5874,-1163.3301,656.8604,-42.4841,-80.6396,179.9945,37.17 
0x50, 11:33:41.226,5.1138,-6.8906,1.4717,-1274.6582,-866.0889,-39.3677,-88.9728,-87.2919,179.9945,37.18 
0x50, 11:33:41.229,3.7793,-4.6548,3.3252,-978.1494,-656.6772,-201.7212,-54.4592,-89.4287,179.9945,37.18 
0x50, 11:33:41.289,2.6606,-3.6318,4.6748,-708.0688,-445.3735,-148.0103,-37.8424,-93.2245,179.9945,37.17 
0x50, 11:33:41.289,2.0278,-3.1890,5.0420,-487.4268,-267.1509,-86.1206,-25.6970,-95.8612,179.9945,37.17 
0x50, 11:33:41.289,0.8750,-2.8477,4.9658,-311.8286,-99.9146,-116.6992,-34.8376,-97.2675,179.9945,37.16 
0x50, 11:33:41.295,0.0327,-2.2725,4.4497,-179.8096,25.3296,-202.2705,-50.7843,-98.2123,179.9945,37.17 
0x50, 11:33:41.297,-0.6865,-1.6519,4.0493,-102.1729,111.3892,-255.4321,-68.9667,-99.4867,179.9945,37.16 
0x50, 11:33:41.299,-1.5347,-0.8262,4.1318,-71.1060,162.3535,-276.0010,-84.6661,-101.4807,179.9945,37.17 
0x50, 11:33:41.302,-2.1909,-0.1040,4.3447,-84.4727,173.8892,-266.6016,-95.2515,-103.9746,179.9945,37.17 
0x50, 11:33:41.307,-2.8096,0.5132,4.4126,-119.2017,160.5225,-231.2622,-102.0135,-106.4246,179.9945,37.17 
0x50, 11:33:41.324,-2.6221,0.4512,4.0444,-168.8843,119.1406,-182.0068,-106.3696,-108.4515,179.9945,37.16 
0x50, 11:33:41.328,-2.5601,0.1152,3.6626,-218.8110,70.8618,-124.6338,-109.5447,-109.8468,179.9945,37.16 
0x50, 11:33:41.349,-2.4766,-0.4282,3.2959,-259.7046,19.3481,-78.6133,-111.9177,-110.6543,179.9945,37.17 
0x50, 11:33:41.351,-2.4731,-0.7920,2.9653,-283.0811,-26.3672,-46.4478,-113.6371,-110.9894,179.9945,37.16 
0x50, 11:33:41.374,-2.2075,-1.0679,2.8081,-293.5181,-66.8335,-12.4512,-114.8456,-110.8301,179.9945,37.16 
0x50, 11:33:41.376,-1.8379,-1.1538,2.7046,-289.7339,-96.0083,19.7754,-115.6750,-110.2478,179.9945,37.17 
0x50, 11:33:41.379,-1.3232,-1.2671,2.5796,-276.1230,-111.8774,34.7900,-116.1090,-109.4513,179.9945,37.15 
0x50, 11:33:41.399,-0.9502,-1.3965,2.5693,-257.4463,-117.4927,36.3770,-116.1530,-108.6053,179.9945,37.15 
0x50, 11:33:41.401,-1.0273,-1.3892,2.6484,-234.6191,-113.3423,25.3296,-115.8069,-107.8802,179.9945,37.17 
0x50, 11:33:41.453,-1.1245,-1.3262,2.6465,-209.2285,-106.6284,3.1128,-114.9664,-107.3859,179.9945,37.18 
0x50, 11:33:41.453,-1.2686,-1.2417,2.6084,-185.7910,-99.9146,-11.2305,-113.7799,-107.0673,179.9945,37.18 
0x50, 11:33:41.453,-1.3008,-1.1377,2.5498,-166.6260,-95.3369,-14.8926,-112.4121,-106.8201,179.9945,37.16 
