address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:39:02.872,-1.1191,0.4365,-0.0415,-4.3945,8.4839,5.9814,91.2689,66.0333,179.9945,41.70 
0x50, 11:39:02.875,-1.1421,0.4404,-0.0381,-4.0283,9.2163,2.5024,91.4722,66.0333,179.9945,41.72 
0x50, 11:39:02.877,-1.1724,0.4424,-0.0342,-3.4180,9.4604,-3.8452,91.6809,66.0992,179.9945,41.72 
0x50, 11:39:02.900,-1.1943,0.4487,-0.0269,-2.8076,8.9722,-9.7656,91.8732,66.2256,179.9945,41.73 
0x50, 11:39:02.905,-1.2017,0.4521,-0.0205,-2.3193,7.7515,-12.3291,92.0435,66.3794,179.9945,41.73 
0x50, 11:39:02.924,-1.2051,0.4541,-0.0034,-1.8311,6.1035,-11.2305,92.1588,66.5167,179.9945,41.72 
0x50, 11:39:02.927,-1.2075,0.4590,0.0068,-1.4038,4.2725,-8.3008,92.2192,66.6266,179.9945,41.71 
0x50, 11:39:02.931,-1.1992,0.4614,0.0225,-1.0986,2.4414,-4.6997,92.2137,66.6925,179.9945,41.72 
0x50, 11:39:03.001,-1.1802,0.4624,0.0342,-1.0986,0.7324,0.0000,92.1588,66.7145,179.9945,41.72 
0x50, 11:39:03.001,-1.1582,0.4663,0.0454,-1.2207,-0.6104,4.8828,92.0490,66.6760,179.9945,41.72 
0x50, 11:39:03.001,-1.1294,0.4614,0.0557,-1.4038,-1.4038,7.5073,91.9061,66.6156,179.9945,41.70 
0x50, 11:39:03.001,-1.1177,0.4521,0.0566,-1.6479,-1.5869,6.2866,91.7578,66.5662,179.9945,41.70 
0x50, 11:39:03.006,-1.1299,0.4458,0.0527,-1.5869,-1.5259,1.5259,91.6260,66.5662,179.9945,41.71 
0x50, 11:39:03.008,-1.1553,0.4429,0.0415,-1.2817,-1.2817,-4.3945,91.5161,66.6376,179.9945,41.71 
0x50, 11:39:03.010,-1.1782,0.4448,0.0269,-0.7935,-1.2817,-8.4839,91.4337,66.7474,179.9945,41.71 
0x50, 11:39:03.013,-1.1943,0.4517,0.0176,-0.2441,-1.7090,-8.7280,91.3568,66.8573,179.9945,41.72 
0x50, 11:39:03.016,-1.2085,0.4619,0.0098,0.3052,-2.2583,-5.1880,91.2854,66.9342,179.9945,41.72 
0x50, 11:39:03.050,-1.2051,0.4590,0.0049,0.8545,-2.8687,0.0000,91.2085,66.9562,179.9945,41.72 
0x50, 11:39:03.052,-1.2085,0.4556,-0.0059,1.5869,-3.4790,3.8452,91.1371,66.9452,179.9945,41.71 
0x50, 11:39:03.055,-1.2192,0.4551,-0.0229,2.4414,-3.6621,4.6997,91.0931,66.9232,179.9945,41.70 
0x50, 11:39:03.057,-1.2202,0.4526,-0.0415,3.1128,-3.4180,2.9297,91.0822,66.9232,179.9945,41.72 
0x50, 11:39:03.075,-1.1958,0.4468,-0.0415,3.5400,-2.8687,1.7090,91.0931,66.9287,179.9945,41.72 
0x50, 11:39:03.077,-1.1699,0.4414,-0.0454,3.8452,-1.8921,2.7466,91.1371,66.9287,179.9945,41.72 
0x50, 11:39:03.099,-1.1650,0.4331,-0.0503,3.9063,-0.4272,3.9673,91.2140,66.9122,179.9945,41.72 
0x50, 11:39:03.102,-1.1704,0.4292,-0.0537,3.9063,1.4038,2.3804,91.3458,66.9177,179.9945,41.72 
0x50, 11:39:03.104,-1.1792,0.4355,-0.0566,3.7231,3.5400,-2.2583,91.5271,66.9672,179.9945,41.70 
0x50, 11:39:03.125,-1.1870,0.4395,-0.0581,3.1128,5.6152,-6.7139,91.7523,67.0605,179.9945,41.70 
0x50, 11:39:03.127,-1.1855,0.4487,-0.0605,2.3193,7.3853,-8.2397,92.0105,67.1594,179.9945,41.70 
0x50, 11:39:03.134,-1.1816,0.4521,-0.0557,1.2817,8.9111,-7.1411,92.2906,67.2418,179.9945,41.71 
0x50, 11:39:03.150,-1.1860,0.4531,-0.0420,0.0000,10.1929,-5.8594,92.5653,67.3132,179.9945,41.70 
0x50, 11:39:03.155,-1.1860,0.4473,-0.0371,-1.0376,11.2305,-5.4321,92.8510,67.3846,179.9945,41.70 
0x50, 11:39:03.174,-1.1855,0.4312,-0.0249,-2.0752,11.9019,-5.4932,93.1201,67.4561,179.9945,41.72 
0x50, 11:39:03.177,-1.1929,0.4238,-0.0181,-2.6855,12.3291,-5.5542,93.3893,67.5385,179.9945,41.72 
0x50, 11:39:03.228,-1.1987,0.4170,-0.0098,-3.1128,12.2681,-5.1880,93.6420,67.6154,179.9945,41.72 
0x50, 11:39:03.229,-1.2026,0.4116,-0.0103,-3.2349,11.9019,-4.0894,93.8782,67.6813,179.9945,41.72 
0x50, 11:39:03.233,-1.2012,0.4111,-0.0107,-3.1128,11.2305,-2.5024,94.0979,67.7307,179.9945,41.71 
0x50, 11:39:03.236,-1.2041,0.4136,-0.0098,-2.8076,10.4370,-1.0986,94.2957,67.7692,179.9945,41.71 
0x50, 11:39:03.238,-1.2090,0.4194,-0.0151,-2.3193,9.5215,-0.6104,94.4824,67.8021,179.9945,41.72 
0x50, 11:39:03.241,-1.2119,0.4370,-0.0303,-1.5869,8.5449,-1.5259,94.6692,67.8296,179.9945,41.70 
0x50, 11:39:03.251,-1.2212,0.4507,-0.0400,-0.9155,7.6904,-3.5400,94.8560,67.8790,179.9945,41.70 
0x50, 11:39:03.275,-1.2183,0.4600,-0.0532,-0.3662,6.8359,-4.9438,95.0482,67.9340,179.9945,41.72 
0x50, 11:39:03.275,-1.2178,0.4707,-0.0557,0.0000,6.4087,-3.4790,95.2295,67.9724,179.9945,41.72 
0x50, 11:39:03.278,-1.2070,0.4863,-0.0635,0.0000,5.9204,0.9155,95.3943,67.9559,179.9945,41.70 
0x50, 11:39:03.300,-1.2075,0.4814,-0.0957,0.0000,5.7983,5.4321,95.5811,67.8955,179.9945,41.72 
0x50, 11:39:03.300,-1.2231,0.4575,-0.1514,-0.3052,6.4697,6.9580,95.8447,67.8296,179.9945,41.71 
0x50, 11:39:03.303,-1.2456,0.4414,-0.2212,-0.8545,7.5684,4.6997,96.2128,67.7802,179.9945,41.72 
0x50, 11:39:03.325,-1.2627,0.4521,-0.2861,-1.5259,9.0332,1.0376,96.6742,67.7527,179.9945,41.71 
0x50, 11:39:03.327,-1.2896,0.4678,-0.3389,-2.8076,11.2305,-1.2207,97.2125,67.7362,179.9945,41.71 
0x50, 11:39:03.349,-1.2725,0.4653,-0.3921,-4.9438,13.7329,0.0000,97.8223,67.6868,179.9945,41.72 
0x50, 11:39:03.352,-1.2510,0.4590,-0.4409,-8.7891,17.7612,5.5542,98.5034,67.5604,179.9945,41.72 
0x50, 11:39:03.355,-1.1836,0.4707,-0.4927,-14.1602,23.3154,13.1836,99.2450,67.3242,179.9945,41.71 
0x50, 11:39:03.374,-1.1372,0.4956,-0.5396,-21.6064,31.7993,19.7144,100.0854,66.9781,179.9945,41.72 
0x50, 11:39:03.376,-1.0757,0.5210,-0.5552,-31.2500,42.6636,22.5220,101.0303,66.5607,179.9945,41.72 
0x50, 11:39:03.400,-1.0508,0.5591,-0.6079,-42.2974,55.7251,20.2026,102.1344,66.1102,179.9945,41.71 
0x50, 11:39:03.402,-1.0752,0.5972,-0.6660,-55.4810,70.9839,13.6108,103.4308,65.6763,179.9945,41.71 
0x50, 11:39:03.405,-1.0894,0.6328,-0.7231,-70.4346,86.7920,5.6152,104.9084,65.2478,179.9945,41.72 
0x50, 11:39:03.462,-1.1191,0.6772,-0.7920,-85.9375,102.7832,0.0000,106.2048,64.9841,179.9945,41.70 
0x50, 11:39:03.463,-1.1499,0.7061,-0.8296,-102.1118,118.7134,-1.2207,107.6331,64.6655,179.9945,41.70 
0x50, 11:39:03.463,-1.1514,0.7231,-0.8320,-118.2861,133.6060,2.3193,109.1272,64.2371,179.9945,41.70 
