address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:38:56.428,-1.0986,0.4863,-0.0151,1.3428,0.4883,2.6855,93.4827,65.3302,179.9945,41.77 
0x50, 11:38:56.429,-1.0991,0.4868,-0.0093,0.8545,1.0986,2.0752,93.4882,65.3192,179.9945,41.77 
0x50, 11:38:56.449,-1.0967,0.4956,-0.0049,0.4272,1.7090,2.7466,93.4991,65.2917,179.9945,41.76 
0x50, 11:38:56.452,-1.0864,0.5015,-0.0122,0.0000,2.3804,4.6387,93.5211,65.2478,179.9945,41.77 
0x50, 11:38:56.504,-1.0791,0.5078,-0.0068,-0.3052,3.2349,7.2632,93.5486,65.1654,179.9945,41.77 
0x50, 11:38:56.504,-1.0723,0.5146,-0.0063,-0.6714,4.3335,9.2773,93.5980,65.0665,179.9945,41.77 
0x50, 11:38:56.504,-1.0552,0.5156,-0.0044,-1.0376,5.6763,9.5825,93.6639,64.9567,179.9945,41.78 
0x50, 11:38:56.504,-1.0518,0.5215,-0.0103,-1.1597,7.3242,7.9346,93.7683,64.8578,179.9945,41.78 
0x50, 11:38:56.504,-1.0571,0.5186,-0.0249,-1.0376,9.0942,4.1504,93.9331,64.8029,179.9945,41.78 
0x50, 11:38:56.524,-1.0791,0.5103,-0.0488,-0.7935,10.7422,-0.5493,94.1693,64.7974,179.9945,41.77 
0x50, 11:38:56.524,-1.1025,0.5107,-0.0884,-0.2441,12.1460,-3.6621,94.4824,64.8248,179.9945,41.78 
0x50, 11:38:56.549,-1.1255,0.4980,-0.1401,0.1831,13.3057,-3.0518,94.8834,64.8523,179.9945,41.78 
0x50, 11:38:56.549,-1.1343,0.4961,-0.2070,0.3052,14.2822,0.7324,95.3613,64.8303,179.9945,41.78 
0x50, 11:38:56.575,-1.1455,0.5005,-0.2642,0.0000,15.6860,4.3335,95.9052,64.7644,179.9945,41.79 
0x50, 11:38:56.640,-1.1191,0.5073,-0.3057,-0.7935,17.4561,4.8828,96.5039,64.6710,179.9945,41.79 
0x50, 11:38:56.642,-1.1118,0.5005,-0.3477,-2.3193,20.2637,2.0752,97.1796,64.5941,179.9945,41.78 
0x50, 11:38:56.645,-1.1050,0.5122,-0.3901,-4.8218,24.0479,-3.5400,97.9376,64.5502,179.9945,41.78 
0x50, 11:38:56.648,-1.1211,0.5396,-0.4453,-8.5449,28.9307,-11.1084,98.8000,64.5557,179.9945,41.79 
0x50, 11:38:56.651,-1.1230,0.5781,-0.5010,-13.6719,34.7290,-16.7236,99.7504,64.5776,179.9945,41.79 
0x50, 11:38:56.653,-1.1074,0.6143,-0.5498,-20.4468,41.6260,-15.9912,100.7831,64.5502,179.9945,41.79 
0x50, 11:38:56.654,-1.0762,0.6421,-0.5972,-29.0527,49.3164,-9.0332,101.8597,64.4128,179.9945,41.79 
0x50, 11:38:56.657,-1.0483,0.6641,-0.6372,-38.8184,58.5327,-1.9531,102.9858,64.1547,179.9945,41.79 
0x50, 11:38:56.659,-1.0234,0.6597,-0.6870,-49.3164,69.5190,-0.6714,104.2163,63.8361,179.9945,41.80 
0x50, 11:38:56.662,-0.9917,0.6631,-0.7241,-60.7300,82.0923,-4.5776,105.5786,63.4955,179.9945,41.80 
0x50, 11:38:56.665,-0.9561,0.6704,-0.7402,-73.1201,95.5811,-8.7891,107.0508,63.1274,179.9945,41.80 
0x50, 11:38:56.670,-0.9136,0.6763,-0.7461,-85.9985,110.0464,-9.3384,108.6163,62.6880,179.9945,41.79 
0x50, 11:38:56.741,-0.8745,0.6904,-0.7598,-99.2432,125.6104,-5.8594,110.2423,62.1222,179.9945,41.77 
0x50, 11:38:56.741,-0.8354,0.7173,-0.7280,-113.2813,142.3340,-0.6714,111.8738,61.4136,179.9945,41.79 
0x50, 11:38:56.741,-0.7690,0.7354,-0.7129,-127.6245,159.9121,4.4556,113.4998,60.5347,179.9945,41.80 
0x50, 11:38:56.741,-0.7510,0.7422,-0.6582,-142.5171,179.9316,8.0566,115.1038,59.5184,179.9945,41.79 
0x50, 11:38:56.741,-0.6758,0.7427,-0.5942,-157.5317,200.3784,8.4229,116.6748,58.3594,179.9945,41.79 
0x50, 11:38:56.741,-0.6333,0.7466,-0.5557,-172.2412,222.1069,4.2114,118.2294,57.0959,179.9945,41.78 
0x50, 11:38:56.750,-0.6216,0.7427,-0.4893,-187.5610,245.1172,-3.4790,119.7510,55.7556,179.9945,41.78 
0x50, 11:38:56.752,-0.6021,0.7568,-0.4370,-202.5146,267.2729,-10.1318,121.1957,54.3164,179.9945,41.79 
0x50, 11:38:56.774,-0.6099,0.7559,-0.3896,-217.3462,289.1846,-10.9863,122.4976,52.7399,179.9945,41.80 
0x50, 11:38:56.776,-0.5996,0.7388,-0.3135,-232.1777,310.6689,-5.5542,123.5522,50.9766,179.9945,41.78 
