address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(Â°) 
0x50, 16:23:05.947,-1.3076,-0.9058,1.7549,15.686,-17.2119,-1.2207,22.6044,12.1399,179.9945,47.8
0x50, 16:23:05.961,-1.3218,-0.8979,1.7529,16.4185,-17.5781,0.2441,22.7527,11.9751,179.9945,47.82
0x50, 16:23:05.961,-1.3101,-0.9028,1.75,17.1509,-18.1885,-0.4883,22.912,11.8103,179.9945,47.81
0x50, 16:23:05.985,-1.3022,-0.9028,1.7607,17.8833,-18.6157,-1.8921,23.0713,11.6455,179.9945,47.81
0x50, 16:23:05.986,-1.291,-0.9014,1.769,18.5547,-18.9819,-3.3569,23.2361,11.4862,179.9945,47.8
0x50, 16:23:05.997,-1.2974,-0.9019,1.7725,19.2871,-19.165,-5.3711,23.4009,11.3324,179.9945,47.79
0x50, 16:23:05.997,-1.2949,-0.8901,1.7734,19.5313,-19.2871,-8.2397,23.5657,11.1896,179.9945,47.81
0x50, 16:23:06.010,-1.3003,-0.8799,1.7871,19.5923,-19.3481,-10.8032,23.725,11.0522,179.9945,47.82
0x50, 16:23:06.021,-1.292,-0.8784,1.8037,19.5313,-19.6533,-11.9629,23.8843,10.9204,179.9945,47.82
0x50, 16:23:06.035,-1.2905,-0.8799,1.7964,19.3481,-19.7754,-12.4512,24.0436,10.7886,179.9945,47.82
0x50, 16:23:06.046,-1.3164,-0.8955,1.8018,19.043,-19.8975,-14.0381,24.1919,10.6677,179.9945,47.81
0x50, 16:23:06.047,-1.3486,-0.8906,1.8135,18.7988,-20.3247,-16.9067,24.3347,10.5524,179.9945,47.82
0x50, 16:23:06.072,-1.3564,-0.8799,1.7939,18.7988,-21.1182,-18.9819,24.4775,10.437,179.9945,47.82
0x50, 16:23:06.072,-1.3374,-0.8765,1.7856,18.4937,-22.2778,-17.6392,24.6149,10.3052,179.9945,47.82
0x50, 16:23:06.093,-1.3237,-0.8687,1.7876,18.0664,-23.5596,-12.8174,24.7577,10.1459,179.9945,47.81
0x50, 16:23:06.094,-1.3125,-0.8672,1.7969,17.7612,-24.7192,-7.6904,24.9005,9.9536,179.9945,47.8
0x50, 16:23:06.110,-1.3101,-0.8672,1.8032,17.395,-25.6348,-5.6763,25.0488,9.7449,179.9945,47.81
0x50, 16:23:06.121,-1.3125,-0.8662,1.8105,17.2729,-26.5503,-7.5073,25.1917,9.5361,179.9945,47.81
0x50, 16:23:06.122,-1.3096,-0.8579,1.8091,17.0898,-27.2827,-11.2305,25.3235,9.3384,179.9945,47.8
0x50, 16:23:06.135,-1.293,-0.8384,1.8125,16.8457,-28.0151,-14.2212,25.4498,9.1461,179.9945,47.8
0x50, 16:23:06.146,-1.2759,-0.8335,1.8218,16.3574,-28.5645,-14.7095,25.5762,8.9484,179.9945,47.82
0x50, 16:23:06.193,-1.2705,-0.8281,1.8257,15.7471,-28.9307,-13.1226,25.6915,8.7451,179.9945,47.81
0x50, 16:23:06.193,-1.2891,-0.8208,1.8374,15.0146,-29.2969,-11.7188,25.8069,8.5309,179.9945,47.82
0x50, 16:23:06.194,-1.3081,-0.8169,1.8433,14.3433,-29.48,-12.5122,25.9167,8.3221,179.9945,47.81
0x50, 16:23:06.195,-1.3086,-0.8154,1.8462,13.7329,-29.7852,-14.8926,26.0156,8.1189,179.9945,47.81
0x50, 16:23:06.195,-1.3081,-0.8135,1.854,13.0615,-30.1514,-16.6626,26.1035,7.9211,179.9945,47.81
0x50, 16:23:06.196,-1.2983,-0.811,1.8628,12.2681,-30.3955,-15.8081,26.1859,7.7179,179.9945,47.8
0x50, 16:23:06.242,-1.2861,-0.814,1.875,11.4136,-30.5176,-12.2681,26.2683,7.4982,179.9945,47.79
0x50, 16:23:06.253,-1.2715,-0.8267,1.8828,10.6812,-30.4565,-7.7515,26.3507,7.2565,179.9945,47.8
0x50, 16:23:06.299,-1.2725,-0.8418,1.8838,9.9487,-30.2734,-4.5776,26.4276,7.0093,179.9945,47.81
0x50, 16:23:06.300,-1.2769,-0.8472,1.8872,9.0332,-29.7852,-3.479,26.4935,6.7566,179.9945,47.82
0x50, 16:23:06.300,-1.2852,-0.8447,1.9087,8.4229,-29.2969,-3.6011,26.5594,6.5094,179.9945,47.8
0x50, 16:23:06.300,-1.2759,-0.8472,1.9209,7.7515,-28.9307,-3.2959,26.6199,6.2677,179.9945,47.79
0x50, 16:23:06.301,-1.2549,-0.8472,1.9272,6.8359,-28.2593,-1.9531,26.6748,6.0205,179.9945,47.8
0x50, 16:23:06.301,-1.2324,-0.8511,1.9238,5.8594,-27.5879,-0.3662,26.7188,5.7788,179.9945,47.8
0x50, 16:23:06.301,-1.2261,-0.855,1.9238,5.0049,-26.6113,0.3052,26.7572,5.5371,179.9945,47.81
0x50, 16:23:06.310,-1.2378,-0.8618,1.9248,4.2725,-25.6348,-0.7935,26.7847,5.3119,179.9945,47.82
0x50, 16:23:06.321,-1.2529,-0.8481,1.9233,3.7231,-24.5972,-3.7231,26.8121,5.1086,179.9945,47.81
0x50, 16:23:06.335,-1.2588,-0.8379,1.9268,3.2349,-23.8647,-7.3853,26.8286,4.9329,179.9945,47.8
0x50, 16:23:06.345,-1.2734,-0.8408,1.9292,2.8687,-23.3765,-10.1929,26.8396,4.7681,179.9945,47.81
0x50, 16:23:06.346,-1.2837,-0.8491,1.9263,2.5635,-22.9492,-11.2305,26.8506,4.6143,179.9945,47.8
0x50, 16:23:06.347,-1.2979,-0.8477,1.9258,2.3804,-22.7661,-10.8032,26.8561,4.4604,179.9945,47.8
0x50, 16:23:06.360,-1.2944,-0.8481,1.9219,2.4414,-22.8271,-9.2773,26.8671,4.2957,179.9945,47.8
0x50, 16:23:06.371,-1.2891,-0.8486,1.917,2.6855,-22.8882,-7.019,26.8781,4.1254,179.9945,47.79
0x50, 16:23:06.389,-1.2803,-0.8555,1.9131,2.9297,-22.8882,-4.3945,26.9,3.9441,179.9945,47.8
0x50, 16:23:06.400,-1.2744,-0.8477,1.9072,3.1738,-22.7051,-2.1973,26.922,3.7463,179.9945,47.8
0x50, 16:23:06.401,-1.2627,-0.8428,1.9146,3.418,-22.4609,-0.4272,26.9495,3.5486,179.9945,47.8
0x50, 16:23:06.411,-1.2524,-0.8413,1.9185,3.6621,-22.1558,0.9155,26.9824,3.3508,179.9945,47.81
0x50, 16:23:06.422,-1.2573,-0.8398,1.9165,3.7231,-21.6064,1.6479,27.0154,3.1476,179.9945,47.8
0x50, 16:23:06.436,-1.2695,-0.8428,1.9243,3.7842,-21.2402,1.4648,27.0483,2.9553,179.9945,47.79
0x50, 16:23:06.442,-1.2793,-0.8433,1.9233,3.8452,-21.0571,0.5493,27.0813,2.7631,179.9945,47.8
0x50, 16:23:06.460,-1.2871,-0.8413,1.918,4.0283,-21.1182,-0.5493,27.1143,2.5763,179.9945,47.81
0x50, 16:23:06.472,-1.2939,-0.8398,1.9097,4.1504,-21.4844,-0.9155,27.1527,2.3895,179.9945,47.8
0x50, 16:23:06.473,-1.3032,-0.8345,1.9048,4.2114,-21.9727,0,27.1912,2.1973,179.9945,47.8
0x50, 16:23:06.532,-1.3066,-0.8345,1.9067,4.2725,-22.7661,2.1362,27.2296,1.983,179.9945,47.79
0x50, 16:23:06.533,-1.3052,-0.8325,1.9097,4.2725,-23.6206,4.9438,27.2681,1.7523,179.9945,47.79
0x50, 16:23:06.533,-1.2979,-0.8301,1.9155,4.2725,-24.5361,7.8735,27.312,1.4941,179.9945,47.8
0x50, 16:23:06.534,-1.2861,-0.8315,1.9141,4.2114,-25.2686,10.6812,27.3505,1.225,179.9945,47.8
0x50, 16:23:06.535,-1.2734,-0.8359,1.916,4.0283,-25.7568,13.3667,27.3944,0.9338,179.9945,47.81
0x50, 16:23:06.535,-1.2661,-0.8301,1.9199,3.6621,-26.001,15.3198,27.4274,0.6317,179.9945,47.81
0x50, 16:23:06.545,-1.272,-0.8208,1.915,3.2959,-26.001,16.1743,27.4658,0.3241,179.9945,47.81
0x50, 16:23:06.563,-1.2783,-0.813,1.9141,2.6245,-26.001,16.2964,27.4878,0.022,179.9945,47.81
0x50, 16:23:06.563,-1.2861,-0.8047,1.9155,1.8921,-25.8789,16.0522,27.5098,-0.2802,179.9945,47.82
0x50, 16:23:06.574,-1.2871,-0.8027,1.9082,1.0376,-25.8179,15.8691,27.5208,-0.5823,179.9945,47.81
0x50, 16:23:06.611,-1.2847,-0.7935,1.9063,0.1831,-25.7568,16.2354,27.5208,-0.8844,179.9945,47.81
0x50, 16:23:06.619,-1.2769,-0.791,1.9009,-0.7324,-25.6348,17.4561,27.5098,-1.192,179.9945,47.8
0x50, 16:23:06.625,-1.2749,-0.7866,1.9121,-1.5869,-25.3296,19.8364,27.4933,-1.5106,179.9945,47.81
0x50, 16:23:06.632,-1.271,-0.7783,1.9512,-2.5024,-25.0244,23.2544,27.4658,-1.8402,179.9945,47.8
0x50, 16:23:06.632,-1.271,-0.7739,1.999,-3.2349,-24.5361,27.2217,27.4329,-2.1808,179.9945,47.81
0x50, 16:23:06.632,-1.2744,-0.7842,2.0352,-4.0283,-23.9868,31.189,27.3834,-2.5378,179.9945,47.81
0x50, 16:23:06.677,-1.293,-0.8076,2.0684,-4.4556,-23.4375,34.4849,27.334,-2.9059,179.9945,47.81
0x50, 16:23:06.678,-1.3193,-0.8501,2.0957,-4.3335,-22.9492,36.5601,27.2791,-3.2739,179.9945,47.79
0x50, 16:23:06.678,-1.3452,-0.8906,2.1025,-3.479,-22.7051,37.4756,27.2296,-3.6475,179.9945,47.81
0x50, 16:23:06.678,-1.3545,-0.9229,2.0908,-1.9531,-22.8271,37.5366,27.1967,-4.0265,179.9945,47.8
0x50, 16:23:06.685,-1.3555,-0.9277,2.0732,0,-23.0103,37.1704,27.1802,-4.4,179.9945,47.79
0x50, 16:23:06.691,-1.3379,-0.9111,2.0669,2.3804,-23.1934,36.377,27.1857,-4.7736,179.9945,47.8
0x50, 16:23:06.713,-1.3188,-0.8564,2.0679,4.5776,-23.0103,35.7056,27.2131,-5.1416,179.9945,47.8
0x50, 16:23:06.720,-1.2866,-0.8003,2.0737,6.0425,-22.3999,35.8276,27.2571,-5.5042,179.9945,47.8
0x50, 16:23:06.720,-1.2588,-0.7461,2.0762,6.897,-21.3623,37.1094,27.301,-5.8612,179.9945,47.81
0x50, 16:23:06.735,-1.2349,-0.7124,2.0703,6.897,-19.8364,38.8184,27.345,-6.2183,179.9945,47.8
0x50, 16:23:06.746,-1.2261,-0.6992,2.0513,6.6528,-17.7612,39.3066,27.3834,-6.5533,179.9945,47.78
0x50, 16:23:06.747,-1.2339,-0.6982,2.0405,6.1646,-15.3198,36.7432,27.4164,-6.861,179.9945,47.78
0x50, 16:23:06.761,-1.2407,-0.6895,2.0229,5.9204,-12.9395,30.3345,27.4493,-7.1136,179.9945,47.8
0x50, 16:23:06.772,-1.2568,-0.6885,2.0083,5.6763,-10.498,21.7896,27.4878,-7.3059,179.9945,47.81
0x50, 16:23:06.785,-1.2637,-0.6973,2.0117,5.6763,-8.3008,14.0381,27.5317,-7.4487,179.9945,47.79
0x50, 16:23:06.796,-1.2852,-0.7051,2.0205,5.6152,-6.4087,8.7891,27.5812,-7.5421,179.9945,47.78
0x50, 16:23:06.797,-1.311,-0.707,2.0454,5.5542,-5.0049,6.5918,27.6306,-7.619,179.9945,47.8
0x50, 16:23:06.885,-1.3394,-0.7173,2.0654,5.6152,-3.9063,6.5918,27.6855,-7.6849,179.9945,47.79
0x50, 16:23:06.885,-1.3481,-0.7383,2.0889,5.6152,-3.2349,7.9956,27.735,-7.7509,179.9945,47.79
0x50, 16:23:06.885,-1.353,-0.7729,2.1089,5.7983,-2.8687,10.1318,27.7789,-7.8223,179.9945,47.78
0x50, 16:23:06.886,-1.3516,-0.7935,2.1196,6.0425,-2.4414,11.5967,27.8284,-7.8992,179.9945,47.78
0x50, 16:23:06.886,-1.3438,-0.8003,2.1143,6.4697,-1.9531,10.5591,27.8833,-7.9651,179.9945,47.78
0x50, 16:23:06.886,-1.3403,-0.7944,2.1064,6.8359,-1.2207,6.3477,27.9437,-8.0035,179.9945,47.79
0x50, 16:23:06.887,-1.333,-0.772,2.1143,6.897,-0.2441,-0.1831,28.0096,-8.009,179.9945,47.79
0x50, 16:23:06.887,-1.3232,-0.749,2.1216,6.4697,0.9155,-6.958,28.0865,-7.9651,179.9945,47.78
0x50, 16:23:06.888,-1.3062,-0.7251,2.1191,5.5542,2.2583,-12.146,28.1525,-7.8882,179.9945,47.79
0x50, 16:23:06.910,-1.2925,-0.7046,2.1147,4.0283,3.7231,-14.9536,28.2074,-7.7838,179.9945,47.81
0x50, 16:23:06.922,-1.2925,-0.6978,2.1133,2.1362,5.3101,-16.2964,28.2458,-7.663,179.9945,47.8
0x50, 16:23:06.934,-1.2988,-0.6929,2.1094,0,6.897,-17.9443,28.2623,-7.5146,179.9945,47.79
0x50, 16:23:06.935,-1.3052,-0.6978,2.1001,-1.8921,8.4229,-20.9351,28.2623,-7.3444,179.9945,47.79
0x50, 16:23:06.970,-1.3003,-0.7144,2.0918,-3.54,9.7046,-24.7803,28.2513,-7.1411,179.9945,47.8
0x50, 16:23:06.971,-1.291,-0.7363,2.0859,-5.0659,10.9253,-28.1372,28.2239,-6.9104,179.9945,47.8
0x50, 16:23:06.985,-1.2803,-0.7563,2.0923,-6.3477,11.9629,-30.0293,28.1854,-6.6632,179.9945,47.82
0x50, 16:23:06.996,-1.2827,-0.7773,2.0854,-7.3242,12.9395,-30.7617,28.136,-6.405,179.9945,47.8
0x50, 16:23:06.996,-1.2998,-0.7827,2.0684,-8.3618,13.855,-30.9448,28.0756,-6.1359,179.9945,47.8
0x50, 16:23:06.997,-1.3228,-0.7588,2.0562,-9.5825,14.6484,-30.2124,28.0042,-5.8612,179.9945,47.8
0x50, 16:23:06.998,-1.3345,-0.7466,2.0332,-11.1694,15.2588,-28.3203,27.9108,-5.5975,179.9945,47.8
0x50, 16:23:07.011,-1.3237,-0.7427,2.043,-13.6108,15.7471,-25.6348,27.7899,-5.3394,179.9945,47.8
0x50, 16:23:07.023,-1.3032,-0.7271,2.0562,-16.5405,16.3574,-23.0103,27.6361,-5.0867,179.9945,47.8
0x50, 16:23:07.035,-1.2852,-0.7051,2.0615,-19.7144,17.334,-21.6675,27.4493,-4.8285,179.9945,47.8
0x50, 16:23:07.046,-1.2769,-0.6797,2.0479,-23.2544,18.6157,-22.3999,27.2241,-4.5648,179.9945,47.8
0x50, 16:23:07.060,-1.27,-0.6841,2.0376,-27.0996,20.0195,-25.7568,26.9659,-4.2682,179.9945,47.79
0x50, 16:23:07.071,-1.2607,-0.6943,2.0298,-30.9448,21.3013,-31.0059,26.6693,-3.9386,179.9945,47.79
0x50, 16:23:07.072,-1.271,-0.7007,2.0205,-34.4849,22.7051,-37.1704,26.3397,-3.5651,179.9945,47.8
0x50, 16:23:07.117,-1.2808,-0.7139,2.0132,-37.5366,23.6816,-43.335,25.9827,-3.1641,179.9945,47.8
0x50, 16:23:07.118,-1.2813,-0.7319,1.998,-40.1001,24.292,-48.584,25.5981,-2.7301,179.9945,47.8
0x50, 16:23:07.118,-1.2759,-0.7568,1.9824,-42.2363,24.4751,-51.8188,25.1971,-2.2852,179.9945,47.8
0x50, 16:23:07.119,-1.271,-0.7803,1.9741,-43.8232,24.4141,-52.6733,24.7687,-1.8402,179.9945,47.8
0x50, 16:23:07.119,-1.2764,-0.8076,1.9668,-44.7388,24.0479,-52.5513,24.3347,-1.4008,179.9945,47.81
0x50, 16:23:07.135,-1.2773,-0.8291,1.9629,-45.166,23.5596,-53.2227,23.8953,-0.9668,179.9945,47.81
0x50, 16:23:07.142,-1.2764,-0.833,1.9624,-45.166,22.8271,-55.481,23.4503,-0.5328,179.9945,47.8
0x50, 16:23:07.143,-1.2695,-0.8228,1.9648,-44.9219,21.9116,-58.96,23.0054,-0.0989,179.9945,47.8
0x50, 16:23:07.161,-1.2563,-0.8149,1.9556,-44.6777,20.874,-62.7441,22.5604,0.3351,179.9945,47.8
0x50, 16:23:07.167,-1.25,-0.8022,1.9438,-44.6167,19.6533,-66.04,22.11,0.769,179.9945,47.8
0x50, 16:23:07.185,-1.2515,-0.7896,1.9336,-44.6777,18.2495,-68.6035,21.6541,1.1975,179.9945,47.8
0x50, 16:23:07.196,-1.25,-0.7769,1.9272,-44.9219,16.7236,-70.2515,21.1926,1.6095,179.9945,47.8
0x50, 16:23:07.197,-1.2368,-0.7705,1.9258,-45.2881,14.8315,-70.5566,20.7257,2.005,179.9945,47.82
0x50, 16:23:07.213,-1.2241,-0.7642,1.9238,-45.5933,13.0005,-69.2139,20.2478,2.3676,179.9945,47.82
0x50, 16:23:07.214,-1.21,-0.7627,1.9189,-45.7764,10.9253,-66.5894,19.7644,2.7026,179.9945,47.8
0x50, 16:23:07.238,-1.2017,-0.7646,1.9106,-45.8374,8.9111,-63.4766,19.281,2.9993,179.9945,47.8
0x50, 16:23:07.238,-1.1899,-0.7739,1.9019,-45.5322,6.8359,-60.6689,18.7921,3.2684,179.9945,47.8
0x50, 16:23:07.262,-1.1821,-0.7852,1.8945,-44.7998,4.6997,-58.8379,18.3142,3.4991,179.9945,47.81
0x50, 16:23:07.273,-1.1689,-0.7993,1.8809,-43.5791,2.6245,-58.1665,17.8473,3.7079,179.9945,47.8
0x50, 16:23:07.285,-1.1543,-0.8096,1.876,-41.9312,0.4883,-58.1055,17.3914,3.8892,179.9945,47.8
0x50, 16:23:07.297,-1.1382,-0.8184,1.8662,-39.917,-1.5259,-57.9224,16.9519,4.0485,179.9945,47.79
0x50, 16:23:07.297,-1.1309,-0.8276,1.8647,-37.5366,-3.479,-57.312,16.5399,4.1803,179.9945,47.79
0x50, 16:23:07.298,-1.1235,-0.8364,1.8633,-35.0342,-5.3711,-56.1523,16.1499,4.2902,179.9945,47.8
0x50, 16:23:07.348,-1.1079,-0.8252,1.8643,-32.3486,-7.2021,-54.5654,15.7819,4.3726,179.9945,47.79
0x50, 16:23:07.357,-1.0981,-0.8481,1.8672,-29.7852,-8.9111,-52.2461,15.4468,4.433,179.9945,47.79
0x50, 16:23:07.367,-1.0869,-0.8286,1.8647,-26.7944,-10.498,-49.0723,15.1392,4.4604,179.9945,47.79
0x50, 16:23:07.368,-1.0771,-0.8574,1.8584,-24.231,-11.9629,-45.6543,14.859,4.4659,179.9945,47.79
0x50, 16:23:07.368,-1.0791,-0.8574,1.8623,-21.1182,-13.3667,-42.4805,14.6118,4.444,179.9945,47.8
0x50, 16:23:07.371,-1.0762,-0.8721,1.854,-18.0664,-14.7705,-40.2832,14.4031,4.4,179.9945,47.79
0x50, 16:23:07.371,-1.0776,-0.8667,1.8403,-14.5874,-16.0522,-39.2456,14.2218,4.3451,179.9945,47.8
0x50, 16:23:07.382,-1.0796,-0.897,1.8301,-11.2305,-17.334,-39.0015,14.079,4.2737,179.9945,47.8
0x50, 16:23:07.392,-1.0781,-0.8999,1.8237,-7.6294,-18.7378,-38.8794,13.9691,4.1858,179.9945,47.82
0x50, 16:23:07.410,-1.0674,-0.9043,1.8223,-4.0283,-20.0806,-38.3911,13.8977,4.0814,179.9945,47.82
0x50, 16:23:07.423,-1.0591,-0.9048,1.8306,-0.3662,-21.1792,-37.1094,13.8647,3.9661,179.9945,47.81
0x50, 16:23:07.426,-1.0503,-0.9097,1.8252,2.9297,-22.2778,-35.4004,13.8702,3.8342,179.9945,47.81
0x50, 16:23:07.437,-1.0435,-0.9141,1.8193,6.2866,-23.1934,-33.6304,13.9032,3.6914,179.9945,47.8
0x50, 16:23:07.448,-1.0386,-0.9272,1.811,9.4604,-24.0479,-32.0435,13.9746,3.5321,179.9945,47.8
0x50, 16:23:07.449,-1.0386,-0.9453,1.8101,12.5122,-24.6582,-31.0059,14.079,3.3673,179.9945,47.8
0x50, 16:23:07.460,-1.0332,-0.9517,1.8003,15.625,-25.2686,-31.1279,14.2108,3.2025,179.9945,47.78
0x50, 16:23:07.486,-1.0317,-0.9517,1.7939,18.5547,-25.7568,-32.4097,14.3756,3.0322,179.9945,47.79
0x50, 16:23:07.497,-1.0303,-0.9526,1.7949,21.2402,-26.1841,-33.9966,14.5679,2.8619,179.9945,47.8
0x50, 16:23:07.508,-1.019,-0.9644,1.7998,23.6206,-26.4893,-35.0952,14.7876,2.6917,179.9945,47.79
0x50, 16:23:07.508,-1.0034,-0.9766,1.7998,25.6958,-26.4893,-35.8276,15.0238,2.5269,179.9945,47.79
0x50, 16:23:07.509,-0.9878,-0.9849,1.7998,27.5879,-26.3062,-37.0483,15.282,2.3676,179.9945,47.8
0x50, 16:23:07.537,-0.98,-0.9785,1.7998,29.1748,-25.8179,-38.8184,15.5511,2.2247,179.9945,47.81
0x50, 16:23:07.538,-0.9697,-0.9795,1.8105,30.3955,-25.0854,-40.1001,15.8368,2.0874,179.9945,47.81
0x50, 16:23:07.595,-0.9546,-0.9795,1.8276,31.189,-24.231,-39.4287,16.1334,1.9666,179.9945,47.8
0x50, 16:23:07.595,-0.9517,-0.9824,1.8516,31.4331,-23.1934,-36.5601,16.4355,1.8402,179.9945,47.8
0x50, 16:23:07.596,-0.9521,-0.9902,1.8784,31.311,-22.2778,-32.1655,16.7377,1.7194,179.9945,47.81
0x50, 16:23:07.597,-0.96,-1.0142,1.9087,30.8838,-21.4233,-27.6489,17.0343,1.593,179.9945,47.8
0x50, 16:23:07.597,-0.9702,-1.0391,1.9487,30.3345,-20.5688,-23.6206,17.3309,1.4667,179.9945,47.8
0x50, 16:23:07.598,-0.9727,-1.0576,1.9839,29.7852,-19.9585,-19.8364,17.6221,1.3348,179.9945,47.8
0x50, 16:23:07.613,-0.9707,-1.0708,1.9995,29.2358,-19.5923,-15.5029,17.9077,1.1975,179.9945,47.82
0x50, 16:23:07.614,-0.9619,-1.0742,1.9932,28.8086,-19.3481,-10.437,18.1934,1.0437,179.9945,47.81
0x50, 16:23:07.615,-0.9521,-1.0771,1.9761,28.3203,-19.165,-5.5542,18.4735,0.8789,179.9945,47.81
0x50, 16:23:07.635,-0.9302,-1.062,1.9648,27.832,-18.9819,-1.5259,18.7537,0.7031,179.9945,47.81
0x50, 16:23:07.647,-0.9146,-1.0396,1.9536,27.2827,-18.6157,0.8545,19.0228,0.5273,179.9945,47.8
0x50, 16:23:07.648,-0.8989,-1.0171,1.9453,26.7334,-18.1274,1.1597,19.292,0.3516,179.9945,47.8
0x50, 16:23:07.661,-0.897,-0.9956,1.936,26.062,-17.5171,-0.4272,19.5502,0.1868,179.9945,47.8
0x50, 16:23:07.672,-0.9048,-0.9751,1.9297,25.1465,-16.9678,-3.418,19.8029,0.0385,179.9945,47.81
0x50, 16:23:07.704,-0.9165,-0.9478,1.9272,24.1089,-16.4185,-7.3242,20.0446,-0.0879,179.9945,47.83
0x50, 16:23:07.715,-0.9209,-0.9321,1.9316,23.0103,-16.2354,-11.4136,20.2753,-0.1978,179.9945,47.82
0x50, 16:23:07.716,-0.937,-0.9063,1.939,21.6675,-16.1133,-14.4653,20.4895,-0.3021,179.9945,47.8
0x50, 16:23:07.771,-0.9307,-0.8989,1.9487,20.0806,-16.4795,-15.3809,20.6927,-0.401,179.9945,47.79
0x50, 16:23:07.772,-0.9297,-0.8857,1.9526,18.4937,-16.8457,-13.4277,20.8795,-0.5109,179.9945,47.8
0x50, 16:23:07.773,-0.916,-0.8877,1.9585,16.8457,-17.4561,-9.3994,21.0498,-0.6427,179.9945,47.8
0x50, 16:23:07.773,-0.9141,-0.8926,1.9731,15.3809,-18.0664,-4.6997,21.2036,-0.791,179.9945,47.81
0x50, 16:23:07.774,-0.9087,-0.9038,1.9766,14.1602,-18.6768,-0.3662,21.3464,-0.9668,179.9945,47.8
0x50, 16:23:07.774,-0.9097,-0.9136,1.9824,13.3057,-19.3481,2.6245,21.4838,-1.1536,179.9945,47.8
0x50, 16:23:07.775,-0.916,-0.9238,1.979,12.8174,-20.0195,3.9673,21.6101,-1.3568,179.9945,47.8
0x50, 16:23:07.786,-0.9194,-0.9248,1.9897,12.6953,-20.6909,4.0894,21.7365,-1.5656,179.9945,47.8
0x50, 16:23:07.788,-0.9126,-0.9326,1.9849,12.6343,-21.3623,4.0283,21.8628,-1.7798,179.9945,47.8
0x50, 16:23:07.798,-0.8921,-0.9233,1.9868,12.9395,-22.0337,4.8218,21.9946,-1.9995,179.9945,47.8
0x50, 16:23:07.811,-0.8838,-0.9238,1.9917,13.0615,-22.583,6.6528,22.1265,-2.2357,179.9945,47.8
0x50, 16:23:07.822,-0.8657,-0.9233,2.0029,13.2446,-23.0713,9.2163,22.2583,-2.4829,179.9945,47.8
0x50, 16:23:07.835,-0.854,-0.9312,2.0088,13.4277,-23.3154,12.6343,22.3956,-2.7466,179.9945,47.8
0x50, 16:23:07.847,-0.8452,-0.939,2.02,13.4888,-23.5596,16.0522,22.5275,-3.0267,179.9945,47.8
0x50, 16:23:07.847,-0.8403,-0.9468,2.0381,13.6108,-23.6206,18.5547,22.6593,-3.3124,179.9945,47.79
0x50, 16:23:07.860,-0.8438,-0.9551,2.0532,13.855,-23.6206,19.104,22.7911,-3.6035,179.9945,47.8
0x50, 16:23:07.885,-0.8501,-0.9648,2.0713,14.1602,-23.8037,17.8833,22.9285,-3.8947,179.9945,47.8
0x50, 16:23:07.886,-0.8545,-0.9868,2.0854,14.5264,-23.8037,16.1133,23.0713,-4.1748,179.9945,47.79
0x50, 16:23:07.897,-0.8589,-0.9941,2.1011,14.8926,-23.9258,15.1367,23.2141,-4.455,179.9945,47.79
0x50, 16:23:07.944,-0.8594,-0.9888,2.1069,15.1367,-24.0479,15.625,23.3624,-4.7406,179.9945,47.8
0x50, 16:23:07.945,-0.8574,-0.9854,2.125,15.3198,-24.0479,18.1885,23.5107,-5.0317,179.9945,47.8
0x50, 16:23:07.946,-0.8506,-0.9839,2.1255,15.3198,-24.0479,22.7051,23.6536,-5.3448,179.9945,47.8
0x50, 16:23:07.946,-0.8271,-0.9761,2.1299,15.0757,-23.8647,28.4424,23.7854,-5.6744,179.9945,47.8
0x50, 16:23:07.946,-0.8008,-0.9688,2.1367,14.7095,-23.1934,34.729,23.9117,-6.026,179.9945,47.8
0x50, 16:23:07.963,-0.7886,-0.9546,2.1357,14.2822,-22.1558,40.3442,24.0271,-6.394,179.9945,47.8
0x50, 16:23:07.973,-0.7729,-0.9409,2.1172,13.855,-20.752,44.1284,24.1315,-6.7621,179.9945,47.8
0x50, 16:23:07.974,-0.7725,-0.9209,2.1001,13.2446,-19.043,45.105,24.2194,-7.1191,179.9945,47.81
0x50, 16:23:07.986,-0.7793,-0.8916,2.0854,12.6953,-17.0288,43.1519,24.3073,-7.4542,179.9945,47.82
0x50, 16:23:07.997,-0.7729,-0.8667,2.0781,12.085,-15.0757,38.7573,24.3896,-7.7509,179.9945,47.82
0x50, 16:23:07.997,-0.8037,-0.8525,2.0557,11.2305,-13.0615,32.0435,24.472,-8.0035,179.9945,47.82
0x50, 16:23:08.010,-0.8101,-0.8311,2.0444,10.437,-10.9863,24.4751,24.549,-8.2013,179.9945,47.8
0x50, 16:23:08.021,-0.7554,-0.8525,2.0952,9.4604,-9.2163,17.7002,24.6259,-8.3606,179.9945,47.79
0x50, 16:23:08.035,-0.8022,-0.7705,2.0024,9.2773,-7.0801,10.8032,24.7083,-8.4705,179.9945,47.8
0x50, 16:23:08.045,-0.8037,-0.7896,2.0054,7.6904,-5.249,3.9063,24.7852,-8.5364,179.9945,47.81
0x50, 16:23:08.084,-0.8335,-0.7593,2.0664,7.1411,-3.418,-0.8545,24.8621,-8.5638,179.9945,47.8
