address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50, 11:34:04.832,-1.2168,0.5210,0.0435,4.5776,3.1738,-2.5635,97.5146,70.1367,179.9945,37.67 
0x50, 11:34:04.832,-1.2188,0.5137,0.0391,4.3335,3.2959,-2.1362,97.5366,70.1257,179.9945,37.66 
0x50, 11:34:04.883,-1.2241,0.5044,0.0337,4.0894,3.2349,-1.4038,97.5586,70.1093,179.9945,37.66 
0x50, 11:34:04.883,-1.2285,0.4966,0.0308,4.0283,2.8076,-0.9766,97.5641,70.0928,179.9945,37.67 
0x50, 11:34:04.883,-1.2344,0.4976,0.0225,4.0894,2.3193,-1.5259,97.5751,70.0818,179.9945,37.65 
0x50, 11:34:04.883,-1.2471,0.4946,0.0254,4.1504,1.6479,-2.6855,97.5641,70.0928,179.9945,37.65 
0x50, 11:34:04.883,-1.2485,0.4980,0.0186,4.3945,0.7324,-3.1738,97.5421,70.1038,179.9945,37.66 
0x50, 11:34:04.899,-1.2549,0.5024,0.0098,4.6387,-0.2441,-2.1973,97.5037,70.1038,179.9945,37.67 
0x50, 11:34:04.901,-1.2573,0.5044,0.0029,4.8218,-1.2817,-0.4883,97.4377,70.0928,179.9945,37.67 
0x50, 11:34:04.924,-1.2617,0.5103,0.0024,5.0049,-2.2583,0.6714,97.3444,70.0653,179.9945,37.66 
0x50, 11:34:04.926,-1.2607,0.5181,0.0073,5.1880,-2.9907,1.0986,97.2290,70.0378,179.9945,37.67 
0x50, 11:34:04.929,-1.2520,0.5254,0.0063,5.2490,-3.5400,2.0142,97.1027,69.9939,179.9945,37.67 
0x50, 11:34:04.949,-1.2354,0.5259,0.0059,5.0049,-3.9063,4.1504,96.9543,69.9280,179.9945,37.68 
0x50, 11:34:04.951,-1.2168,0.5117,0.0020,4.5776,-3.9063,6.5918,96.8005,69.8401,179.9945,37.67 
0x50, 11:34:04.975,-1.2065,0.5039,0.0039,4.1504,-3.2959,7.3242,96.6577,69.7467,179.9945,37.68 
